season,variable,week,metric,model,n_init,point,ci_lo,ci_hi
jjas17,z500,2,acc,ecmwf,17,0.647122394505739,0.5077033600828903,0.7782400253511501
jjas17,z500,2,acc,fuxi,17,0.6449739562080801,0.5013719760153218,0.7701093804221003
jjas17,z500,2,acc,mme,17,0.6809496878983348,0.5377871732981476,0.8115025322813817
jjas17,z500,2,acc,ncep,17,0.24996724632097436,-0.009261683861479466,0.5048156863887784
jjas17,z500,2,acc,ukmo,17,0.45744275146295627,0.2542219895041555,0.6467529228294655
jjas17,z500,3,acc,delysm,17,0.016645950446067793,-0.25621873233489867,0.283389331807323
jjas17,z500,3,acc,ecmwf,17,0.4365669247160236,0.275155714770403,0.5952818727934213
jjas17,z500,3,acc,fuxi,17,0.2940156546421698,0.03298743758056539,0.5368370154546526
jjas17,z500,3,acc,mme,17,0.4573221228823325,0.2602410665306633,0.6355265785305182
jjas17,z500,3,acc,ncep,17,0.12994488388375156,-0.10141408926918283,0.34819488982596464
jjas17,z500,3,acc,ukmo,17,0.36567578796740774,0.17073686841040242,0.5531315771847402
jjas17,z500,4,acc,delysm,17,-0.11588730849744626,-0.35158887881048856,0.1376000722340634
jjas17,z500,4,acc,ecmwf,17,0.3910183459704739,0.23981905898754,0.5261234479642616
jjas17,z500,4,acc,fuxi,17,0.31147120745101725,0.07647057535149834,0.527203995294211
jjas17,z500,4,acc,mme,17,0.29524803023320595,0.09248983218261823,0.4844025932950645
jjas17,z500,4,acc,ncep,17,-0.01934919302414375,-0.2591742281680304,0.22028436315158018
jjas17,z500,4,acc,ukmo,17,0.2643458245999976,0.07320457034096087,0.43534343723751806
jjas17,z500,5,acc,delysm,17,-0.21223102625033433,-0.4858025295120805,0.08992761245403988
jjas17,z500,5,acc,ecmwf,17,0.2120420048563601,-0.0002594499564476103,0.41232003440680765
jjas17,z500,5,acc,fuxi,17,-0.10683922402180886,-0.3169909894772211,0.09797726786733099
jjas17,z500,5,acc,mme,17,0.01485098364601885,-0.21460029629271068,0.2509612892818196
jjas17,z500,5,acc,ncep,17,0.029983994136899925,-0.19093492911374849,0.25199903730827344
jjas17,z500,5,acc,ukmo,17,0.18912225311111133,-0.07033586716092846,0.42994665006025035
jjas17,z500,6,acc,delysm,17,-0.18063855850568963,-0.4624998439517533,0.13162384115552797
jjas17,z500,6,acc,ecmwf,17,0.2540300463932136,0.018262807609600078,0.4640962864851399
jjas17,z500,6,acc,fuxi,17,0.10737099716891596,-0.06055101288091529,0.2733354083904215
jjas17,z500,6,acc,mme,17,0.060186925640241876,-0.14744400199596008,0.28409390480428914
jjas17,z500,6,acc,ncep,17,0.08901582011155706,-0.11235415808276221,0.29307502484810705
jjas17,z500,6,acc,ukmo,17,0.1465102901209271,-0.06831832005237028,0.3626182459241305
jjas17,z500,1,rmse,delysm,17,5.733786274793601,4.765516992589061,6.78227989189886
jjas17,z500,1,rmse,ecmwf,17,4.800840542223631,4.099028065304267,5.6765675561744935
jjas17,z500,1,rmse,fuxi,17,5.166499214762315,4.238624503760029,6.201890445864026
jjas17,z500,1,rmse,mme,17,6.72474697838406,5.765912933183633,7.712753502126436
jjas17,z500,1,rmse,ncep,17,13.642540844474343,11.483499556362998,15.903102059938702
jjas17,z500,1,rmse,ukmo,17,13.22488798823604,11.92792897596327,14.446525902698657
jjas17,z500,2,rmse,delysm,17,9.805562640918806,7.787328350983018,12.13233665154797
jjas17,z500,2,rmse,ecmwf,17,9.82505674023308,7.616590302604985,12.648367751036494
jjas17,z500,2,rmse,fuxi,17,10.340707313868062,7.7702745168244425,13.233697661012904
jjas17,z500,2,rmse,mme,17,10.698824145188967,8.07248991885056,14.0994264760511
jjas17,z500,2,rmse,ncep,17,17.719931894613595,13.307340354637269,23.02252255838867
jjas17,z500,2,rmse,ukmo,17,17.060757934023005,13.93838955787644,20.88057176769371
jjas17,z500,3,rmse,delysm,17,13.187908304708928,10.948773185132234,15.643818918296494
jjas17,z500,3,rmse,ecmwf,17,10.88098968470552,9.057601864290937,13.052689950064982
jjas17,z500,3,rmse,fuxi,17,13.54005092164398,10.621768666905856,16.79500411344164
jjas17,z500,3,rmse,mme,17,13.367823144692101,10.45191170605074,16.673870738451722
jjas17,z500,3,rmse,ncep,17,22.363089327242175,17.12940774604413,28.269483342431936
jjas17,z500,3,rmse,ukmo,17,18.92942091371617,15.473719315329529,22.50865119563118
jjas17,z500,4,rmse,delysm,17,15.964205614226799,12.984921840216256,19.15077064281212
jjas17,z500,4,rmse,ecmwf,17,11.420405875353653,9.548359235551754,13.440625082556307
jjas17,z500,4,rmse,fuxi,17,13.250363984793628,11.12639129793191,15.725918514337138
jjas17,z500,4,rmse,mme,17,14.274769488947747,11.83307214903838,17.126886902317462
jjas17,z500,4,rmse,ncep,17,25.898217864087254,20.45198783524503,31.91171100404446
jjas17,z500,4,rmse,ukmo,17,19.540692079585952,15.573359156129786,23.741092126783364
jjas17,z500,5,rmse,delysm,17,16.537428408872042,13.605267201232822,19.684422568523505
jjas17,z500,5,rmse,ecmwf,17,12.454749166344175,10.24002859110105,14.941800846534989
jjas17,z500,5,rmse,fuxi,17,15.238888920756407,12.490898320385384,18.18734769784916
jjas17,z500,5,rmse,mme,17,15.493188489500506,12.907739241908201,18.362082742684315
jjas17,z500,5,rmse,ncep,17,28.6680959955725,23.056180875923353,34.724926446257875
jjas17,z500,5,rmse,ukmo,17,19.67460796745727,16.271437648400987,23.158916641965998
jjas17,z500,6,rmse,delysm,17,15.821151312659879,12.892283984616887,19.270483960501696
jjas17,z500,6,rmse,ecmwf,17,12.175691188500977,9.929106397608987,14.591072834076133
jjas17,z500,6,rmse,fuxi,17,14.215391451316654,11.773449965088238,16.832725226255675
jjas17,z500,6,rmse,mme,17,15.333406620826151,12.659697922992939,18.372322916802787
jjas17,z500,6,rmse,ncep,17,30.120422023556088,24.27609731591873,36.23103027302701
jjas17,z500,6,rmse,ukmo,17,20.688921767034202,16.860214800716093,24.54750423374852
jjas17,z500,1,bias,delysm,17,-0.5118982666035584,-2.5597483456435555,1.6132418268460031
jjas17,z500,1,bias,ecmwf,17,-2.483968949869964,-3.709393630240755,-1.4019324440044318
jjas17,z500,1,bias,fuxi,17,-2.437575372591483,-4.105045196911753,-0.7603608501751276
jjas17,z500,1,bias,mme,17,-5.84044514600484,-7.042748055379045,-4.652886720873774
jjas17,z500,1,bias,ncep,17,-11.736984207553412,-14.544051378462383,-8.937235899950046
jjas17,z500,1,bias,ukmo,17,-12.031798933405828,-13.539463011974348,-10.492428015789915
jjas17,z500,2,bias,delysm,17,-2.000417633796512,-5.878898551427323,1.7576536981640047
jjas17,z500,2,bias,ecmwf,17,-1.6799767695262215,-6.0038716719396925,2.245709303338566
jjas17,z500,2,bias,fuxi,17,-5.8405152582603215,-9.402424897089304,-2.5244803232751005
jjas17,z500,2,bias,mme,17,-7.315469764115087,-11.141403496352114,-3.9737612871048196
jjas17,z500,2,bias,ncep,17,-13.624441770241575,-19.675469874193727,-8.08992787973171
jjas17,z500,2,bias,ukmo,17,-13.431997388750856,-17.59962019402344,-9.62142583100878
jjas17,z500,3,bias,delysm,17,1.6551456244378993,-2.9359362646561604,6.219772644467639
jjas17,z500,3,bias,ecmwf,17,-3.515366715449154,-7.185203398391283,0.028741841665942645
jjas17,z500,3,bias,fuxi,17,-5.922442517752456,-10.843496739289881,-1.1262458282829906
jjas17,z500,3,bias,mme,17,-8.475430024340858,-12.990595507221615,-4.185922980556375
jjas17,z500,3,bias,ncep,17,-18.42333936882538,-25.29851909993596,-11.801969606643697
jjas17,z500,3,bias,ukmo,17,-16.1711471441152,-20.22141919480846,-12.219785335666396
jjas17,z500,4,bias,delysm,17,7.466098006146834,1.9029580643710702,12.649105177633551
jjas17,z500,4,bias,ecmwf,17,-2.7052746892336237,-6.690401976352266,1.291159268502548
jjas17,z500,4,bias,fuxi,17,-5.879065124892666,-10.41713279245683,-1.366924376759832
jjas17,z500,4,bias,mme,17,-7.3502475837474295,-12.278479377626184,-2.4536455402047324
jjas17,z500,4,bias,ncep,17,-20.78961173394412,-28.611042402442695,-13.392361913956316
jjas17,z500,4,bias,ukmo,17,-14.843384376813606,-20.485375655967026,-9.011397014984082
jjas17,z500,5,bias,delysm,17,5.898799462521715,0.5942526848863359,11.52081047934413
jjas17,z500,5,bias,ecmwf,17,-3.4254768892787393,-7.6844007698943235,0.9832203979347922
jjas17,z500,5,bias,fuxi,17,-6.38446096632063,-11.347710976155343,-1.1996771292621031
jjas17,z500,5,bias,mme,17,-8.816058307170422,-13.6188695979212,-3.7184284835144723
jjas17,z500,5,bias,ncep,17,-24.005518741504677,-31.90863781826881,-16.07035091316753
jjas17,z500,5,bias,ukmo,17,-16.163634401269814,-20.323895713876134,-11.712763900642958
jjas17,z500,6,bias,delysm,17,4.446310817244989,-1.0001997797638151,9.940768471341174
jjas17,z500,6,bias,ecmwf,17,-2.3474936752794213,-6.755731632451021,1.9906907215499432
jjas17,z500,6,bias,fuxi,17,-7.392984307571866,-11.629324769501464,-2.8594168942426563
jjas17,z500,6,bias,mme,17,-9.898194874047084,-14.349899505924055,-5.294665584504711
jjas17,z500,6,bias,ncep,17,-26.75082736739235,-34.01840562448813,-19.141073759505126
jjas17,z500,6,bias,ukmo,17,-17.445979837236838,-22.035663387600753,-12.795097463683227
jjas17,z500,1,crpss_clim,delysm,17,0.6739138044669175,0.5511408128878335,0.7746883481008858
jjas17,z500,1,crpss_clim,ecmwf,17,0.7557593891910067,0.6817122908538922,0.8218721152104985
jjas17,z500,1,crpss_clim,fuxi,17,0.7151694309822577,0.661229711928008,0.7664925007931023
jjas17,z500,1,crpss_clim,ncep,17,0.1524745987223493,-0.033647211208893385,0.32342571465100967
jjas17,z500,1,crpss_clim,ukmo,17,-0.011517175402462476,-0.3145842809943216,0.25903473781764713
jjas17,z500,2,crpss_clim,delysm,17,0.4455144493362454,0.2633461505186755,0.5958409358650305
jjas17,z500,2,crpss_clim,ecmwf,17,0.5349429242306766,0.4389198378632615,0.6277240133924519
jjas17,z500,2,crpss_clim,fuxi,17,0.4372562507332793,0.2691070756987677,0.5876670644413504
jjas17,z500,2,crpss_clim,ncep,17,-0.03746841161677068,-0.4026720265955681,0.24411117957325298
jjas17,z500,2,crpss_clim,ukmo,17,-0.04676222870121932,-0.35555961121603763,0.19934245266022926
jjas17,z500,3,crpss_clim,delysm,17,0.2147060170039056,-0.051279381937789005,0.44192893060539884
jjas17,z500,3,crpss_clim,ecmwf,17,0.4859819792238323,0.37978314318753786,0.5727156968898942
jjas17,z500,3,crpss_clim,fuxi,17,0.3438604165378635,0.19320789897965715,0.4737338648769415
jjas17,z500,3,crpss_clim,ncep,17,-0.2575444007530108,-0.6102932678603489,0.03223759551328096
jjas17,z500,3,crpss_clim,ukmo,17,-0.03981776846145657,-0.20689286201390056,0.11052203913061201
jjas17,z500,4,crpss_clim,delysm,17,-0.027008379934065938,-0.4073791351447983,0.3180444462061268
jjas17,z500,4,crpss_clim,ecmwf,17,0.4479231213207594,0.3553468819501773,0.5271679700884088
jjas17,z500,4,crpss_clim,fuxi,17,0.3309270259181511,0.22709694515169895,0.42539278467242203
jjas17,z500,4,crpss_clim,ncep,17,-0.5456172437679767,-0.992405044536891,-0.1897539543016206
jjas17,z500,4,crpss_clim,ukmo,17,-0.12819069828669488,-0.3473341726578452,0.07410624389849045
jjas17,z500,5,crpss_clim,delysm,17,0.05192043370503517,-0.26317655478856,0.33760071661422253
jjas17,z500,5,crpss_clim,ecmwf,17,0.4276779448413512,0.33285626674351515,0.5076096941439298
jjas17,z500,5,crpss_clim,fuxi,17,0.29682305314788343,0.20038381288319077,0.3842578746073915
jjas17,z500,5,crpss_clim,ncep,17,-0.7257118465846446,-1.2770417124597138,-0.2844384322065506
jjas17,z500,5,crpss_clim,ukmo,17,-0.05531273166078234,-0.24090411541593476,0.11785795065292938
jjas17,z500,6,crpss_clim,delysm,17,0.1431408193246545,-0.12804331584120707,0.3790800610917579
jjas17,z500,6,crpss_clim,ecmwf,17,0.4344540700840937,0.34149178748970177,0.5180463575796999
jjas17,z500,6,crpss_clim,fuxi,17,0.34895432370595736,0.2535453856000119,0.4369139552412778
jjas17,z500,6,crpss_clim,ncep,17,-0.816559886312186,-1.3224930394835084,-0.37254762776546
jjas17,z500,6,crpss_clim,ukmo,17,-0.16791628057666408,-0.4387416280059671,0.06479210230679332
jjas17,z500,1,crps,delysm,17,3.8736052545792745,3.1037076471604395,4.730986119179393
jjas17,z500,1,crps,ecmwf,17,2.901403612304113,2.3899390336435937,3.5913224711619907
jjas17,z500,1,crps,fuxi,17,3.8657818537513386,3.0380770171614904,4.815710272648683
jjas17,z500,1,crps,ncep,17,11.223200527353058,8.89061096534056,13.619009502767732
jjas17,z500,1,crps,ukmo,17,11.541141332162823,10.132429332491274,12.902698442570207
jjas17,z500,2,crps,delysm,17,6.627884141713647,5.068813879951654,8.399250992052272
jjas17,z500,2,crps,ecmwf,17,6.020765319229384,4.533792280321654,8.116159742620763
jjas17,z500,2,crps,fuxi,17,7.192337481552756,5.112825711869947,9.655843280138308
jjas17,z500,2,crps,ncep,17,13.449211950386267,9.316833078870607,18.32632480491572
jjas17,z500,2,crps,ukmo,17,12.85692535155018,10.160328523427433,16.085042497689816
jjas17,z500,3,crps,delysm,17,8.904776800136094,7.249064745266229,10.709897191454983
jjas17,z500,3,crps,ecmwf,17,6.5538312215060746,5.396867519661425,7.940435133576005
jjas17,z500,3,crps,fuxi,17,8.813592577918975,6.765424243189051,11.173997731419494
jjas17,z500,3,crps,ncep,17,17.23038332206967,12.374243820153422,22.889611858856473
jjas17,z500,3,crps,ukmo,17,13.958523105436573,11.107684922533752,16.9628246547515
jjas17,z500,4,crps,delysm,17,10.495682437616699,8.14078225350601,13.118658916090352
jjas17,z500,4,crps,ecmwf,17,6.777993573819607,5.669555349043252,7.986198401976601
jjas17,z500,4,crps,fuxi,17,8.407613124168693,6.783391002510584,10.299900285312743
jjas17,z500,4,crps,ncep,17,19.793602730521176,14.63512743272024,25.37301467334476
jjas17,z500,4,crps,ukmo,17,14.411215040932005,11.148397911123894,17.903386995478225
jjas17,z500,5,crps,delysm,17,10.563894613037927,8.254207602652672,13.290412861733355
jjas17,z500,5,crps,ecmwf,17,7.4649303144885355,6.173136845568733,8.902240971909928
jjas17,z500,5,crps,fuxi,17,9.455919611455874,7.5849544047354325,11.561693484248975
jjas17,z500,5,crps,ncep,17,21.979535255408663,16.763469814196526,27.611990654802998
jjas17,z500,5,crps,ukmo,17,14.06659160543923,11.166766133257813,17.109238276717207
jjas17,z500,6,crps,delysm,17,9.888245762255222,7.820095569489247,12.50327998575488
jjas17,z500,6,crps,ecmwf,17,7.3221654246353385,6.0593697495602274,8.780681040648819
jjas17,z500,6,crps,fuxi,17,8.643108967006052,7.014718680475297,10.508147718896957
jjas17,z500,6,crps,ncep,17,23.250050231504762,17.826441784517332,28.819679997001447
jjas17,z500,6,crps,ukmo,17,14.969250408056118,11.832115478538928,18.24042358679256
jjas17,z500,1,spread_skill_ratio,delysm,17,0.5572966532100443,0.47108273078813856,0.650988428249292
jjas17,z500,1,spread_skill_ratio,ecmwf,17,0.9969410364899751,0.877059089355351,1.1100480625258802
jjas17,z500,1,spread_skill_ratio,fuxi,17,0.26370909820769706,0.21913987842418567,0.3132312948850194
jjas17,z500,1,spread_skill_ratio,ncep,17,0.1945755228167161,0.16126997580071847,0.23203226633471608
jjas17,z500,1,spread_skill_ratio,ukmo,17,0.15189449881216757,0.11821987432443548,0.19040850183281946
jjas17,z500,2,spread_skill_ratio,delysm,17,0.6675930447391878,0.5147806679780403,0.8259429922882202
jjas17,z500,2,spread_skill_ratio,ecmwf,17,1.0491397636978386,0.8721530250494475,1.2469158117678494
jjas17,z500,2,spread_skill_ratio,fuxi,17,0.46158903921151606,0.3523353172568537,0.5870132233998393
jjas17,z500,2,spread_skill_ratio,ncep,17,0.360697361744517,0.29636799699796557,0.42757649457770086
jjas17,z500,2,spread_skill_ratio,ukmo,17,0.38177502874311076,0.3149389632312901,0.4542122311144003
jjas17,z500,3,spread_skill_ratio,delysm,17,0.6366195928436604,0.5063556593246844,0.7927163896050555
jjas17,z500,3,spread_skill_ratio,ecmwf,17,1.1212968749152195,0.9540093388979536,1.3097921231672975
jjas17,z500,3,spread_skill_ratio,fuxi,17,0.6311182172703691,0.5133660813924444,0.7635235081402989
jjas17,z500,3,spread_skill_ratio,ncep,17,0.43460874235962677,0.34401731131014995,0.5385329729232926
jjas17,z500,3,spread_skill_ratio,ukmo,17,0.5744294692176585,0.46827212186253686,0.6971132515312469
jjas17,z500,4,spread_skill_ratio,delysm,17,0.7721945653941964,0.607888578379943,0.9398005827606359
jjas17,z500,4,spread_skill_ratio,ecmwf,17,1.1657125181098165,0.9817633935929945,1.3687233725711048
jjas17,z500,4,spread_skill_ratio,fuxi,17,0.7719438402627338,0.6354226943563467,0.9223630721740312
jjas17,z500,4,spread_skill_ratio,ncep,17,0.3792229158636517,0.32000302324294455,0.4490812460201497
jjas17,z500,4,spread_skill_ratio,ukmo,17,0.6036164882390612,0.4562146769548736,0.7748778959812387
jjas17,z500,5,spread_skill_ratio,delysm,17,0.801927257185665,0.6332693202010244,1.0007738521591658
jjas17,z500,5,spread_skill_ratio,ecmwf,17,1.1552800874994757,0.936046214636076,1.3986087212105014
jjas17,z500,5,spread_skill_ratio,fuxi,17,0.8010905675742723,0.6391058768704154,0.9835736043136011
jjas17,z500,5,spread_skill_ratio,ncep,17,0.3696588698128006,0.33230178582856035,0.4080955601427773
jjas17,z500,5,spread_skill_ratio,ukmo,17,0.6387399358732497,0.4994034768139867,0.7807779944929872
jjas17,z500,6,spread_skill_ratio,delysm,17,0.879681871627819,0.7270466344404606,1.0433669043759584
jjas17,z500,6,spread_skill_ratio,ecmwf,17,1.2453158468557752,1.0025207390876725,1.519438951559325
jjas17,z500,6,spread_skill_ratio,fuxi,17,0.9206027346104954,0.7461784451970186,1.1175539243299806
jjas17,z500,6,spread_skill_ratio,ncep,17,0.39338669166807233,0.33760333920527874,0.45599951952737283
jjas17,z500,6,spread_skill_ratio,ukmo,17,0.7724652421036529,0.569783365823351,0.9937784999412642
jjas17,t2m,1,acc,delysm,17,0.7801588765713073,0.7479156941403107,0.810610916634937
jjas17,t2m,2,acc,delysm,17,0.6793732372024097,0.6160202687507416,0.7374182874888171
jjas17,t2m,3,acc,delysm,17,0.5958935437429262,0.5337375895475991,0.653167844981062
jjas17,t2m,4,acc,delysm,17,0.5066762179558224,0.4307292629877138,0.572328961068367
jjas17,t2m,5,acc,delysm,17,0.41715757246793833,0.3497692565609115,0.4813884205956617
jjas17,t2m,6,acc,delysm,17,0.4097349629433886,0.34378279040348114,0.4739541148444733
jjas17,t2m,1,rmse,delysm,17,1.4115350957566206,1.3426020523325746,1.4941509236671704
jjas17,t2m,2,rmse,delysm,17,1.6590760371417708,1.5209398036166746,1.8184644060227335
jjas17,t2m,3,rmse,delysm,17,1.8114868982731844,1.669911901840658,1.958810626069061
jjas17,t2m,4,rmse,delysm,17,1.9383159829666188,1.7623027973760423,2.1420507119852346
jjas17,t2m,5,rmse,delysm,17,2.0692367277687906,1.9044286780373254,2.245364177071374
jjas17,t2m,6,rmse,delysm,17,2.0862653971206804,1.926469607336546,2.2607234896652972
jjas17,t2m,1,bias,delysm,17,-0.44008850813147016,-0.5216126763830283,-0.36496940389564
jjas17,t2m,2,bias,delysm,17,-0.45357063074987813,-0.60353934459435,-0.3022768457831894
jjas17,t2m,3,bias,delysm,17,-0.3129941490051582,-0.5510109872844183,-0.061749994247013607
jjas17,t2m,4,bias,delysm,17,-0.05853391104025131,-0.30649498973966566,0.22068775563027518
jjas17,t2m,5,bias,delysm,17,-0.012580557256297878,-0.21142432716687012,0.2150125117670974
jjas17,t2m,6,bias,delysm,17,-0.09065218975641674,-0.2882063042135675,0.12607624559847885
jjas17,t2m,1,crpss_clim,delysm,17,0.4337386683193168,0.386821341394296,0.48164966101770323
jjas17,t2m,2,crpss_clim,delysm,17,0.33374655807214487,0.2766697723631458,0.3890529687677916
jjas17,t2m,3,crpss_clim,delysm,17,0.2870075034155983,0.24323365360988736,0.330539160118028
jjas17,t2m,4,crpss_clim,delysm,17,0.2641293530724112,0.17283426156057757,0.3361838827173395
jjas17,t2m,5,crpss_clim,delysm,17,0.2606368042712198,0.18844998917954717,0.3234123935581602
jjas17,t2m,6,crpss_clim,delysm,17,0.28001248393422623,0.2099467151550669,0.34724770163040475
jjas17,t2m,1,crps,delysm,17,0.8861999314236677,0.8340087854717693,0.9450738861052155
jjas17,t2m,2,crps,delysm,17,1.0177959766197555,0.9126406192852577,1.1502375153104616
jjas17,t2m,3,crps,delysm,17,1.062799796552616,0.9673864378524568,1.1640741115257267
jjas17,t2m,4,crps,delysm,17,1.0823934951778997,0.973244710989227,1.2161115341080833
jjas17,t2m,5,crps,delysm,17,1.081064687556021,0.9912069726716284,1.1711075981093466
jjas17,t2m,6,crps,delysm,17,1.066666418725198,0.9750833213434897,1.168108043797716
jjas17,t2m,1,spread_skill_ratio,delysm,17,0.2124290744249229,0.19820546349721144,0.22766486396618418
jjas17,t2m,2,spread_skill_ratio,delysm,17,0.33614236185003316,0.298314069727192,0.378566207180523
jjas17,t2m,3,spread_skill_ratio,delysm,17,0.3900235259144679,0.34296777306820586,0.4446505755318135
jjas17,t2m,4,spread_skill_ratio,delysm,17,0.45401196700504526,0.4092774986052284,0.5026121814096878
jjas17,t2m,5,spread_skill_ratio,delysm,17,0.48324188297327775,0.4371032419708212,0.5319924585174394
jjas17,t2m,6,spread_skill_ratio,delysm,17,0.5180382068789375,0.4694261872985932,0.5676607451345665
