season,variable,week,metric,model_a,model_b,n_init,diff,ci_lo,ci_hi,p_value,significant_95
jjas17,tp,5,bias,ecmwf,ncep,17,1.0820295434710574,0.5366751361888346,1.6411964595783024,0.0002,True
jjas17,tp,5,bias,ecmwf,ukmo,17,2.0385651789545727,1.404780498435794,2.7644134913235727,0.0,True
jjas17,tp,5,bias,fuxi,ncep,17,0.4054930906088954,-0.1804199434184008,1.014834179498163,0.1864,False
jjas17,tp,5,bias,fuxi,ukmo,17,1.3620287260924107,0.6992144086985201,2.066745480378014,0.0,True
jjas17,tp,5,bias,ncep,ukmo,17,0.9565356354835153,0.2453468142270232,1.678688076461461,0.0074,True
jjas17,tp,6,bias,ecmwf,fuxi,17,0.9081386211051419,0.6911231137471465,1.121442863098641,0.0,True
jjas17,tp,6,bias,ecmwf,ncep,17,0.8285614162781259,0.34488796285182755,1.3754897095567802,0.0,True
jjas17,tp,6,bias,ecmwf,ukmo,17,1.833005660955953,1.3159813412466523,2.411506466227752,0.0,True
jjas17,tp,6,bias,fuxi,ncep,17,-0.07957720482701602,-0.579856623700066,0.47523723272641316,0.7434,False
jjas17,tp,6,bias,fuxi,ukmo,17,0.9248670398508112,0.3888982841500881,1.5220220841872885,0.0,True
jjas17,tp,6,bias,ncep,ukmo,17,1.0044442446778272,0.4138088059816247,1.5604297663835194,0.0016,True
jjas17,tp,1,crpss_clim,ecmwf,fuxi,17,0.06393562847451034,0.028581856016198563,0.10145277940783864,0.0002,True
jjas17,tp,1,crpss_clim,ecmwf,ncep,17,0.14248510492335414,0.1003907249885091,0.18608903667729335,0.0,True
jjas17,tp,1,crpss_clim,ecmwf,ukmo,17,0.10037787465654519,0.07192618369785561,0.1295568538849341,0.0,True
jjas17,tp,1,crpss_clim,fuxi,ncep,17,0.07854947644884379,0.024195738100407302,0.13876961335055438,0.0022,True
jjas17,tp,1,crpss_clim,fuxi,ukmo,17,0.03644224618203484,-0.006582538921136299,0.07963065132135672,0.0934,False
jjas17,tp,1,crpss_clim,ncep,ukmo,17,-0.042107230266808945,-0.08085998340064204,-0.0047132396415468505,0.0254,True
jjas17,tp,2,crpss_clim,ecmwf,fuxi,17,0.10767781109233489,0.038410509456888835,0.1785007724265138,0.0018,True
jjas17,tp,2,crpss_clim,ecmwf,ncep,17,0.17553596249321776,0.12573113736392055,0.2310512371984666,0.0,True
jjas17,tp,2,crpss_clim,ecmwf,ukmo,17,0.14467922400485594,0.08695383494992197,0.20278208103593287,0.0,True
jjas17,tp,2,crpss_clim,fuxi,ncep,17,0.06785815140088287,-0.010951412623954142,0.14644565355167544,0.0942,False
jjas17,tp,2,crpss_clim,fuxi,ukmo,17,0.03700141291252104,-0.03893859234310024,0.11806490973781868,0.3656,False
jjas17,tp,2,crpss_clim,ncep,ukmo,17,-0.030856738488361832,-0.08283440091145755,0.017993709909595413,0.229,False
jjas17,tp,3,crpss_clim,ecmwf,fuxi,17,0.10346978390600431,0.05822193802620935,0.14843891517522265,0.0,True
jjas17,tp,3,crpss_clim,ecmwf,ncep,17,0.12964266361321203,0.07459414089509682,0.18716948395686375,0.0,True
jjas17,tp,3,crpss_clim,ecmwf,ukmo,17,0.1725681324432645,0.11782711460877349,0.2293829665638087,0.0,True
jjas17,tp,3,crpss_clim,fuxi,ncep,17,0.02617287970720772,-0.037778173214850386,0.09041700275974827,0.4226,False
jjas17,tp,3,crpss_clim,fuxi,ukmo,17,0.06909834853726018,0.0019611103961081748,0.13412159186498834,0.045,True
jjas17,tp,3,crpss_clim,ncep,ukmo,17,0.04292546883005246,-0.031887684168219375,0.11867893745013289,0.2632,False
jjas17,tp,4,crpss_clim,ecmwf,fuxi,17,0.050523535432456135,0.010183115562994042,0.09327217582559616,0.0122,True
jjas17,tp,4,crpss_clim,ecmwf,ncep,17,0.14523220927466773,0.10149982042306392,0.19275773491516499,0.0,True
jjas17,tp,4,crpss_clim,ecmwf,ukmo,17,0.20388258973054207,0.13047313702144778,0.2848599219693961,0.0,True
jjas17,tp,4,crpss_clim,fuxi,ncep,17,0.09470867384221159,0.022681706866403424,0.161966944857226,0.0112,True
jjas17,tp,4,crpss_clim,fuxi,ukmo,17,0.15335905429808594,0.06956228916576497,0.24784197554299497,0.0,True
jjas17,tp,4,crpss_clim,ncep,ukmo,17,0.05865038045587435,-0.019130868797169007,0.14013563292046596,0.1478,False
jjas17,tp,5,crpss_clim,ecmwf,fuxi,17,0.04757508880640246,0.01268911041071669,0.08272838289458313,0.007,True
jjas17,tp,5,crpss_clim,ecmwf,ncep,17,0.11291874925773059,0.06593125594416036,0.16201521139659458,0.0,True
jjas17,tp,5,crpss_clim,ecmwf,ukmo,17,0.16842509524156402,0.10168549524754521,0.22824717524056193,0.0,True
jjas17,tp,5,crpss_clim,fuxi,ncep,17,0.06534366045132813,0.003996015984429337,0.13236231146050897,0.0374,True
jjas17,tp,5,crpss_clim,fuxi,ukmo,17,0.12085000643516156,0.05381120612522437,0.18599116566134105,0.0002,True
jjas17,tp,5,crpss_clim,ncep,ukmo,17,0.05550634598383342,-0.012645720343095464,0.12353407144131139,0.1214,False
jjas17,tp,6,crpss_clim,ecmwf,fuxi,17,0.040109453900540715,0.005625305845254947,0.0750575751309935,0.0238,True
jjas17,tp,6,crpss_clim,ecmwf,ncep,17,0.08111755078876205,0.03965430090912969,0.12709511965297007,0.0,True
jjas17,tp,6,crpss_clim,ecmwf,ukmo,17,0.16160418424168937,0.0827692398151771,0.2384449163992551,0.0,True
jjas17,tp,6,crpss_clim,fuxi,ncep,17,0.04100809688822134,-0.013246739389390931,0.0958117267060283,0.1348,False
jjas17,tp,6,crpss_clim,fuxi,ukmo,17,0.12149473034114866,0.04984323506975291,0.19310736962589398,0.0004,True
jjas17,tp,6,crpss_clim,ncep,ukmo,17,0.08048663345292732,0.007534090861838792,0.1548812499264253,0.0306,True
jjas17,tp,1,crps,ecmwf,fuxi,17,-0.35294917630033806,-0.5925806258815774,-0.1504704910710637,0.0,True
jjas17,tp,1,crps,ecmwf,ncep,17,-0.7097716710940376,-0.9408735582310616,-0.491131877333893,0.0,True
jjas17,tp,1,crps,ecmwf,ukmo,17,-0.4736663810489019,-0.6316630987270323,-0.3365250919861711,0.0,True
jjas17,tp,1,crps,fuxi,ncep,17,-0.35682249479369954,-0.6635571331417272,-0.07321234064165433,0.0098,True
jjas17,tp,1,crps,fuxi,ukmo,17,-0.12071720474856384,-0.3536411823123276,0.11992834653149673,0.3226,False
jjas17,tp,1,crps,ncep,ukmo,17,0.2361052900451357,0.04634230017712957,0.43352446500807806,0.0114,True
jjas17,tp,2,crps,ecmwf,fuxi,17,-0.6026323705151286,-0.9814421531486682,-0.24514154169246452,0.0012,True
jjas17,tp,2,crps,ecmwf,ncep,17,-0.8831877124594447,-1.199888347290022,-0.607932516096751,0.0,True
jjas17,tp,2,crps,ecmwf,ukmo,17,-0.7090014400652977,-0.9979460900788427,-0.42987304446369184,0.0,True
jjas17,tp,2,crps,fuxi,ncep,17,-0.2805553419443161,-0.6938446651877656,0.14001508845816865,0.1878,False
jjas17,tp,2,crps,fuxi,ukmo,17,-0.10636906955016912,-0.4978672548384262,0.27104806997277214,0.58,False
jjas17,tp,2,crps,ncep,ukmo,17,0.17418627239414697,-0.08071160352608064,0.4585323790767219,0.1968,False
jjas17,tp,3,crps,ecmwf,fuxi,17,-0.570794532368371,-0.8287099584956853,-0.3278167989264537,0.0,True
jjas17,tp,3,crps,ecmwf,ncep,17,-0.7402377517947807,-1.1134110596972355,-0.4017974888218804,0.0,True
jjas17,tp,3,crps,ecmwf,ukmo,17,-0.8206441840811767,-1.0839886641214664,-0.5868214516165027,0.0,True
jjas17,tp,3,crps,fuxi,ncep,17,-0.16944321942640972,-0.5600498796563379,0.18628648697177827,0.3752,False
jjas17,tp,3,crps,fuxi,ukmo,17,-0.2498496517128057,-0.5579196288995594,0.06427900824335578,0.1174,False
jjas17,tp,3,crps,ncep,ukmo,17,-0.08040643228639599,-0.43688380873628563,0.3085575558538235,0.6616,False
jjas17,tp,4,crps,ecmwf,fuxi,17,-0.23978469478456788,-0.45880835780928564,-0.04252701978275611,0.0144,True
jjas17,tp,4,crps,ecmwf,ncep,17,-0.7310703005324903,-1.0048547306066888,-0.49098098193887824,0.0,True
jjas17,tp,4,crps,ecmwf,ukmo,17,-0.9579070497339996,-1.4348388387887059,-0.5661125643415342,0.0,True
jjas17,tp,4,crps,fuxi,ncep,17,-0.49128560574792246,-0.8350169826433622,-0.14103731457765023,0.005,True
jjas17,tp,4,crps,fuxi,ukmo,17,-0.7181223549494318,-1.2825480975209673,-0.23870172590484298,0.0026,True
jjas17,tp,4,crps,ncep,ukmo,17,-0.2268367492015093,-0.6556206563921539,0.1639078541141491,0.2652,False
jjas17,tp,5,crps,ecmwf,fuxi,17,-0.23425445304965908,-0.4046454263909026,-0.07412888689651524,0.0032,True
jjas17,tp,5,crps,ecmwf,ncep,17,-0.635472028896344,-0.9772539778680223,-0.33048682896394865,0.0,True
jjas17,tp,5,crps,ecmwf,ukmo,17,-0.753322018525421,-1.071012669920132,-0.3928632020955009,0.0,True
jjas17,tp,5,crps,fuxi,ncep,17,-0.40121757584668494,-0.7954854627109861,-0.05244775096196837,0.0214,True
jjas17,tp,5,crps,fuxi,ukmo,17,-0.5190675654757619,-0.8869199791455813,-0.149193572631055,0.0062,True
jjas17,tp,5,crps,ncep,ukmo,17,-0.117849989629077,-0.4515383270516975,0.22221609946603973,0.4972,False
jjas17,tp,6,crps,ecmwf,fuxi,17,-0.19140861081094585,-0.37577131468372327,-0.0192693609238964,0.0278,True
jjas17,tp,6,crps,ecmwf,ncep,17,-0.4181239826217702,-0.6890699003921807,-0.19081657878933458,0.0,True
jjas17,tp,6,crps,ecmwf,ukmo,17,-0.7312837317407475,-1.1431141741795159,-0.30255191698631456,0.0012,True
jjas17,tp,6,crps,fuxi,ncep,17,-0.22671537181082435,-0.5134765165966146,0.04304406663612849,0.098,False
jjas17,tp,6,crps,fuxi,ukmo,17,-0.5398751209298016,-0.917721291659641,-0.17751401188010507,0.0036,True
jjas17,tp,6,crps,ncep,ukmo,17,-0.31315974911897726,-0.6748418427399971,0.05765479018331992,0.0976,False
jjas17,tp,1,spread_skill_ratio,ecmwf,fuxi,17,0.33425728683284384,0.29742492485932637,0.3709993501631787,0.0,True
jjas17,tp,1,spread_skill_ratio,ecmwf,ncep,17,0.1856574210219012,0.14001498446535848,0.2292007227077009,0.0,True
jjas17,tp,1,spread_skill_ratio,ecmwf,ukmo,17,0.2255021828257201,0.19123173235842897,0.26043896944860956,0.0,True
jjas17,tp,1,spread_skill_ratio,fuxi,ncep,17,-0.14859986581094264,-0.18407234798822653,-0.11704828892160199,0.0,True
jjas17,tp,1,spread_skill_ratio,fuxi,ukmo,17,-0.10875510400712374,-0.1413672142193137,-0.07806616091236784,0.0,True
jjas17,tp,1,spread_skill_ratio,ncep,ukmo,17,0.03984476180381891,0.006507085450350348,0.07267075881310427,0.0206,True
jjas17,tp,2,spread_skill_ratio,ecmwf,fuxi,17,0.3955738115207477,0.34994661103684543,0.443845928610935,0.0,True
jjas17,tp,2,spread_skill_ratio,ecmwf,ncep,17,0.259974331899545,0.2098214720240833,0.3119409911044191,0.0,True
jjas17,tp,2,spread_skill_ratio,ecmwf,ukmo,17,0.32222259639897033,0.27078511810724865,0.3763241259606729,0.0,True
jjas17,tp,2,spread_skill_ratio,fuxi,ncep,17,-0.13559947962120272,-0.1783244536224284,-0.09555088083349358,0.0,True
jjas17,tp,2,spread_skill_ratio,fuxi,ukmo,17,-0.07335121512177739,-0.1227457113802764,-0.025832798337422722,0.0024,True
jjas17,tp,2,spread_skill_ratio,ncep,ukmo,17,0.06224826449942533,0.021834513451715724,0.1070900685599898,0.0008,True
jjas17,tp,3,spread_skill_ratio,ecmwf,fuxi,17,0.30588012923038294,0.26962246622167696,0.3418968882434977,0.0,True
jjas17,tp,3,spread_skill_ratio,ecmwf,ncep,17,0.16467485524539538,0.10918121173344868,0.22065334576181422,0.0,True
jjas17,tp,3,spread_skill_ratio,ecmwf,ukmo,17,0.24495568666734158,0.1654598903066079,0.3261877149769174,0.0,True
jjas17,tp,3,spread_skill_ratio,fuxi,ncep,17,-0.14120527398498756,-0.2022384354284854,-0.07850206735388866,0.0,True
jjas17,tp,3,spread_skill_ratio,fuxi,ukmo,17,-0.06092444256304136,-0.13611591941066337,0.01844981850693897,0.1244,False
jjas17,tp,3,spread_skill_ratio,ncep,ukmo,17,0.0802808314219462,0.005840075459396407,0.15951633873668383,0.0322,True
jjas17,tp,4,spread_skill_ratio,ecmwf,fuxi,17,0.22205372004505525,0.1554672510448181,0.2898428692613742,0.0,True
jjas17,tp,4,spread_skill_ratio,ecmwf,ncep,17,0.24536210441313777,0.1918652144102338,0.31146336795235346,0.0,True
jjas17,tp,4,spread_skill_ratio,ecmwf,ukmo,17,0.2843453698950847,0.21167195322771856,0.3583492834454888,0.0,True
jjas17,tp,4,spread_skill_ratio,fuxi,ncep,17,0.023308384368082524,-0.03517473909014316,0.0772605806912383,0.4284,False
jjas17,tp,4,spread_skill_ratio,fuxi,ukmo,17,0.06229164985002944,0.014801733556844148,0.11081504418375243,0.0098,True
jjas17,tp,4,spread_skill_ratio,ncep,ukmo,17,0.038983265481946916,-0.017113007840510546,0.09634223485873265,0.1812,False
jjas17,tp,5,spread_skill_ratio,ecmwf,fuxi,17,0.18251839339709092,0.14180336904763424,0.22045711020484293,0.0,True
jjas17,tp,5,spread_skill_ratio,ecmwf,ncep,17,0.17454065838953065,0.1101926668341552,0.2296784418430472,0.0,True
jjas17,tp,5,spread_skill_ratio,ecmwf,ukmo,17,0.28484335460198673,0.21476624574637315,0.35302945668999736,0.0,True
jjas17,tp,5,spread_skill_ratio,fuxi,ncep,17,-0.007977735007560272,-0.07459151501365127,0.0514859603118129,0.8308,False
jjas17,tp,5,spread_skill_ratio,fuxi,ukmo,17,0.10232496120489581,0.058541166404505886,0.14189941048446716,0.0,True
jjas17,tp,5,spread_skill_ratio,ncep,ukmo,17,0.11030269621245609,0.031109178705752367,0.19647406289821334,0.0064,True
jjas17,tp,6,spread_skill_ratio,ecmwf,fuxi,17,0.214378549950209,0.15804638690624737,0.2713634204834731,0.0,True
jjas17,tp,6,spread_skill_ratio,ecmwf,ncep,17,0.16475277447711684,0.1211888282608482,0.2129053784160877,0.0,True
jjas17,tp,6,spread_skill_ratio,ecmwf,ukmo,17,0.23088691893948082,0.15973926924507065,0.2987418101800022,0.0,True
jjas17,tp,6,spread_skill_ratio,fuxi,ncep,17,-0.04962577547309216,-0.11774598317785027,0.01469181872588042,0.138,False
jjas17,tp,6,spread_skill_ratio,fuxi,ukmo,17,0.016508368989271827,-0.07405269302569409,0.09261807158044777,0.665,False
jjas17,tp,6,spread_skill_ratio,ncep,ukmo,17,0.06613414446236399,-0.006316028899755612,0.1355698126704599,0.0714,False
jjas17,z500,1,acc,delysm,ecmwf,17,-0.06472826331849979,-0.16041505732017936,0.00734892301307497,0.0874,False
jjas17,z500,1,acc,delysm,fuxi,17,-0.055954889941047914,-0.1475336355069534,0.010647708349270419,0.1256,False
jjas17,z500,1,acc,delysm,ncep,17,0.13208335547169048,0.04272550161792359,0.23131042168689633,0.0022,True
jjas17,z500,1,acc,delysm,ukmo,17,-0.019858734698199987,-0.10846194849355315,0.05213391180369605,0.636,False
jjas17,z500,1,acc,ecmwf,fuxi,17,0.008773373377451876,-0.024947264630798858,0.04637041635499438,0.6578,False
jjas17,z500,1,acc,ecmwf,ncep,17,0.19681161879019027,0.10318110071950956,0.3013142748470282,0.0,True
jjas17,z500,1,acc,ecmwf,ukmo,17,0.0448695286202998,0.00276441386992789,0.09082236484784355,0.0352,True
jjas17,z500,1,acc,fuxi,ncep,17,0.1880382454127384,0.08932422762783486,0.291980606237932,0.0,True
jjas17,z500,1,acc,fuxi,ukmo,17,0.03609615524284793,-0.013542760347009483,0.09000624736790655,0.1736,False
jjas17,z500,1,acc,ncep,ukmo,17,-0.15194209016989046,-0.2604212201411465,-0.050981710533806686,0.001,True
jjas17,z500,2,acc,delysm,ecmwf,17,-0.04048809471371706,-0.1776534087925771,0.0875823711008019,0.57,False
jjas17,z500,2,acc,delysm,fuxi,17,-0.03833965641605808,-0.24447063547310088,0.15985890662173705,0.7318,False
jjas17,z500,2,acc,delysm,ncep,17,0.35666705347104766,0.15036200478321915,0.5831206276437844,0.0002,True
jjas17,z500,2,acc,delysm,ukmo,17,0.14919154832906573,-0.05837511486839702,0.3583103011507235,0.1586,False
jjas17,z500,2,acc,ecmwf,fuxi,17,0.0021484382976589833,-0.1484788418235014,0.17278847522161966,1.0,False
jjas17,z500,2,acc,ecmwf,ncep,17,0.3971551481847647,0.20928744553841744,0.6025345801093538,0.0,True
jjas17,z500,2,acc,ecmwf,ukmo,17,0.1896796430427828,0.06198712303520826,0.3241900890629761,0.002,True
jjas17,z500,2,acc,fuxi,ncep,17,0.39500670988710573,0.13670851960532482,0.6455515690003479,0.002,True
jjas17,z500,2,acc,fuxi,ukmo,17,0.1875312047451238,-0.03574879832109685,0.42186238162455225,0.1052,False
jjas17,z500,2,acc,ncep,ukmo,17,-0.2074755051419819,-0.4580681985424615,0.023647343349906286,0.0852,False
jjas17,z500,3,acc,delysm,ecmwf,17,-0.4199209742699558,-0.7892737136143454,-0.06499575853849109,0.0224,True
jjas17,z500,3,acc,delysm,fuxi,17,-0.27736970419610196,-0.6362909018869672,0.06666747708804643,0.1126,False
jjas17,z500,3,acc,delysm,ncep,17,-0.11329893343768377,-0.44393552985702206,0.2173283677819184,0.501,False
jjas17,z500,3,acc,delysm,ukmo,17,-0.3490298375213399,-0.7482154013187122,0.035520268491095,0.078,False
jjas17,z500,3,acc,ecmwf,fuxi,17,0.14255127007385382,-0.1141026536184799,0.4231767854502797,0.2962,False
jjas17,z500,3,acc,ecmwf,ncep,17,0.30662204083227207,0.06620754613905888,0.5791726285713039,0.0088,True
jjas17,z500,3,acc,ecmwf,ukmo,17,0.07089113674861586,-0.0794116154576996,0.21758395281059587,0.3564,False
jjas17,z500,3,acc,fuxi,ncep,17,0.16407077075841822,-0.1355185374783103,0.490505590099319,0.309,False
jjas17,z500,3,acc,fuxi,ukmo,17,-0.07166013332523796,-0.3770951850822944,0.18412899663265433,0.6382,False
jjas17,z500,3,acc,ncep,ukmo,17,-0.23573090408365618,-0.5323570067743715,0.0396561106952767,0.0994,False
jjas17,z500,4,acc,delysm,ecmwf,17,-0.5069056544679201,-0.8482505810193903,-0.11926621229871527,0.009,True
jjas17,z500,4,acc,delysm,fuxi,17,-0.4273585159484635,-0.7100436109586301,-0.10183843421081414,0.0126,True
jjas17,z500,4,acc,delysm,ncep,17,-0.09653811547330252,-0.3826446546744327,0.2377612108021921,0.5226,False
jjas17,z500,4,acc,delysm,ukmo,17,-0.3802331330974439,-0.6480639612320075,-0.10501178418644201,0.007,True
jjas17,z500,4,acc,ecmwf,fuxi,17,0.07954713851945666,-0.1701110072886581,0.33911030700279327,0.5452,False
jjas17,z500,4,acc,ecmwf,ncep,17,0.41036753899461764,0.1138327233006239,0.6984352880520206,0.0084,True
jjas17,z500,4,acc,ecmwf,ukmo,17,0.1266725213704763,-0.12198292486383862,0.3831602565767859,0.3206,False
jjas17,z500,4,acc,fuxi,ncep,17,0.330820400475161,0.022166333899538097,0.6570574404174396,0.0374,True
jjas17,z500,4,acc,fuxi,ukmo,17,0.04712538285101964,-0.16030843437290299,0.21565446839865962,0.6056,False
jjas17,z500,4,acc,ncep,ukmo,17,-0.28369501762414134,-0.5623525545988824,-0.005197996655502335,0.0464,True
jjas17,z500,5,acc,delysm,ecmwf,17,-0.42427303110669445,-0.8634367379516068,0.06065647747901736,0.084,False
jjas17,z500,5,acc,delysm,fuxi,17,-0.10539180222852547,-0.4369305875841724,0.24989540411872663,0.5472,False
jjas17,z500,5,acc,delysm,ncep,17,-0.24221502038723425,-0.5088737417816104,0.07163081723393491,0.1198,False
jjas17,z500,5,acc,delysm,ukmo,17,-0.40135327936144566,-0.7555977149504071,-0.02953251607613674,0.0356,True
jjas17,z500,5,acc,ecmwf,fuxi,17,0.31888122887816894,0.0996313616016616,0.5308715535731617,0.0038,True
jjas17,z500,5,acc,ecmwf,ncep,17,0.18205801071946018,-0.14615468073866666,0.5136749443519765,0.291,False
jjas17,z500,5,acc,ecmwf,ukmo,17,0.022919751745248768,-0.2638595896498853,0.27618060838809133,0.8286,False
jjas17,z500,5,acc,fuxi,ncep,17,-0.1368232181587088,-0.42039045127884905,0.14780551763327718,0.3426,False
jjas17,z500,5,acc,fuxi,ukmo,17,-0.2959614771329202,-0.5576275083424748,-0.015241188210425432,0.039,True
jjas17,z500,5,acc,ncep,ukmo,17,-0.1591382589742114,-0.49782651570090475,0.2142286970293397,0.384,False
jjas17,z500,6,acc,delysm,ecmwf,17,-0.43466860489890324,-0.9060481570924535,0.09589246201221895,0.1036,False
jjas17,z500,6,acc,delysm,fuxi,17,-0.2880095556746056,-0.6077264211686807,0.04500837234999157,0.0922,False
jjas17,z500,6,acc,delysm,ncep,17,-0.2696543786172467,-0.5345954105863607,0.03225664033311069,0.079,False
jjas17,z500,6,acc,delysm,ukmo,17,-0.32714884862661675,-0.618736970756341,-0.014372320803458365,0.0416,True
jjas17,z500,6,acc,ecmwf,fuxi,17,0.14665904922429762,-0.15184027998080737,0.44521062764919234,0.3532,False
jjas17,z500,6,acc,ecmwf,ncep,17,0.16501422628165652,-0.16003142552039917,0.4802510944254832,0.3366,False
jjas17,z500,6,acc,ecmwf,ukmo,17,0.10751975627228649,-0.2729611276182712,0.4390258131902309,0.5384,False
jjas17,z500,6,acc,fuxi,ncep,17,0.018355177057358896,-0.19384198437764047,0.24795942139692723,0.8868,False
jjas17,z500,6,acc,fuxi,ukmo,17,-0.03913929295201113,-0.345430070559035,0.2590105034897202,0.8048,False
jjas17,z500,6,acc,ncep,ukmo,17,-0.057494470009370024,-0.3944676219397388,0.2756800509720704,0.7438,False
jjas17,z500,1,rmse,delysm,ecmwf,17,0.9329457325699693,-0.492603559413191,2.2795277632705564,0.1886,False
jjas17,z500,1,rmse,delysm,fuxi,17,0.5672870600312852,-0.6736883609515864,1.9146236528855434,0.4048,False
jjas17,z500,1,rmse,delysm,ncep,17,-7.908754569680743,-10.5038733151829,-5.268844500681378,0.0,True
jjas17,z500,1,rmse,delysm,ukmo,17,-7.491101713442439,-9.111198338114276,-5.85728874467842,0.0,True
jjas17,z500,1,rmse,ecmwf,fuxi,17,-0.3656586725386841,-1.4139874187125405,0.6435414172077908,0.4956,False
jjas17,z500,1,rmse,ecmwf,ncep,17,-8.841700302250711,-11.112899519118974,-6.773115355166345,0.0,True
jjas17,z500,1,rmse,ecmwf,ukmo,17,-8.424047446012409,-9.489783095550404,-7.331458054986111,0.0,True
jjas17,z500,1,rmse,fuxi,ncep,17,-8.476041629712029,-10.405292912277384,-6.551195665174832,0.0,True
jjas17,z500,1,rmse,fuxi,ukmo,17,-8.058388773473723,-9.752254825775324,-6.177172757753788,0.0,True
jjas17,z500,1,rmse,ncep,ukmo,17,0.4176528562383037,-2.222275143137858,3.3247096061689865,0.802,False
jjas17,z500,2,rmse,delysm,ecmwf,17,-0.019494099314274038,-1.808800767639886,1.7681661360533203,0.9806,False
jjas17,z500,2,rmse,delysm,fuxi,17,-0.5351446729492562,-3.0884156620304455,2.0195659583553125,0.6574,False
jjas17,z500,2,rmse,delysm,ncep,17,-7.9143692536947885,-12.050041763315138,-4.082191820634093,0.0,True
jjas17,z500,2,rmse,delysm,ukmo,17,-7.255195293104199,-9.727710489738039,-4.839326021259638,0.0,True
jjas17,z500,2,rmse,ecmwf,fuxi,17,-0.5156505736349821,-2.635807244406589,1.4473724925471092,0.6054,False
jjas17,z500,2,rmse,ecmwf,ncep,17,-7.8948751543805145,-11.971046628788658,-4.3817790052581165,0.0,True
jjas17,z500,2,rmse,ecmwf,ukmo,17,-7.235701193789925,-9.559388409606374,-4.873796614869746,0.0,True
jjas17,z500,2,rmse,fuxi,ncep,17,-7.379224580745532,-11.546457423130674,-3.375424950369248,0.0002,True
jjas17,z500,2,rmse,fuxi,ukmo,17,-6.720050620154943,-9.644360384261882,-3.6663149260247105,0.0,True
jjas17,z500,2,rmse,ncep,ukmo,17,0.6591739605905893,-3.0692589734769813,4.389385547523973,0.7384,False
jjas17,z500,3,rmse,delysm,ecmwf,17,2.306918620003408,0.05534943952312121,4.851551217479041,0.0408,True
jjas17,z500,3,rmse,delysm,fuxi,17,-0.3521426169350512,-3.650051333229194,3.2619257546145306,0.8284,False
jjas17,z500,3,rmse,delysm,ncep,17,-9.175181022533247,-15.226879128091724,-3.2497708682150948,0.0018,True
jjas17,z500,3,rmse,delysm,ukmo,17,-5.741512609007243,-9.847695066828448,-1.471217308629182,0.0092,True
jjas17,z500,3,rmse,ecmwf,fuxi,17,-2.6590612369384594,-4.719096105069596,-0.4262805365721739,0.0196,True
jjas17,z500,3,rmse,ecmwf,ncep,17,-11.482099642536655,-16.457330449426724,-6.955184923787886,0.0,True
jjas17,z500,3,rmse,ecmwf,ukmo,17,-8.048431229010651,-10.757848413221218,-5.367266252725814,0.0,True
jjas17,z500,3,rmse,fuxi,ncep,17,-8.823038405598195,-13.217883073916031,-4.990170050674371,0.0,True
jjas17,z500,3,rmse,fuxi,ukmo,17,-5.389369992072192,-7.5181805710170035,-3.4543137749971264,0.0,True
jjas17,z500,3,rmse,ncep,ukmo,17,3.4336684135260036,0.09305363769682513,7.240393414996052,0.0402,True
jjas17,z500,4,rmse,delysm,ecmwf,17,4.543799738873146,1.3876347616335118,7.688019361533172,0.0048,True
jjas17,z500,4,rmse,delysm,fuxi,17,2.713841629433171,-1.2733318783945058,6.751172785489729,0.1894,False
jjas17,z500,4,rmse,delysm,ncep,17,-9.934012249860455,-17.45914747957784,-2.770375248528702,0.0038,True
jjas17,z500,4,rmse,delysm,ukmo,17,-3.576486465359153,-9.189878127683707,2.3286716562716308,0.2294,False
jjas17,z500,4,rmse,ecmwf,fuxi,17,-1.8299581094399748,-3.8344596352454055,-0.10782863991724638,0.0368,True
jjas17,z500,4,rmse,ecmwf,ncep,17,-14.4778119887336,-20.029314231308597,-9.61611930978937,0.0,True
jjas17,z500,4,rmse,ecmwf,ukmo,17,-8.120286204232299,-11.458325870445115,-4.529109937134331,0.0,True
jjas17,z500,4,rmse,fuxi,ncep,17,-12.647853879293626,-18.215573607293152,-7.655926947973188,0.0,True
jjas17,z500,4,rmse,fuxi,ukmo,17,-6.290328094792324,-9.224928750909827,-3.4700278401285964,0.0,True
jjas17,z500,4,rmse,ncep,ukmo,17,6.357525784501302,1.8305825310120147,11.810808502473261,0.0018,True
jjas17,z500,5,rmse,delysm,ecmwf,17,4.082679242527867,0.6482003071887253,7.6877441737048064,0.0182,True
jjas17,z500,5,rmse,delysm,fuxi,17,1.298539488115635,-2.231027008998703,5.033174399679168,0.4924,False
jjas17,z500,5,rmse,delysm,ncep,17,-12.130667586700458,-19.392010688470332,-4.815260844380403,0.0014,True
jjas17,z500,5,rmse,delysm,ukmo,17,-3.1371795585852276,-8.595772899634035,2.718515746185511,0.2782,False
jjas17,z500,5,rmse,ecmwf,fuxi,17,-2.784139754412232,-4.71752756804806,-1.165760141432758,0.0,True
jjas17,z500,5,rmse,ecmwf,ncep,17,-16.213346829228325,-22.264948170232678,-10.720078453653732,0.0,True
jjas17,z500,5,rmse,ecmwf,ukmo,17,-7.219858801113094,-10.493678876766374,-3.803757447846768,0.0,True
jjas17,z500,5,rmse,fuxi,ncep,17,-13.429207074816093,-18.583065758641204,-8.58415221983683,0.0,True
