method,case_id,erpas_init,fuxi_init,year,init_month,season_memberships,week,valid_period_start,valid_period_end_exclusive,model,erpas_source_count,acc,rmse_mm_day,mae_mm_day,bias_mm_day
common_imd_1991_2020,paired_20231206,2023-12-06,2023-12-04,2023,12,OND,3,2023-12-21,2023-12-28,ERPAS,20,0.039948015888513135,0.8135749614672781,0.6168694682663916,0.6149837813775921
common_imd_1991_2020,paired_20231206,2023-12-06,2023-12-04,2023,12,OND,4,2023-12-28,2024-01-04,ERPAS,20,0.1740580656604796,0.9215492313301319,0.631941119466918,0.6318039916427248
common_imd_1991_2020,paired_20231206,2023-12-06,2023-12-04,2023,12,OND,1,2023-12-07,2023-12-14,FuXi-S2S,20,0.6916967221778024,1.083211056581624,0.5230375116805754,0.002155693461847624
common_imd_1991_2020,paired_20231206,2023-12-06,2023-12-04,2023,12,OND,2,2023-12-14,2023-12-21,FuXi-S2S,20,0.5623442650678601,1.7518440375596815,0.2857970731652765,-0.1127880563758697
common_imd_1991_2020,paired_20231206,2023-12-06,2023-12-04,2023,12,OND,3,2023-12-21,2023-12-28,FuXi-S2S,20,-0.3585361811584753,1.0705559247338485,0.4005122673459356,0.39254845268995
common_imd_1991_2020,paired_20231206,2023-12-06,2023-12-04,2023,12,OND,4,2023-12-28,2024-01-04,FuXi-S2S,20,-0.4775634381683976,1.5179499615278587,0.7936311654082295,0.767033138096199
common_imd_1991_2020,paired_20231213,2023-12-13,2023-12-11,2023,12,OND,1,2023-12-14,2023-12-21,ERPAS,20,0.5949313938332877,1.7053449640576608,0.30334313549163355,-0.015462295477582232
common_imd_1991_2020,paired_20231213,2023-12-13,2023-12-11,2023,12,OND,2,2023-12-21,2023-12-28,ERPAS,20,0.00021224421425696134,1.3625595658206244,0.7244537161258056,0.7222253370330737
common_imd_1991_2020,paired_20231213,2023-12-13,2023-12-11,2023,12,OND,3,2023-12-28,2024-01-04,ERPAS,20,0.5118330258560534,0.6412933227279425,0.5018716455139494,0.4925347435149083
common_imd_1991_2020,paired_20231213,2023-12-13,2023-12-11,2023,12,OND,4,2024-01-04,2024-01-11,ERPAS,20,0.3783947512833286,1.648711584679538,0.8837808124674073,0.2913550410265713
common_imd_1991_2020,paired_20231213,2023-12-13,2023-12-11,2023,12,OND,1,2023-12-14,2023-12-21,FuXi-S2S,20,0.7539679788085908,1.4781551889186033,0.22436511190061165,-0.1122838820999717
common_imd_1991_2020,paired_20231213,2023-12-13,2023-12-11,2023,12,OND,2,2023-12-21,2023-12-28,FuXi-S2S,20,-0.133995141206069,1.7333821995918903,0.5130902136123789,0.5079297209679084
common_imd_1991_2020,paired_20231213,2023-12-13,2023-12-11,2023,12,OND,3,2023-12-28,2024-01-04,FuXi-S2S,20,0.14072770889411168,0.83200335616386,0.5253594658770474,0.5193137131829478
common_imd_1991_2020,paired_20231213,2023-12-13,2023-12-11,2023,12,OND,4,2024-01-04,2024-01-11,FuXi-S2S,20,-0.007484294230448856,1.8323253232852397,0.938966679637072,0.1477333787772647
common_imd_1991_2020,paired_20231220,2023-12-20,2023-12-18,2023,12,OND,1,2023-12-21,2023-12-28,ERPAS,20,0.7101577379220024,0.20164587761763808,0.06692794014030319,0.05401687784138536
common_imd_1991_2020,paired_20231220,2023-12-20,2023-12-18,2023,12,OND,2,2023-12-28,2024-01-04,ERPAS,20,0.26134219396420755,0.8149399956986823,0.5187374724858922,0.5107595968346504
common_imd_1991_2020,paired_20231220,2023-12-20,2023-12-18,2023,12,OND,3,2024-01-04,2024-01-11,ERPAS,20,0.4104328038365206,1.6398245607843909,0.890607361590321,0.3189398834110695
common_imd_1991_2020,paired_20231220,2023-12-20,2023-12-18,2023,12,OND,4,2024-01-11,2024-01-18,ERPAS,20,0.7062626992078996,0.9995113934591899,0.6825823162962738,0.6741506555489616
common_imd_1991_2020,paired_20231220,2023-12-20,2023-12-18,2023,12,OND,1,2023-12-21,2023-12-28,FuXi-S2S,20,0.3636769242384997,0.3645217775963146,0.10700874325073571,0.09348461501476081
common_imd_1991_2020,paired_20231220,2023-12-20,2023-12-18,2023,12,OND,2,2023-12-28,2024-01-04,FuXi-S2S,20,-0.14191909991529236,0.7476646324824296,0.27522118087678404,0.20759321846441603
common_imd_1991_2020,paired_20231220,2023-12-20,2023-12-18,2023,12,OND,3,2024-01-04,2024-01-11,FuXi-S2S,20,-0.28047429059079915,2.000831888307238,0.918202313673484,0.009686115640664177
common_imd_1991_2020,paired_20231220,2023-12-20,2023-12-18,2023,12,OND,4,2024-01-11,2024-01-18,FuXi-S2S,20,0.7255625439005854,0.8856787973629502,0.5420374483671061,0.5310983670211465
common_imd_1991_2020,paired_20231227,2023-12-27,2023-12-25,2023,12,OND,1,2023-12-28,2024-01-04,ERPAS,20,0.5996337881616397,0.7034356805833756,0.4045299712164045,0.3793192181963337
common_imd_1991_2020,paired_20231227,2023-12-27,2023-12-25,2023,12,OND,2,2024-01-04,2024-01-11,ERPAS,20,0.6192550153330227,1.3989902295807632,0.6557765375195798,0.08249774736962714
common_imd_1991_2020,paired_20231227,2023-12-27,2023-12-25,2023,12,OND,3,2024-01-11,2024-01-18,ERPAS,20,0.8949074820117405,0.6126331518116767,0.4307589690093141,0.40533460959277434
common_imd_1991_2020,paired_20231227,2023-12-27,2023-12-25,2023,12,OND,4,2024-01-18,2024-01-25,ERPAS,20,0.3830683521358214,0.9840158921100697,0.7541570375332155,0.5522320860922414
common_imd_1991_2020,paired_20231227,2023-12-27,2023-12-25,2023,12,OND,1,2023-12-28,2024-01-04,FuXi-S2S,20,0.22741329154389783,0.6580132223672684,0.19763238534748917,0.14529297523666557
common_imd_1991_2020,paired_20231227,2023-12-27,2023-12-25,2023,12,OND,2,2024-01-04,2024-01-11,FuXi-S2S,20,0.17940297359617297,1.7340550131727022,0.6558710039957663,-0.22338667611249613
common_imd_1991_2020,paired_20231227,2023-12-27,2023-12-25,2023,12,OND,3,2024-01-11,2024-01-18,FuXi-S2S,20,0.7826041853334655,0.7785317376032556,0.3628454395139155,0.32225804201872854
common_imd_1991_2020,paired_20231227,2023-12-27,2023-12-25,2023,12,OND,4,2024-01-18,2024-01-25,FuXi-S2S,20,0.12523360291871644,1.0560093374426633,0.6712895327624678,0.5216124519460963
common_imd_1991_2020,paired_20240103,2024-01-03,2024-01-01,2024,1,JF;JFM,1,2024-01-04,2024-01-11,ERPAS,12,0.6913932196018963,1.3540736406699267,0.7137911003776181,0.36849874587909753
common_imd_1991_2020,paired_20240103,2024-01-03,2024-01-01,2024,1,JF;JFM,2,2024-01-11,2024-01-18,ERPAS,12,0.9650558328836348,0.3057267959825715,0.1906330160822431,0.13094287284670217
common_imd_1991_2020,paired_20240103,2024-01-03,2024-01-01,2024,1,JF;JFM,3,2024-01-18,2024-01-25,ERPAS,12,0.08229221302025332,1.2897516710083863,0.9527039206789706,0.7891740189187
common_imd_1991_2020,paired_20240103,2024-01-03,2024-01-01,2024,1,JF;JFM,4,2024-01-25,2024-02-01,ERPAS,12,0.07718872883402057,0.7200055108139585,0.4442944172821342,0.07943039419294366
common_imd_1991_2020,paired_20240103,2024-01-03,2024-01-01,2024,1,JF;JFM,1,2024-01-04,2024-01-11,FuXi-S2S,12,0.42523608745895264,1.6482657174416044,0.5282193835272443,-0.4536592910999548
common_imd_1991_2020,paired_20240103,2024-01-03,2024-01-01,2024,1,JF;JFM,2,2024-01-11,2024-01-18,FuXi-S2S,12,0.7429315813408092,0.8083179798987177,0.32675867568781786,0.2776667475536837
common_imd_1991_2020,paired_20240103,2024-01-03,2024-01-01,2024,1,JF;JFM,3,2024-01-18,2024-01-25,FuXi-S2S,12,-0.47237174417145,1.431591302823525,0.6823105631118029,0.47417776500015096
common_imd_1991_2020,paired_20240103,2024-01-03,2024-01-01,2024,1,JF;JFM,4,2024-01-25,2024-02-01,FuXi-S2S,12,0.3585135514252729,0.7943928567370029,0.3705734337915959,0.24487745684900375
common_imd_1991_2020,paired_20240110,2024-01-10,2024-01-08,2024,1,JF;JFM,1,2024-01-11,2024-01-18,ERPAS,20,0.9811382486001747,0.21150014127703512,0.08940917356997262,0.030130187183834242
common_imd_1991_2020,paired_20240110,2024-01-10,2024-01-08,2024,1,JF;JFM,2,2024-01-18,2024-01-25,ERPAS,20,0.6796221835262141,0.6838793116761103,0.47335969957491264,0.25496711518805526
common_imd_1991_2020,paired_20240110,2024-01-10,2024-01-08,2024,1,JF;JFM,3,2024-01-25,2024-02-01,ERPAS,20,0.26619614079074905,0.5800004414954031,0.3834717836200926,0.13852603355651882
common_imd_1991_2020,paired_20240110,2024-01-10,2024-01-08,2024,1,JF;JFM,4,2024-02-01,2024-02-08,ERPAS,20,0.06001996361833014,1.307794972397051,0.6379526169556013,-0.3517706553343922
common_imd_1991_2020,paired_20240110,2024-01-10,2024-01-08,2024,1,JF;JFM,1,2024-01-11,2024-01-18,FuXi-S2S,20,0.9879188981604965,0.16700407011716836,0.07084252557096672,0.009120162019483274
common_imd_1991_2020,paired_20240110,2024-01-10,2024-01-08,2024,1,JF;JFM,2,2024-01-18,2024-01-25,FuXi-S2S,20,0.7679541217850799,0.5756917661547372,0.2793328689741059,-0.009965810672699407
common_imd_1991_2020,paired_20240110,2024-01-10,2024-01-08,2024,1,JF;JFM,3,2024-01-25,2024-02-01,FuXi-S2S,20,0.3557798793950575,0.5346509146121725,0.24026060978306768,-0.038296635444086354
common_imd_1991_2020,paired_20240110,2024-01-10,2024-01-08,2024,1,JF;JFM,4,2024-02-01,2024-02-08,FuXi-S2S,20,0.576143519001972,0.9507739251335394,0.44438404572310136,-0.1792407277581365
common_imd_1991_2020,paired_20240117,2024-01-17,2024-01-15,2024,1,JF;JFM,1,2024-01-18,2024-01-25,ERPAS,20,0.8473631875422367,0.46926963173046576,0.1803228265655375,-0.07363778321632188
common_imd_1991_2020,paired_20240117,2024-01-17,2024-01-15,2024,1,JF;JFM,2,2024-01-25,2024-02-01,ERPAS,20,0.31602203637905857,0.8067355651126149,0.3351979401115796,0.2357208218528061
common_imd_1991_2020,paired_20240117,2024-01-17,2024-01-15,2024,1,JF;JFM,3,2024-02-01,2024-02-08,ERPAS,20,0.3640944200849901,1.083038154606241,0.5206572143207862,-0.18085701321233336
common_imd_1991_2020,paired_20240117,2024-01-17,2024-01-15,2024,1,JF;JFM,4,2024-02-08,2024-02-15,ERPAS,20,0.6831353004047024,1.0390528480458603,0.6248945915123549,0.39271243477801615
common_imd_1991_2020,paired_20240117,2024-01-17,2024-01-15,2024,1,JF;JFM,1,2024-01-18,2024-01-25,FuXi-S2S,20,0.9317973417842819,0.3938951098432688,0.20056052199440624,0.18401022356414853
common_imd_1991_2020,paired_20240117,2024-01-17,2024-01-15,2024,1,JF;JFM,2,2024-01-25,2024-02-01,FuXi-S2S,20,0.0758455902876012,0.7819285583630431,0.4771831112290418,0.07782723659725406
common_imd_1991_2020,paired_20240117,2024-01-17,2024-01-15,2024,1,JF;JFM,3,2024-02-01,2024-02-08,FuXi-S2S,20,0.1294436123767691,1.3591072032146658,0.807291775425806,-0.2345996993839047
common_imd_1991_2020,paired_20240117,2024-01-17,2024-01-15,2024,1,JF;JFM,4,2024-02-08,2024-02-15,FuXi-S2S,20,-0.002945296914937292,1.6558763721729655,0.8656348918768475,0.6671711425492859
common_imd_1991_2020,paired_20240124,2024-01-24,2024-01-22,2024,1,JF;JFM,1,2024-01-25,2024-02-01,ERPAS,20,0.020961914868406435,0.738328345924736,0.3244301144821466,0.06723123875945648
common_imd_1991_2020,paired_20240124,2024-01-24,2024-01-22,2024,1,JF;JFM,2,2024-02-01,2024-02-08,ERPAS,20,0.17723646940031196,1.1821811217907634,0.5273088857287865,-0.03212721714716659
common_imd_1991_2020,paired_20240124,2024-01-24,2024-01-22,2024,1,JF;JFM,3,2024-02-08,2024-02-15,ERPAS,20,0.6712288499987911,1.0409145447484218,0.5867918461890479,0.3583558115340942
common_imd_1991_2020,paired_20240124,2024-01-24,2024-01-22,2024,1,JF;JFM,4,2024-02-15,2024-02-22,ERPAS,20,-0.3469345367118939,2.6999165960975255,1.1155158309169948,-0.24948706129748946
common_imd_1991_2020,paired_20240124,2024-01-24,2024-01-22,2024,1,JF;JFM,1,2024-01-25,2024-02-01,FuXi-S2S,20,0.38736355256281807,0.6984098059149775,0.30125950290363834,0.12818963384610604
common_imd_1991_2020,paired_20240124,2024-01-24,2024-01-22,2024,1,JF;JFM,2,2024-02-01,2024-02-08,FuXi-S2S,20,0.553837370134259,1.3196282991679327,0.5860938352542804,0.2622560854753124
common_imd_1991_2020,paired_20240124,2024-01-24,2024-01-22,2024,1,JF;JFM,3,2024-02-08,2024-02-15,FuXi-S2S,20,0.1710224999798024,1.5621090433195353,0.7506527194896543,0.5336532086741854
common_imd_1991_2020,paired_20240124,2024-01-24,2024-01-22,2024,1,JF;JFM,4,2024-02-15,2024-02-22,FuXi-S2S,20,-0.3900824701266428,2.7077111480192864,1.054356497654773,-0.21112706879346096
common_imd_1991_2020,paired_20240131,2024-01-31,2024-01-29,2024,1,JF;JFM,1,2024-02-01,2024-02-08,ERPAS,20,0.5161092892093921,0.9832394533701031,0.4762786402602663,0.03434470917187795
common_imd_1991_2020,paired_20240131,2024-01-31,2024-01-29,2024,1,JF;JFM,2,2024-02-08,2024-02-15,ERPAS,20,0.8275218029395172,0.7532973115928635,0.48910150928894747,0.18111260795666997
common_imd_1991_2020,paired_20240131,2024-01-31,2024-01-29,2024,1,JF;JFM,3,2024-02-15,2024-02-22,ERPAS,20,0.5222591197862361,2.0453356008399335,0.7456029238295825,-0.23609561682076544
common_imd_1991_2020,paired_20240131,2024-01-31,2024-01-29,2024,1,JF;JFM,4,2024-02-22,2024-02-29,ERPAS,20,-0.4366554954651571,1.712462041708108,1.0152623876097935,0.46673125077417676
common_imd_1991_2020,paired_20240131,2024-01-31,2024-01-29,2024,1,JF;JFM,1,2024-02-01,2024-02-08,FuXi-S2S,20,0.5904794459321977,1.0354175894418594,0.5266442584946083,-0.017408346679482715
common_imd_1991_2020,paired_20240131,2024-01-31,2024-01-29,2024,1,JF;JFM,2,2024-02-08,2024-02-15,FuXi-S2S,20,0.47764347808341195,1.1664760633426388,0.5486589656492888,0.2146725225129686
common_imd_1991_2020,paired_20240131,2024-01-31,2024-01-29,2024,1,JF;JFM,3,2024-02-15,2024-02-22,FuXi-S2S,20,0.11066512485286673,2.5176814341569362,1.1526090628954373,0.22993931517193106
common_imd_1991_2020,paired_20240131,2024-01-31,2024-01-29,2024,1,JF;JFM,4,2024-02-22,2024-02-29,FuXi-S2S,20,0.1495870573376696,1.9345306682490038,1.190463691245517,1.013953405572089
common_imd_1991_2020,paired_20240207,2024-02-07,2024-02-05,2024,2,JF;JFM,1,2024-02-08,2024-02-15,ERPAS,20,0.8392170371183552,0.6812884485981568,0.4110966143718187,0.021799437184162475
common_imd_1991_2020,paired_20240207,2024-02-07,2024-02-05,2024,2,JF;JFM,2,2024-02-15,2024-02-22,ERPAS,20,-0.3459694843811614,2.7481055286455844,0.9055871786957628,-0.6726330709107766
common_imd_1991_2020,paired_20240207,2024-02-07,2024-02-05,2024,2,JF;JFM,3,2024-02-22,2024-02-29,ERPAS,20,-0.48659143300554913,1.7312588515013383,0.9848607180331077,0.3323219831071822
common_imd_1991_2020,paired_20240207,2024-02-07,2024-02-05,2024,2,JF;JFM,4,2024-02-29,2024-03-07,ERPAS,20,0.32924086916921297,2.040768532338486,1.1138102057702204,-0.3395537679049041
common_imd_1991_2020,paired_20240207,2024-02-07,2024-02-05,2024,2,JF;JFM,1,2024-02-08,2024-02-15,FuXi-S2S,20,0.9164327038721881,0.512827554000538,0.2595352919049449,0.0689990833072689
common_imd_1991_2020,paired_20240207,2024-02-07,2024-02-05,2024,2,JF;JFM,2,2024-02-15,2024-02-22,FuXi-S2S,20,-0.13774531814871194,2.5736020388027736,0.7949994721270621,-0.7065356635268725
common_imd_1991_2020,paired_20240207,2024-02-07,2024-02-05,2024,2,JF;JFM,3,2024-02-22,2024-02-29,FuXi-S2S,20,-0.3173531676339813,1.9544242868418276,0.9557868105116499,0.4419706586487335
common_imd_1991_2020,paired_20240207,2024-02-07,2024-02-05,2024,2,JF;JFM,4,2024-02-29,2024-03-07,FuXi-S2S,20,0.022238285287555597,2.5231792024408737,1.2035930781004751,-0.42699898373396883
common_imd_1991_2020,paired_20240214,2024-02-14,2024-02-12,2024,2,JF;JFM,1,2024-02-15,2024-02-22,ERPAS,20,0.5225997728222583,2.042687909517452,0.7836514822578067,0.03797860341282401
common_imd_1991_2020,paired_20240214,2024-02-14,2024-02-12,2024,2,JF;JFM,2,2024-02-22,2024-02-29,ERPAS,20,0.6111480796968387,1.1230763877307997,0.7726383683943606,0.5617919616744913
common_imd_1991_2020,paired_20240214,2024-02-14,2024-02-12,2024,2,JF;JFM,3,2024-02-29,2024-03-07,ERPAS,20,0.5565161027586459,1.779998366332075,1.1343511816594805,-0.04948707614934157
common_imd_1991_2020,paired_20240214,2024-02-14,2024-02-12,2024,2,JF;JFM,4,2024-03-07,2024-03-14,ERPAS,20,-0.39044454003611523,1.4165475426273648,0.8331906550841979,0.8011129357747575
common_imd_1991_2020,paired_20240214,2024-02-14,2024-02-12,2024,2,JF;JFM,1,2024-02-15,2024-02-22,FuXi-S2S,20,0.5109522908987092,2.022629152370987,0.6895155151850829,-0.08449887975648286
common_imd_1991_2020,paired_20240214,2024-02-14,2024-02-12,2024,2,JF;JFM,2,2024-02-22,2024-02-29,FuXi-S2S,20,0.3383955747897613,1.4159036886503715,0.689767228239362,0.2583452111198882
common_imd_1991_2020,paired_20240214,2024-02-14,2024-02-12,2024,2,JF;JFM,3,2024-02-29,2024-03-07,FuXi-S2S,20,-0.3765515803653927,2.6304748393963897,1.2644293711420083,-0.648959601768813
common_imd_1991_2020,paired_20240214,2024-02-14,2024-02-12,2024,2,JF;JFM,4,2024-03-07,2024-03-14,FuXi-S2S,20,-0.18554147024475512,1.5251440986733538,0.7274619174897123,0.6960106192100071
common_imd_1991_2020,paired_20240221,2024-02-21,2024-02-19,2024,2,JF;JFM,1,2024-02-22,2024-02-29,ERPAS,20,0.3924178713151397,1.1865931279783077,0.6385585283690962,0.3099474209029809
common_imd_1991_2020,paired_20240221,2024-02-21,2024-02-19,2024,2,JF;JFM,2,2024-02-29,2024-03-07,ERPAS,20,0.6794090103072068,1.6176673588248953,0.8817808863831228,-0.32316431287336805
common_imd_1991_2020,paired_20240221,2024-02-21,2024-02-19,2024,2,JF;JFM,3,2024-03-07,2024-03-14,ERPAS,20,-0.5105493520666561,1.4529595078979425,0.6636703081968566,0.6057491060099832
common_imd_1991_2020,paired_20240221,2024-02-21,2024-02-19,2024,2,JF;JFM,4,2024-03-14,2024-03-21,ERPAS,20,-0.2884283609879124,2.5544328959160927,1.6081616313078988,-0.16175164064582356
common_imd_1991_2020,paired_20240221,2024-02-21,2024-02-19,2024,2,JF;JFM,1,2024-02-22,2024-02-29,FuXi-S2S,20,0.15910670608227115,1.938923099297371,0.9583802445695909,0.6926505783853022
common_imd_1991_2020,paired_20240221,2024-02-21,2024-02-19,2024,2,JF;JFM,2,2024-02-29,2024-03-07,FuXi-S2S,20,0.054782485686869414,2.626287247030565,1.4493176743448888,-0.06621787276400727
common_imd_1991_2020,paired_20240221,2024-02-21,2024-02-19,2024,2,JF;JFM,3,2024-03-07,2024-03-14,FuXi-S2S,20,0.5432401106633629,0.8228218535816603,0.44495416262485626,0.4019132554114304
common_imd_1991_2020,paired_20240221,2024-02-21,2024-02-19,2024,2,JF;JFM,4,2024-03-14,2024-03-21,FuXi-S2S,20,0.11975054128356645,2.2432266473745783,1.352193282020143,-0.3721871979087997
common_imd_1991_2020,paired_20240228,2024-02-28,2024-02-26,2024,2,JF;JFM,1,2024-02-29,2024-03-07,ERPAS,20,0.7663269295083277,1.615633531996187,0.7375280976394136,0.13485897417338982
common_imd_1991_2020,paired_20240228,2024-02-28,2024-02-26,2024,2,JF;JFM,2,2024-03-07,2024-03-14,ERPAS,20,0.3298008468931326,0.7713641377471865,0.3326836136451704,0.25223568286159387
common_imd_1991_2020,paired_20240228,2024-02-28,2024-02-26,2024,2,JF;JFM,3,2024-03-14,2024-03-21,ERPAS,20,0.1251272403803213,2.278668539686044,1.3204523138473587,-0.5286406055834573
common_imd_1991_2020,paired_20240228,2024-02-28,2024-02-26,2024,2,JF;JFM,4,2024-03-21,2024-03-28,ERPAS,20,-0.002588441894037915,1.442426271572411,0.6257905024387781,0.14414120908310332
common_imd_1991_2020,paired_20240228,2024-02-28,2024-02-26,2024,2,JF;JFM,1,2024-02-29,2024-03-07,FuXi-S2S,20,0.7570062174145885,1.6138539307983666,0.8596959959516615,-0.021359987463052527
common_imd_1991_2020,paired_20240228,2024-02-28,2024-02-26,2024,2,JF;JFM,2,2024-03-07,2024-03-14,FuXi-S2S,20,0.29276986412986267,1.3982910545495726,0.3975837632336845,0.3232986880976188
common_imd_1991_2020,paired_20240228,2024-02-28,2024-02-26,2024,2,JF;JFM,3,2024-03-14,2024-03-21,FuXi-S2S,20,-0.14592957763293035,2.5267675305599058,1.4356816603655427,-0.30735332396020204
common_imd_1991_2020,paired_20240228,2024-02-28,2024-02-26,2024,2,JF;JFM,4,2024-03-21,2024-03-28,FuXi-S2S,20,0.02253950206479803,1.5421145332679793,0.666387104103871,0.1430709025173719
common_imd_1991_2020,paired_20240306,2024-03-06,2024-03-04,2024,3,JFM;MAM,1,2024-03-07,2024-03-14,ERPAS,20,0.37019256716542104,0.7185523817624678,0.27348928510769027,0.14249637601073933
common_imd_1991_2020,paired_20240306,2024-03-06,2024-03-04,2024,3,JFM;MAM,2,2024-03-14,2024-03-21,ERPAS,20,0.4317298695595334,2.121090565770048,1.199383284561982,-0.7592060901772404
common_imd_1991_2020,paired_20240306,2024-03-06,2024-03-04,2024,3,JFM;MAM,3,2024-03-21,2024-03-28,ERPAS,20,-0.2643417823126769,1.612167007456404,0.6605877044801914,-0.09942778983831163
common_imd_1991_2020,paired_20240306,2024-03-06,2024-03-04,2024,3,JFM;MAM,4,2024-03-28,2024-04-04,ERPAS,20,-0.05955515411904754,1.7055347473624975,0.5930779808475396,-0.028157515517784528
common_imd_1991_2020,paired_20240306,2024-03-06,2024-03-04,2024,3,JFM;MAM,1,2024-03-07,2024-03-14,FuXi-S2S,20,0.16953688259468302,0.9294405774984662,0.31367290439787426,0.2582466648155637
common_imd_1991_2020,paired_20240306,2024-03-06,2024-03-04,2024,3,JFM;MAM,2,2024-03-14,2024-03-21,FuXi-S2S,20,-0.21225722284170187,2.6471813156311113,1.4873952666340575,-0.3293713699751922
common_imd_1991_2020,paired_20240306,2024-03-06,2024-03-04,2024,3,JFM;MAM,3,2024-03-21,2024-03-28,FuXi-S2S,20,0.11738657275251835,2.1024662149693727,0.7860186325759788,0.4383938429140115
common_imd_1991_2020,paired_20240306,2024-03-06,2024-03-04,2024,3,JFM;MAM,4,2024-03-28,2024-04-04,FuXi-S2S,20,0.5437028823348745,1.3406195795978098,0.5074262706217598,-0.05310734435757686
