Region,Week,Init_Date,Model,ACC,RMSE,Bias
All India,Week 3,2026-01-22,FuXi,0.7083237160524963,0.057502964678779404,-0.02306898897281459
All India,Week 3,2026-01-22,Spire,0.2538760897821994,0.1233060673807521,-0.04719880566309335
All India,Week 3,2026-01-22,ECMWF,-0.011337596739860204,0.987856551102697,0.38337172166186423
All India,Week 3,2026-01-22,NCEP,-0.10505441167504574,0.5307683780381961,0.26864630006345774
northwest_india,Week 3,2026-01-22,FuXi,0.6720781252994533,0.03425837196191249,-0.016913400890900026
northwest_india,Week 3,2026-01-22,Spire,0.6656281137760375,0.25088322142958075,-0.195620295021124
northwest_india,Week 3,2026-01-22,ECMWF,-0.3226179494449559,1.5555802740534828,0.8026946143824267
northwest_india,Week 3,2026-01-22,NCEP,-0.30103683621104776,0.457248173307421,0.27815512243636015
central_india,Week 3,2026-01-22,FuXi,0.9982738596458584,0.0028397672510799042,-0.0015096074148253783
central_india,Week 3,2026-01-22,Spire,0.477551905985009,0.09417430023374151,-0.06480197217080445
central_india,Week 3,2026-01-22,ECMWF,0.20471536684463373,0.05896869086011828,0.014019215816904905
central_india,Week 3,2026-01-22,NCEP,-0.23820822387094562,0.3213210466879757,0.1784572466839348
south_peninsula,Week 3,2026-01-22,FuXi,0.9616088857903796,0.02509811795922453,-0.010366496172050824
south_peninsula,Week 3,2026-01-22,Spire,0.9580510955910476,0.023976854164276636,-0.01348057548628173
south_peninsula,Week 3,2026-01-22,ECMWF,0.08413326922677866,0.10307081523846727,0.02297735025838
south_peninsula,Week 3,2026-01-22,NCEP,-0.4168143331932779,0.16130381337171623,0.061295390245358995
east_northeast_india,Week 3,2026-01-22,FuXi,0.9854480108556405,0.017566417612555146,-0.007816783690674914
east_northeast_india,Week 3,2026-01-22,Spire,0.495929627172785,0.07150604877713518,0.022648113060338537
east_northeast_india,Week 3,2026-01-22,ECMWF,-0.3853669380362813,0.5696770232141634,0.24776472276227007
east_northeast_india,Week 3,2026-01-22,NCEP,-0.13094616995485123,0.8822358071963865,0.526120608378027
All India,Week 3,2026-01-29,FuXi,-0.14157782239964187,0.15338348628426038,-0.03866084210750042
All India,Week 3,2026-01-29,Spire,0.09494130240572858,0.15928741110510866,-0.03585697713063624
All India,Week 3,2026-01-29,ECMWF,0.6487918411238925,1.4244584350950233,0.4735224370159864
All India,Week 3,2026-01-29,NCEP,-0.08485935971508102,0.9882607962213912,0.3130261389017178
northwest_india,Week 3,2026-01-29,FuXi,0.9263933787954877,0.018530750668433994,-0.010188627450876432
northwest_india,Week 3,2026-01-29,Spire,0.7538945091117378,0.16009888411042478,-0.07600953270499645
northwest_india,Week 3,2026-01-29,ECMWF,-0.5364981452743899,0.4235297252900397,0.22853650357205715
northwest_india,Week 3,2026-01-29,NCEP,-0.7988426067885519,2.1112893784377817,1.1917757587986657
central_india,Week 3,2026-01-29,FuXi,0.9838070694657001,0.0074959476389543835,-0.0019692857200296517
central_india,Week 3,2026-01-29,Spire,0.824789044542891,0.024234235960609706,0.005275806363505002
central_india,Week 3,2026-01-29,ECMWF,0.5680640702699552,0.03571600975276269,0.006241681461219404
central_india,Week 3,2026-01-29,NCEP,0.1147544140202623,0.0668667885948292,0.02060779092192814
south_peninsula,Week 3,2026-01-29,FuXi,-0.08569407139031651,0.10491549576579286,-0.02196413261222164
south_peninsula,Week 3,2026-01-29,Spire,0.39935623342406046,0.07839505632496292,-1.0930499011415399e-05
south_peninsula,Week 3,2026-01-29,ECMWF,0.4344959448284845,0.2713660142957602,0.050522028035823036
south_peninsula,Week 3,2026-01-29,NCEP,0.03669060417771155,0.16466550798649043,0.07501140477266713
east_northeast_india,Week 3,2026-01-29,FuXi,0.9748120320083724,0.016494884323706903,-0.00022389611384070416
east_northeast_india,Week 3,2026-01-29,Spire,0.3098485587337417,0.09022032539541343,0.03741928032308672
east_northeast_india,Week 3,2026-01-29,ECMWF,0.2366597708487612,0.30137445768264776,0.15065180298173178
east_northeast_india,Week 3,2026-01-29,NCEP,0.3111580949670943,0.2692254440800237,0.1324320680126113
All India,Week 3,2026-02-05,FuXi,-0.24308302144000182,0.1707539584626215,-0.06449140075991093
All India,Week 3,2026-02-05,Spire,0.04141379669377657,0.1918123365892865,-0.031206069193041454
All India,Week 3,2026-02-05,ECMWF,0.5518792888721082,6.52472101622538,2.0842495936140613
All India,Week 3,2026-02-05,NCEP,0.40059659670905706,2.110402479372129,0.6784570150361786
northwest_india,Week 3,2026-02-05,FuXi,0.9047775573958624,0.017948320465144236,-0.0042627576217202055
northwest_india,Week 3,2026-02-05,Spire,0.8837489239278499,0.05288745968221618,-0.02197985730302587
northwest_india,Week 3,2026-02-05,ECMWF,-0.8042202024288687,2.093955694502718,1.249460770084611
northwest_india,Week 3,2026-02-05,NCEP,-0.41708749620469737,0.5266422217607295,0.314263076279054
central_india,Week 3,2026-02-05,FuXi,0.9835633198823591,0.008068236066506605,-0.0024789231359118734
central_india,Week 3,2026-02-05,Spire,0.9249247664012578,0.025301854296128187,0.0195074202852682
central_india,Week 3,2026-02-05,ECMWF,0.26841501794244765,0.05961944870517267,0.015460728237290531
central_india,Week 3,2026-02-05,NCEP,0.05699619510830148,0.10301997791089133,0.03760017503375731
south_peninsula,Week 3,2026-02-05,FuXi,-0.6019879587578514,0.19867841134467606,-0.08915863777636533
south_peninsula,Week 3,2026-02-05,Spire,-0.013426085083935934,0.1752692997318501,-0.004742779070010456
south_peninsula,Week 3,2026-02-05,ECMWF,0.7685558922512163,2.020721564006829,0.4149634321638405
south_peninsula,Week 3,2026-02-05,NCEP,0.5978608437693145,3.937586184458005,1.5052605673644643
east_northeast_india,Week 3,2026-02-05,FuXi,0.9562327600121282,0.024579276497719158,-0.012581373727475946
east_northeast_india,Week 3,2026-02-05,Spire,0.5836108881336044,0.07151524764840461,0.03414939884909214
east_northeast_india,Week 3,2026-02-05,ECMWF,7.810605491075704e-05,0.2521349197139847,0.1049269445875024
east_northeast_india,Week 3,2026-02-05,NCEP,0.1592552552434425,0.40869870019297144,0.1860145048705828
All India,Week 3,2026-02-12,FuXi,0.9634272849817246,0.031578310634561436,-0.015343815520565707
All India,Week 3,2026-02-12,Spire,0.4503920437218237,0.1814541837872999,-0.05088836184272491
All India,Week 3,2026-02-12,ECMWF,-0.6525320437795459,1.5890538455175884,0.8215360265285776
All India,Week 3,2026-02-12,NCEP,-0.18175601548714668,1.0155262079185154,0.4331225470446816
northwest_india,Week 3,2026-02-12,FuXi,0.8237356342723859,0.02467712246669457,-0.008306680188523404
northwest_india,Week 3,2026-02-12,Spire,-0.5086872372563445,0.07165641817212269,0.03663402566662832
northwest_india,Week 3,2026-02-12,ECMWF,-0.6609572484409533,0.4676995179970834,0.26807493724162834
northwest_india,Week 3,2026-02-12,NCEP,-0.3592994676023771,0.46889089151087265,0.2646461508114575
central_india,Week 3,2026-02-12,FuXi,0.9880075197099004,0.00813311590379745,-5.8885292268851715e-05
central_india,Week 3,2026-02-12,Spire,0.0943611415601856,0.06229234311103478,0.00690362597558554
central_india,Week 3,2026-02-12,ECMWF,0.3728233373029883,0.1987829623233568,0.11030955514160294
central_india,Week 3,2026-02-12,NCEP,-0.11984661322379482,0.11985166136063778,0.03709850128772135
south_peninsula,Week 3,2026-02-12,FuXi,0.9587985303024716,0.03246315021560981,-0.01849245732118334
south_peninsula,Week 3,2026-02-12,Spire,0.8293594855463199,0.13506168846092265,-0.08853192522251555
south_peninsula,Week 3,2026-02-12,ECMWF,-0.6955218605393769,1.1342934381609382,0.7142634013503786
south_peninsula,Week 3,2026-02-12,NCEP,0.30212374503374634,0.0826053946521004,0.0383738464923703
east_northeast_india,Week 3,2026-02-12,FuXi,0.9162115391355378,0.039973361080432715,-0.01969743815792084
east_northeast_india,Week 3,2026-02-12,Spire,-0.4612565467440438,0.27963745799287276,0.06825174378245219
east_northeast_india,Week 3,2026-02-12,ECMWF,-0.3056481778023135,1.8490488947828672,1.1019056081596217
east_northeast_india,Week 3,2026-02-12,NCEP,0.20650136181853307,0.7006219730666878,0.4661999880052957
All India,Week 3,2026-02-19,FuXi,0.664524221748308,0.06728892082692055,-0.025857767342366514
All India,Week 3,2026-02-19,Spire,0.5169538479215272,0.07051202222055653,0.0018412129130840685
All India,Week 3,2026-02-19,ECMWF,-0.32849514820778675,1.5170662715293446,0.6104264473836903
All India,Week 3,2026-02-19,NCEP,-0.2878732330739023,1.1337246178359837,0.5279311567874323
northwest_india,Week 3,2026-02-19,FuXi,-0.525933925515472,0.1332117878538246,-0.05928151516170814
northwest_india,Week 3,2026-02-19,Spire,-0.489989283220855,0.1138305010008541,-0.036822386619062675
northwest_india,Week 3,2026-02-19,ECMWF,0.08197971880596619,0.16151252877349137,0.006874983911116368
northwest_india,Week 3,2026-02-19,NCEP,0.42632019632553725,0.930617339870917,0.5469971584343922
central_india,Week 3,2026-02-19,FuXi,0.8759498348089014,0.0213499201072079,-0.008094325826340641
central_india,Week 3,2026-02-19,Spire,0.5388258635581668,0.03371469057912963,0.018134334251784096
central_india,Week 3,2026-02-19,ECMWF,-0.04495174477043418,0.07003414571698838,0.010281442904599118
central_india,Week 3,2026-02-19,NCEP,0.11619283898106943,0.15076964700870557,0.07581174068654054
south_peninsula,Week 3,2026-02-19,FuXi,0.9547148212422816,0.025116065332317014,-0.013697828921886595
south_peninsula,Week 3,2026-02-19,Spire,0.7539916659134291,0.037698536453135804,0.013482605979655888
south_peninsula,Week 3,2026-02-19,ECMWF,-0.6940858249955625,0.5257783917916816,0.20227800335323787
south_peninsula,Week 3,2026-02-19,NCEP,-0.6690871424229137,0.775551523427656,0.2949319688141105
east_northeast_india,Week 3,2026-02-19,FuXi,0.9437870305230819,0.025097323151828173,-0.011109744767191366
east_northeast_india,Week 3,2026-02-19,Spire,0.7423661870977132,0.077927637232034,0.0427458933297413
east_northeast_india,Week 3,2026-02-19,ECMWF,-0.504920890280918,1.049821592031004,0.48764463039717715
east_northeast_india,Week 3,2026-02-19,NCEP,-0.1299414652324258,0.6357176697721797,0.29647122596772196
All India,Week 3,2026-02-26,FuXi,-0.17480741321844392,0.16562994562855723,-0.06289987114282719
All India,Week 3,2026-02-26,Spire,-0.6736636918746792,0.31103963483060393,-0.0632187589810596
All India,Week 3,2026-02-26,ECMWF,0.5105625690672709,1.1254636995326073,0.47405708817635533
All India,Week 3,2026-02-26,NCEP,0.34461481124612686,1.0164846432921841,0.3530719788237918
northwest_india,Week 3,2026-02-26,FuXi,-0.6511046666101006,0.10311984496129092,-0.061423082403664515
northwest_india,Week 3,2026-02-26,Spire,0.5786686445234198,0.06451199740633504,0.004038761148262792
northwest_india,Week 3,2026-02-26,ECMWF,0.5827744432549584,0.891087973037393,0.3667636408017394
northwest_india,Week 3,2026-02-26,NCEP,0.604015696639677,2.0263233670430285,0.9513813401436743
central_india,Week 3,2026-02-26,FuXi,0.944590611470488,0.019806688767974253,-0.006328570511180832
central_india,Week 3,2026-02-26,Spire,0.6554019718681988,0.03164227779567197,0.008270321929435696
central_india,Week 3,2026-02-26,ECMWF,-0.38293596408804603,0.21319508311073312,0.04555102928583198
central_india,Week 3,2026-02-26,NCEP,-0.48920463573296424,0.18783690078459,0.041004714053847445
south_peninsula,Week 3,2026-02-26,FuXi,0.7999982297346855,0.050933115441890754,-0.03154926876780432
south_peninsula,Week 3,2026-02-26,Spire,0.7579512478963187,0.05450451008424643,-0.02650418527968695
south_peninsula,Week 3,2026-02-26,ECMWF,-0.21523199679993024,0.1774100664696847,0.06689879642083857
south_peninsula,Week 3,2026-02-26,NCEP,0.8198872495344587,0.04292825206921265,-0.026063343062998654
east_northeast_india,Week 3,2026-02-26,FuXi,-0.8209238926655865,0.4144540029423197,-0.218952907026275
east_northeast_india,Week 3,2026-02-26,Spire,-0.8983003868426741,0.8375009523590146,-0.35723693719031746
east_northeast_india,Week 3,2026-02-26,ECMWF,0.8177363093415787,1.9442827509089184,0.8619242141284804
east_northeast_india,Week 3,2026-02-26,NCEP,0.3189292641681777,1.0733331372757167,0.6972931647165226
All India,Week 3,2026-03-05,FuXi,0.470626312119325,0.09788136329838099,-0.04897597988553686
All India,Week 3,2026-03-05,Spire,0.18785908765789627,0.19256690593221257,-0.06951147135949123
All India,Week 3,2026-03-05,ECMWF,0.11560261812894687,4.252918352079693,2.403248459475174
All India,Week 3,2026-03-05,NCEP,0.24268057462044132,3.0731547941448607,1.6337367371968023
northwest_india,Week 3,2026-03-05,FuXi,0.26405203680751355,0.0945609617066402,-0.06437127014441389
northwest_india,Week 3,2026-03-05,Spire,0.12964121381899493,0.314269992307077,-0.15356898763119756
northwest_india,Week 3,2026-03-05,ECMWF,-0.32128126691105346,8.080899266261833,5.946444042917301
northwest_india,Week 3,2026-03-05,NCEP,-0.11369553497197063,5.7629530417962105,4.837330371478966
central_india,Week 3,2026-03-05,FuXi,-0.29041244830061047,0.12966263851850035,-0.07021711562241892
central_india,Week 3,2026-03-05,Spire,-0.21516848153902088,0.1567756337807231,-0.03853097942787684
central_india,Week 3,2026-03-05,ECMWF,-0.2323109893293748,2.7071427053183186,2.1710273196449785
central_india,Week 3,2026-03-05,NCEP,0.14296269418220525,1.8134477861859177,0.7610548530731976
south_peninsula,Week 3,2026-03-05,FuXi,0.9830286613590041,0.017544208244333958,-0.006188243965694953
south_peninsula,Week 3,2026-03-05,Spire,0.9483001744180808,0.04306113889416542,0.017619095843691247
south_peninsula,Week 3,2026-03-05,ECMWF,-0.02853136205968956,1.9664203159637372,1.59292877514921
south_peninsula,Week 3,2026-03-05,NCEP,0.14063872362598678,0.4333288027765455,0.2309407260738345
east_northeast_india,Week 3,2026-03-05,FuXi,-0.006421538045618397,0.20187121388575752,-0.14780768386434248
east_northeast_india,Week 3,2026-03-05,Spire,0.2100902421623808,0.33110582886385115,-0.24848533716666582
east_northeast_india,Week 3,2026-03-05,ECMWF,0.028954453780435964,4.4056326751506525,3.0514457195856566
east_northeast_india,Week 3,2026-03-05,NCEP,-0.12162040478436095,4.101777860316045,2.60535977979876
All India,Week 3,2026-03-12,FuXi,0.0517546271788881,0.12859655868403955,-0.054243463405157996
All India,Week 3,2026-03-12,Spire,0.2894400873729943,0.12139041678274573,-0.020457904106215563
All India,Week 3,2026-03-12,ECMWF,0.5924752447440081,2.4034928491624235,1.131532789855803
All India,Week 3,2026-03-12,NCEP,0.0905726018466278,1.7051739112427762,0.8898056537627506
northwest_india,Week 3,2026-03-12,FuXi,-0.45509413709169577,0.12248439303345343,-0.0667928409516413
northwest_india,Week 3,2026-03-12,Spire,-0.5047452906248241,0.219059338342782,-0.10715873945389807
northwest_india,Week 3,2026-03-12,ECMWF,0.7629952184464095,3.1059048120994945,1.9149141173435296
northwest_india,Week 3,2026-03-12,NCEP,0.3839240764612322,1.8001116948178748,1.1118152552644849
central_india,Week 3,2026-03-12,FuXi,-0.38386185752461827,0.09633499717996512,-0.03340463085287687
central_india,Week 3,2026-03-12,Spire,-0.36827735277562784,0.09305312868848566,-0.03373870127227677
central_india,Week 3,2026-03-12,ECMWF,0.5181271963074986,0.6931815973994045,0.38858087689815635
central_india,Week 3,2026-03-12,NCEP,0.4989334312422223,0.4743560416140538,0.2135294963877306
south_peninsula,Week 3,2026-03-12,FuXi,0.9657357710792059,0.01942420163354544,-0.011080360610957444
south_peninsula,Week 3,2026-03-12,Spire,0.8369668050127765,0.03301832262663575,0.009591125495515879
south_peninsula,Week 3,2026-03-12,ECMWF,0.12688954361580634,1.0049841753805973,0.7949224930041631
south_peninsula,Week 3,2026-03-12,NCEP,-0.43273247677986904,1.9223108859240194,1.0892085886597507
east_northeast_india,Week 3,2026-03-12,FuXi,-0.6991373283214615,0.2712731509368803,-0.13561462737403368
east_northeast_india,Week 3,2026-03-12,Spire,0.5658695395482917,0.15406353494472944,0.003124260141380661
east_northeast_india,Week 3,2026-03-12,ECMWF,0.6686079840893329,4.8457957785062815,2.475059543183173
east_northeast_india,Week 3,2026-03-12,NCEP,0.338495798519112,2.1724170703095753,1.3163286726840937
All India,Week 3,2026-03-19,FuXi,0.14909657127425735,0.14904089785781027,-0.06839608096668294
All India,Week 3,2026-03-19,Spire,0.3476109616288485,0.14043815742431787,-0.0331860470733472
All India,Week 3,2026-03-19,ECMWF,0.328005388229302,2.0139518761154127,1.1904591562910167
All India,Week 3,2026-03-19,NCEP,0.015383386472429095,4.499322420229021,1.9878472125785154
northwest_india,Week 3,2026-03-19,FuXi,-0.40271625276469486,0.2778922058511224,-0.1655667085642547
northwest_india,Week 3,2026-03-19,Spire,0.6840744442746345,0.15134552137972315,-0.03726794831827976
northwest_india,Week 3,2026-03-19,ECMWF,0.4681612450586897,1.9958353525853405,1.5476601650741058
northwest_india,Week 3,2026-03-19,NCEP,0.35035507429486645,3.110616963528643,1.3176043846369465
central_india,Week 3,2026-03-19,FuXi,0.2497292584942871,0.07287157029353165,-0.04129382697211143
central_india,Week 3,2026-03-19,Spire,0.03614769677609352,0.09407388191219677,0.0016262169436331451
central_india,Week 3,2026-03-19,ECMWF,-0.24917012672026753,1.5185086123929188,1.0687461312732598
central_india,Week 3,2026-03-19,NCEP,-0.33322958622601456,1.1425524318173201,0.25202317923454953
south_peninsula,Week 3,2026-03-19,FuXi,0.9359290955319924,0.02811182824494182,-0.017000566153400242
south_peninsula,Week 3,2026-03-19,Spire,0.7796488900389877,0.03936041536788546,-0.004173462110161051
south_peninsula,Week 3,2026-03-19,ECMWF,0.06064433726631837,1.3333218894661103,1.068535672065614
south_peninsula,Week 3,2026-03-19,NCEP,-0.06310021165243256,1.9905832456788322,1.0640156442824278
east_northeast_india,Week 3,2026-03-19,FuXi,-0.2687509659420156,0.17356314237889345,-0.10794127015812206
east_northeast_india,Week 3,2026-03-19,Spire,-0.41202128598295734,0.3249524535789971,-0.17184192478647664
east_northeast_india,Week 3,2026-03-19,ECMWF,0.26899792338723605,4.29651453149332,2.7420995640133126
east_northeast_india,Week 3,2026-03-19,NCEP,-0.2283822371523004,10.953683458181061,7.307670162100693
All India,Week 3,2026-03-26,FuXi,0.6286219815718241,0.06431524785777817,-0.031643256233932784
All India,Week 3,2026-03-26,Spire,0.351904688015702,0.15648313746553646,-0.08441194444208186
All India,Week 3,2026-03-26,ECMWF,-0.02890620999532758,2.848519959136667,1.430717151250563
All India,Week 3,2026-03-26,NCEP,-0.14147631054956544,2.107651703948087,1.0269404599283378
northwest_india,Week 3,2026-03-26,FuXi,0.9361489735243019,0.01961569684321432,-0.011633019688665773
northwest_india,Week 3,2026-03-26,Spire,0.7189771957488744,0.28981633635734705,-0.2270937440751648
northwest_india,Week 3,2026-03-26,ECMWF,-0.6523609616476385,1.817282999479378,1.01061089308885
northwest_india,Week 3,2026-03-26,NCEP,-0.8463567241131442,3.9899168853619966,2.599038533481341
central_india,Week 3,2026-03-26,FuXi,0.8571447489090255,0.0342346942207283,-0.02203590105235884
central_india,Week 3,2026-03-26,Spire,0.6313615065813512,0.19456818840676185,-0.17570052119565802
central_india,Week 3,2026-03-26,ECMWF,-0.35244545298580077,2.0400682819461338,0.9941087375256269
central_india,Week 3,2026-03-26,NCEP,-0.020370217788839146,0.3089609574993617,0.1992675164033273
south_peninsula,Week 3,2026-03-26,FuXi,0.5216689739755144,0.05694442075786781,-0.025136496657416383
south_peninsula,Week 3,2026-03-26,Spire,0.4050425751554081,0.07543850401335415,-0.04474586503572577
south_peninsula,Week 3,2026-03-26,ECMWF,0.29283148982428076,0.353875356503431,0.21748992133304815
south_peninsula,Week 3,2026-03-26,NCEP,0.1558367580309957,0.5590682717239649,0.31486183357540737
east_northeast_india,Week 3,2026-03-26,FuXi,0.04642981232119376,0.1289288101665374,-0.08100865107091175
east_northeast_india,Week 3,2026-03-26,Spire,0.3323043648341528,0.16474342302170047,-0.12856008984686215
east_northeast_india,Week 3,2026-03-26,ECMWF,0.03477955976162741,7.071879131756142,5.904563798333252
east_northeast_india,Week 3,2026-03-26,NCEP,0.28749413512897937,1.5247851992670434,0.7329598117423761
All India,Week 4,2026-01-01,FuXi,0.5252457643475614,0.10013404537196138,-0.047500007658026436
All India,Week 4,2026-01-01,Spire,0.2519843047450207,0.11365697911240165,-0.04448109253771236
All India,Week 4,2026-01-01,ECMWF,0.6785007994535249,1.0984007708425,0.39944236387791276
All India,Week 4,2026-01-01,NCEP,-0.2503122066905914,0.6765013372108089,0.30172045545259163
northwest_india,Week 4,2026-01-01,FuXi,-0.15400409500927387,0.1722664850963419,-0.09937019207723989
northwest_india,Week 4,2026-01-01,Spire,-0.6421425214935069,0.21331740122150358,-0.1218575574248
northwest_india,Week 4,2026-01-01,ECMWF,0.8031835441936966,2.335178589866984,1.393068646433614
northwest_india,Week 4,2026-01-01,NCEP,0.2924543971166052,0.3015179511907472,0.12686688548819075
central_india,Week 4,2026-01-01,FuXi,0.7244561981394425,0.04088684581273845,-0.018361286372120898
central_india,Week 4,2026-01-01,Spire,0.6297765795364595,0.04254215647475531,-0.005031064756194062
central_india,Week 4,2026-01-01,ECMWF,0.5825098702954207,0.15194090717447364,0.053256188240974875
central_india,Week 4,2026-01-01,NCEP,-0.06291081342285686,0.09830050302195836,0.011642979208116178
south_peninsula,Week 4,2026-01-01,FuXi,0.33634153222724117,0.0829391985922236,-0.048400609434145765
south_peninsula,Week 4,2026-01-01,Spire,0.4419937088747467,0.0823797061192584,-0.04315423762616387
south_peninsula,Week 4,2026-01-01,ECMWF,0.23299554591451108,0.16856787594585007,0.06528896482583812
south_peninsula,Week 4,2026-01-01,NCEP,-0.04515807894773226,0.3769708958982856,0.1920184958171509
east_northeast_india,Week 4,2026-01-01,FuXi,0.9766465214320406,0.01692966119183818,-0.005690848867857479
east_northeast_india,Week 4,2026-01-01,Spire,0.7798741566173512,0.04634532851896348,0.004099790701003417
east_northeast_india,Week 4,2026-01-01,ECMWF,0.0318040927048579,0.2809824390042964,0.14521820030952942
east_northeast_india,Week 4,2026-01-01,NCEP,-0.131469878735104,0.6008844531557415,0.3144094872432267
All India,Week 4,2026-01-08,FuXi,0.7227001860399606,0.05768035061903173,-0.020567484568533724
All India,Week 4,2026-01-08,Spire,0.47732692191624454,0.05747253944197707,-0.018352458859866742
All India,Week 4,2026-01-08,ECMWF,-0.06177961245819125,1.5657842898432315,0.7313140447029816
All India,Week 4,2026-01-08,NCEP,0.028776145905537915,0.5576285520325207,0.23329908931811905
northwest_india,Week 4,2026-01-08,FuXi,0.6308593116773399,0.035538524976827315,-0.006920857216225531
northwest_india,Week 4,2026-01-08,Spire,-0.017465344542874968,0.05676504236154087,-0.010678619575753816
northwest_india,Week 4,2026-01-08,ECMWF,-0.14439904294946393,3.040497430214401,2.46494215503403
northwest_india,Week 4,2026-01-08,NCEP,-0.05035281257958494,0.8407022233286112,0.48548372897267805
central_india,Week 4,2026-01-08,FuXi,0.8533186615800636,0.025704577542836074,0.011920802344791937
central_india,Week 4,2026-01-08,Spire,0.8380391444913311,0.030806847215581253,-0.020281203935184143
central_india,Week 4,2026-01-08,ECMWF,0.17357251218693323,0.7551254761118067,0.4357030550976812
central_india,Week 4,2026-01-08,NCEP,0.9491555589606373,0.012921455536579803,-3.516265195858214e-05
south_peninsula,Week 4,2026-01-08,FuXi,-0.09078863433419884,0.08401558869893856,-0.032533458401334446
south_peninsula,Week 4,2026-01-08,Spire,0.2513157689699208,0.06587902889962154,-0.04059456629186056
south_peninsula,Week 4,2026-01-08,ECMWF,0.31377305914135006,0.20579195457539606,0.08088900734955441
south_peninsula,Week 4,2026-01-08,NCEP,0.4962366098375732,0.2641131992548993,0.08735666668889225
east_northeast_india,Week 4,2026-01-08,FuXi,0.959082471714056,0.024299432393641882,-0.0002601371369526642
east_northeast_india,Week 4,2026-01-08,Spire,0.9610546283474073,0.017870309420042443,-0.0028619159786781997
east_northeast_india,Week 4,2026-01-08,ECMWF,0.2073090798715901,0.280175183000464,0.1180813163416853
east_northeast_india,Week 4,2026-01-08,NCEP,-0.07112191934714272,0.3624542177273672,0.14924562108144093
All India,Week 4,2026-01-15,FuXi,0.7622465145978031,0.05401070228549834,-0.02232638283588338
All India,Week 4,2026-01-15,Spire,0.4608111463320059,0.07586193833653102,-0.02322298891299759
All India,Week 4,2026-01-15,ECMWF,-0.15462747155552817,2.984775115694224,1.1219893848485538
All India,Week 4,2026-01-15,NCEP,-0.006430438187470397,2.717512531970174,0.8629041917391302
northwest_india,Week 4,2026-01-15,FuXi,0.6793630602453267,0.03466294741354751,-0.017473404440489813
northwest_india,Week 4,2026-01-15,Spire,0.7650723237677542,0.12570101237579254,-0.09559622666086859
northwest_india,Week 4,2026-01-15,ECMWF,-0.6482835363599434,1.4382395369438297,0.8335325057542632
northwest_india,Week 4,2026-01-15,NCEP,-0.6270949399632221,6.004918681099054,3.623967532852794
central_india,Week 4,2026-01-15,FuXi,0.9676736811043533,0.014855155931865533,0.0016349953754566716
central_india,Week 4,2026-01-15,Spire,0.8642451838907157,0.040888681487449986,-0.03178315644678025
central_india,Week 4,2026-01-15,ECMWF,-0.12237688430451639,0.19801666734798126,0.1000346066293513
central_india,Week 4,2026-01-15,NCEP,0.07241677753401043,0.1101958406522564,0.04125153449899784
south_peninsula,Week 4,2026-01-15,FuXi,0.9683925436776218,0.020499144783935122,-0.006333688002374043
south_peninsula,Week 4,2026-01-15,Spire,0.9088457831718113,0.0193528824054833,-0.001762412911592308
south_peninsula,Week 4,2026-01-15,ECMWF,-0.4706287590966919,1.5433190156991927,0.3898675895725302
south_peninsula,Week 4,2026-01-15,NCEP,-0.18421750687627686,0.12275341610291032,0.03745580432814791
east_northeast_india,Week 4,2026-01-15,FuXi,0.9416890650897928,0.05390253817830912,-0.02356138763679459
east_northeast_india,Week 4,2026-01-15,Spire,0.9754730203665479,0.02690058853464986,-0.01982603216610871
east_northeast_india,Week 4,2026-01-15,ECMWF,-0.2349889961007669,0.588673177532608,0.28854339474372137
east_northeast_india,Week 4,2026-01-15,NCEP,0.09840775421032721,0.4251792761488063,0.18286841645657714
All India,Week 4,2026-01-22,FuXi,-0.2467408796001293,0.1598342464720977,-0.03750329032019446
All India,Week 4,2026-01-22,Spire,-0.05480808537276618,0.1537324779921393,-0.018177311317121712
All India,Week 4,2026-01-22,ECMWF,-0.2668409731569367,0.934649747444654,0.3282181493809483
All India,Week 4,2026-01-22,NCEP,-0.0048649708837735966,0.5009266387309231,0.1917031910426166
northwest_india,Week 4,2026-01-22,FuXi,0.9287850897775991,0.01684154735298317,-0.008041257526853914
northwest_india,Week 4,2026-01-22,Spire,-0.6365301195007765,0.11892208225596593,0.06657018922226443
northwest_india,Week 4,2026-01-22,ECMWF,-0.6589171945516848,1.0860818495143447,0.6818822953161686
northwest_india,Week 4,2026-01-22,NCEP,-0.6356700298300949,0.9058090994660524,0.5141404088775756
central_india,Week 4,2026-01-22,FuXi,0.9874785108534643,0.006688566691822606,-0.002055213012419596
central_india,Week 4,2026-01-22,Spire,0.9142493851274327,0.02072051000714181,0.011206395237629977
central_india,Week 4,2026-01-22,ECMWF,-0.46051288393760165,0.31929665228485765,0.08954743068223656
central_india,Week 4,2026-01-22,NCEP,0.11112701397651258,0.071761683512735,0.024047305561126168
south_peninsula,Week 4,2026-01-22,FuXi,-0.2936883149547567,0.10696879194678918,-0.0100122281953286
south_peninsula,Week 4,2026-01-22,Spire,0.13942059376662025,0.09750793763405234,-0.024495835102997774
south_peninsula,Week 4,2026-01-22,ECMWF,-0.3258720279882239,0.2386418613761418,0.053004893120590015
south_peninsula,Week 4,2026-01-22,NCEP,0.3624849481272589,0.28876578519915924,0.13938802081925397
east_northeast_india,Week 4,2026-01-22,FuXi,0.9895658191712206,0.011510655535975972,-0.004208944697726665
east_northeast_india,Week 4,2026-01-22,Spire,0.9135331219756082,0.04092159768554669,-0.009559220528625772
