season,variable,model,region,init_date,scale,lead,week,event,brier,brier_clim,briss_clim,base_rate
JFM2026,TP,FuXi,northwest_india,2026-02-19,weekly,5,Week 5,tp_above_normal,0.4562259775863192,0.12334579752776625,-2.6987557479096003,0.0367040592499654
JFM2026,TP,FuXi,northwest_india,2026-02-26,weekly,5,Week 5,tp_above_normal,0.10882945070003786,0.11354365718912038,0.041518888908346985,0.007297638234027762
JFM2026,TP,FuXi,northwest_india,2026-03-05,weekly,5,Week 5,tp_above_normal,0.5937337572845831,0.12748857013879977,-3.657152846236893,0.049132377083066024
JFM2026,TP,FuXi,northwest_india,2026-03-12,weekly,5,Week 5,tp_above_normal,0.04859305949505231,0.11167763863911007,0.5648810264328532,0.0016995825839968546
JFM2026,TP,FuXi,northwest_india,2026-03-19,weekly,5,Week 5,tp_above_normal,0.035934567028595876,0.112223009795331,0.679793234078,0.0033356960526595846
JFM2026,TP,FuXi,northwest_india,2026-03-26,weekly,5,Week 5,tp_above_normal,0.08156819982112747,0.11346865493968304,0.28113892013184627,0.007072631485715781
JFM2026,TP,FuXi,northwest_india,2026-01-01,weekly,6,Week 6,tp_above_normal,0.08261914699236171,0.11111111111111113,0.2564276770687447,0.0
JFM2026,TP,FuXi,northwest_india,2026-01-08,weekly,6,Week 6,tp_above_normal,0.030161971999160507,0.11173271923963873,0.7300524662389123,0.001864824385582816
JFM2026,TP,FuXi,northwest_india,2026-01-15,weekly,6,Week 6,tp_above_normal,0.012412534753084611,0.11111111111111113,0.8882871872222385,0.0
JFM2026,TP,FuXi,northwest_india,2026-01-22,weekly,6,Week 6,tp_above_normal,0.000702596357713451,0.11111111111111113,0.9936766327805789,0.0
JFM2026,TP,FuXi,northwest_india,2026-01-29,weekly,6,Week 6,tp_above_normal,0.08580870136485175,0.11392259237932784,0.24678064664175936,0.008434443804650148
JFM2026,TP,FuXi,northwest_india,2026-02-05,weekly,6,Week 6,tp_above_normal,0.06854660774605638,0.11395355039765688,0.39846887168628453,0.008527317859637281
JFM2026,TP,FuXi,northwest_india,2026-02-12,weekly,6,Week 6,tp_above_normal,0.4662839601036453,0.12334579752776625,-2.7802987166926427,0.0367040592499654
JFM2026,TP,FuXi,northwest_india,2026-02-19,weekly,6,Week 6,tp_above_normal,0.13786218913655382,0.11354365718912038,-0.21417781098003608,0.007297638234027762
JFM2026,TP,FuXi,northwest_india,2026-02-26,weekly,6,Week 6,tp_above_normal,0.4884720008449747,0.12748857013879977,-2.8314964260181434,0.049132377083066024
JFM2026,TP,FuXi,northwest_india,2026-03-05,weekly,6,Week 6,tp_above_normal,0.04163036476046004,0.11167763863911007,0.627227390659737,0.0016995825839968546
JFM2026,TP,FuXi,northwest_india,2026-03-12,weekly,6,Week 6,tp_above_normal,0.07985196250324457,0.112223009795331,0.2884528525043464,0.0033356960526595846
JFM2026,TP,FuXi,northwest_india,2026-03-19,weekly,6,Week 6,tp_above_normal,0.08673456530296268,0.11346865493968304,0.23560770726445557,0.007072631485715781
JFM2026,TP,FuXi,northwest_india,2026-03-26,weekly,6,Week 6,tp_above_normal,0.4764160344295477,0.12391513183788663,-2.844696183294421,0.03841206218032654
JFM2026,TP,FuXi,south_peninsula,2026-01-01,weekly,1,Week 1,tp_above_normal,0.07687260510652194,0.11179000683691973,0.3123481491627029,0.0020366871774258177
JFM2026,TP,FuXi,south_peninsula,2026-01-08,weekly,1,Week 1,tp_above_normal,0.19680699738990207,0.11783414903712036,-0.6702034087580462,0.020169113778027634
JFM2026,TP,FuXi,south_peninsula,2026-01-15,weekly,1,Week 1,tp_above_normal,8.659925558749466e-13,0.11111111111111113,0.999999999992206,0.0
JFM2026,TP,FuXi,south_peninsula,2026-01-22,weekly,1,Week 1,tp_above_normal,0.09430709683614436,0.11245737864524295,0.16139698459765206,0.004038802602395496
JFM2026,TP,FuXi,south_peninsula,2026-01-29,weekly,1,Week 1,tp_above_normal,1.2468750746045862e-10,0.11111111111111113,0.9999999988778124,0.0
