method,initialization,lead_week,region,acc,rmse,mae,bias,wet_fraction_error,negative_fraction,valid_area_weight,valid_cells
piggycast_full,2025-07-03,5,east_northeast_india,-0.2381479684,5.662825055,4.681607126,-1.725691567,0,0,476733.6896,35
piggycast_full,2025-07-03,6,india,0.4432477833,5.815491096,4.548664811,0.7290354234,0.1910033229,0,3207490.246,171
piggycast_full,2025-07-03,6,northwest_india,0.2892270747,3.990456394,3.315183267,1.571683339,0.4374952339,0,1124851.459,68
piggycast_full,2025-07-03,6,central_india,0.3367282668,5.787035335,4.919930012,3.520210618,0.1087272182,0,1088520.578,67
piggycast_full,2025-07-03,6,south_peninsula,0.4431001718,9.180297589,7.340213354,-5.000432178,0.004198672132,0,517384.5263,34
piggycast_full,2025-07-03,6,east_northeast_india,0.06572934154,4.694607875,3.581772108,-1.414231408,0,0,476733.6896,35
piggycast_full,2025-07-07,1,india,0.7234170881,5.152597607,3.743472302,1.532128906,0.06504309243,0,3207490.246,171
piggycast_full,2025-07-07,1,northwest_india,0.6008562629,3.711482046,2.670981586,0.1646144134,0.07795012239,0,1124851.459,68
piggycast_full,2025-07-07,1,central_india,0.6493687765,7.352999299,6.010940151,3.640848059,0,0,1088520.578,67
piggycast_full,2025-07-07,1,south_peninsula,0.5725736475,2.532768804,1.610611304,0.7206564951,0.1881573205,0,517384.5263,34
piggycast_full,2025-07-07,1,east_northeast_india,0.8940377469,3.963713521,3.411455939,0.8246264007,0.04948903339,0,476733.6896,35
piggycast_full,2025-07-07,2,india,0.7017940398,4.188937736,3.330769384,0.412028347,0.01568874546,0,3207490.246,171
piggycast_full,2025-07-07,2,northwest_india,0.7856251452,3.697457852,2.841274873,0.2646065252,0,0,1124851.459,68
piggycast_full,2025-07-07,2,central_india,0.619219584,4.382983898,3.713260509,1.95040089,0,0,1088520.578,67
piggycast_full,2025-07-07,2,south_peninsula,0.2930308848,4.103328373,2.942823106,-0.713978434,0.09172883257,0,517384.5263,34
piggycast_full,2025-07-07,2,east_northeast_india,0.753685405,4.864683176,4.033418597,-1.53065804,0.006004231522,0,476733.6896,35
piggycast_full,2025-07-07,3,india,0.4741988179,4.856971276,3.602277854,-1.144697735,0.08436427069,0,3207490.246,171
piggycast_full,2025-07-07,3,northwest_india,0.2563339559,4.042309014,2.980090966,0.469827166,0.1639568914,0,1124851.459,68
piggycast_full,2025-07-07,3,central_india,0.2754574427,5.632044519,4.353362348,-2.047897394,0.01400006406,0,1088520.578,67
piggycast_full,2025-07-07,3,south_peninsula,0.4980936486,5.615702952,4.070661683,-2.917728387,0.1370954587,0,517384.5263,34
piggycast_full,2025-07-07,3,east_northeast_india,0.5302704252,3.67562616,2.847060322,-0.9676820815,0,0,476733.6896,35
piggycast_full,2025-07-07,4,india,0.5159063667,5.493664145,4.314518293,0.1085200211,0.1411617415,0,3207490.246,171
piggycast_full,2025-07-07,4,northwest_india,0.3593177954,5.300288682,4.26813965,-2.179397912,0.1471095893,0,1124851.459,68
piggycast_full,2025-07-07,4,central_india,0.5310556099,5.996116806,5.038867306,3.682483725,0.17798819,0,1088520.578,67
piggycast_full,2025-07-07,4,south_peninsula,0.8791632562,2.512456305,1.440459551,1.000453397,0.1752898347,0,517384.5263,34
piggycast_full,2025-07-07,4,east_northeast_india,0.1979130537,6.915693386,5.889178965,-3.621524213,0.006004231522,0,476733.6896,35
piggycast_full,2025-07-07,5,india,0.4894265486,6.520852724,5.275086221,2.021331315,0.2092821786,0,3207490.246,171
piggycast_full,2025-07-07,5,northwest_india,0.5426468929,5.369024333,4.365701638,1.425122671,0.4584424078,0,1124851.459,68
piggycast_full,2025-07-07,5,central_india,0.4297447121,7.615421158,6.733220206,5.748844094,0.1409423119,0,1088520.578,67
piggycast_full,2025-07-07,5,south_peninsula,0.5079436991,8.470495482,6.950098288,-3.602817413,0.004198672132,0,517384.5263,34
piggycast_full,2025-07-07,5,east_northeast_india,0.1799793171,2.790241693,2.273595777,1.020813167,0,0,476733.6896,35
piggycast_full,2025-07-07,6,india,0.1751465348,5.916705369,4.505674203,-0.6517226822,0.08414238787,0,3207490.246,171
piggycast_full,2025-07-07,6,northwest_india,0.2393366099,4.268404564,3.300239765,0.6171300872,0.204227444,0,1124851.459,68
piggycast_full,2025-07-07,6,central_india,-0.1039396766,6.724914215,5.372834482,-0.7592151772,0,0,1088520.578,67
piggycast_full,2025-07-07,6,south_peninsula,-0.253636022,8.219217448,6.328356216,-5.538830101,0.07762186139,0,517384.5263,34
piggycast_full,2025-07-07,6,east_northeast_india,0.1358162926,3.995861856,3.391814191,1.903688639,0,0,476733.6896,35
piggycast_full,2025-07-10,1,india,0.6395055863,5.403611858,4.04507163,0.7951585558,0.06629061874,0,3207490.246,171
piggycast_full,2025-07-10,1,northwest_india,0.5946521261,4.503076377,3.249058455,-0.5195611734,0.03151531069,0,1124851.459,68
piggycast_full,2025-07-10,1,central_india,0.6035783665,6.790661145,5.560276415,3.122206164,0.01906204965,0,1088520.578,67
piggycast_full,2025-07-10,1,south_peninsula,0.8096197324,3.046892161,2.018493624,1.721213761,0.3023419312,0,517384.5263,34
piggycast_full,2025-07-10,1,east_northeast_india,0.8260446484,5.765659648,4.662995457,-2.42110559,0,0,476733.6896,35
piggycast_full,2025-07-10,2,india,0.6018487912,4.286273178,3.262913622,0.8084718766,0.02015587958,0,3207490.246,171
piggycast_full,2025-07-10,2,northwest_india,0.638442401,3.753429053,2.923194543,0.1045009172,0.01528264771,0,1124851.459,68
piggycast_full,2025-07-10,2,central_india,0.4572528456,4.43085531,3.687315808,2.050682085,0,0,1088520.578,67
piggycast_full,2025-07-10,2,south_peninsula,-0.1097099996,6.128442734,4.599789673,-0.5211640364,0.09172883257,0,517384.5263,34
piggycast_full,2025-07-10,2,east_northeast_india,0.7779835587,2.186471255,1.644576159,1.076177787,0,0,476733.6896,35
piggycast_full,2025-07-10,3,india,0.09968622937,6.526482167,4.031976187,-1.084586826,0.1185062916,0,3207490.246,171
piggycast_full,2025-07-10,3,northwest_india,-0.02705760471,6.731672007,3.791582134,-1.48228606,0.1140006208,0,1124851.459,68
piggycast_full,2025-07-10,3,central_india,-0.08798624408,8.143976903,5.30157525,-0.724550005,0.03577182042,0,1088520.578,67
piggycast_full,2025-07-10,3,south_peninsula,0.6760269211,2.13332699,1.898642808,0.9772037628,0.4115616846,0,517384.5263,34
piggycast_full,2025-07-10,3,east_northeast_india,0.5307408866,4.825238565,4.01556572,-3.205883297,0,0,476733.6896,35
piggycast_full,2025-07-10,4,india,0.5908842264,5.983040046,4.680553277,0.6581688764,0.1690058465,0,3207490.246,171
piggycast_full,2025-07-10,4,northwest_india,0.5678923217,6.063136957,4.297769718,-1.485438811,0.2414383923,0,1124851.459,68
piggycast_full,2025-07-10,4,central_india,0.4357110572,6.738007454,5.810708833,5.279759223,0.2459212293,0,1088520.578,67
piggycast_full,2025-07-10,4,south_peninsula,0.8179529563,4.244682995,3.236371528,-1.58432667,0.005434946944,0,517384.5263,34
piggycast_full,2025-07-10,4,east_northeast_india,0.3479620281,5.557608218,4.570584849,-2.40270874,0,0,476733.6896,35
piggycast_full,2025-07-10,5,india,0.3832115931,5.773810048,4.482988707,0.6868197132,0.1910033229,0,3207490.246,171
piggycast_full,2025-07-10,5,northwest_india,0.5607468087,3.904967819,3.247979754,1.610542343,0.4374952339,0,1124851.459,68
piggycast_full,2025-07-10,5,central_india,0.4339076108,5.635583215,4.762684826,3.304873955,0.1087272182,0,1088520.578,67
piggycast_full,2025-07-10,5,south_peninsula,-0.08065591916,9.307560059,7.412581844,-4.929274392,0.004198672132,0,517384.5263,34
piggycast_full,2025-07-10,5,east_northeast_india,0.1108506733,4.66674658,3.578962968,-1.375498328,0,0,476733.6896,35
piggycast_full,2025-07-10,6,india,0.1267234132,7.402942971,5.294797002,-1.090204016,0.1007729524,0,3207490.246,171
piggycast_full,2025-07-10,6,northwest_india,0.04885233242,4.372797212,3.476812002,0.8030840847,0.2343780965,0,1124851.459,68
piggycast_full,2025-07-10,6,central_india,0.2498499209,10.49815704,7.639819762,-4.833927432,0.005562526158,0,1088520.578,67
piggycast_full,2025-07-10,6,south_peninsula,-0.4604558939,5.979435419,4.338726051,-2.802758562,0.09172883257,0,517384.5263,34
piggycast_full,2025-07-10,6,east_northeast_india,0.1709519406,5.758303009,5.267557206,4.849173443,0.01274026995,0,476733.6896,35
piggycast_full,2025-07-14,1,india,0.8193159887,3.364784526,2.421283454,-0.3776039411,0.01568874546,0,3207490.246,171
piggycast_full,2025-07-14,1,northwest_india,0.874202902,3.336622735,2.406275494,-0.6454441189,0,0,1124851.459,68
piggycast_full,2025-07-14,1,central_india,0.8720584133,2.524269275,1.964678814,-0.5998463027,0,0,1088520.578,67
piggycast_full,2025-07-14,1,south_peninsula,0.6045084111,4.315409473,2.845370154,1.834557498,0.09172883257,0,517384.5263,34
piggycast_full,2025-07-14,1,east_northeast_india,0.8782822285,3.891714846,3.039006475,-1.63898386,0.006004231522,0,476733.6896,35
piggycast_full,2025-07-14,2,india,0.2962189153,5.369113395,4.048088728,0.02979362637,0.08436427069,0,3207490.246,171
piggycast_full,2025-07-14,2,northwest_india,-0.3698603177,5.54579157,4.250561255,1.402235681,0.1639568914,0,1124851.459,68
piggycast_full,2025-07-14,2,central_india,0.1438741969,6.15254776,4.576760255,-1.719843046,0.01400006406,0,1088520.578,67
piggycast_full,2025-07-14,2,south_peninsula,0.6122398414,4.25052821,3.264097316,-0.08242398273,0.1370954587,0,517384.5263,34
piggycast_full,2025-07-14,2,east_northeast_india,0.3921466049,3.917290152,3.214087839,0.9082331358,0,0,476733.6896,35
piggycast_full,2025-07-14,3,india,0.123815314,6.637038292,5.287746317,1.591673679,0.1527010481,0,3207490.246,171
piggycast_full,2025-07-14,3,northwest_india,-0.07385789173,5.50195217,4.496633792,-1.319592703,0.1471095893,0,1124851.459,68
piggycast_full,2025-07-14,3,central_india,0.3512355098,7.872421927,6.910153676,5.825017809,0.17798819,0,1088520.578,67
piggycast_full,2025-07-14,3,south_peninsula,-0.1078243953,5.910669873,3.19358707,3.007011587,0.2468269827,0,517384.5263,34
piggycast_full,2025-07-14,3,east_northeast_india,0.08399893436,6.747248119,5.722676475,-2.74117284,0.006004231522,0,476733.6896,35
piggycast_full,2025-07-14,4,india,0.4638167104,5.71948931,4.477423819,0.5608973087,0.2050607401,0,3207490.246,171
piggycast_full,2025-07-14,4,northwest_india,0.4955630319,4.916533185,3.826284367,0.9298558371,0.4584424078,0,1124851.459,68
piggycast_full,2025-07-14,4,central_india,0.4489913745,5.617574413,4.744152292,3.275602843,0.1409423119,0,1088520.578,67
piggycast_full,2025-07-14,4,south_peninsula,0.8023912334,8.802397908,7.397353968,-6.166462419,-0.02197184968,0,517384.5263,34
piggycast_full,2025-07-14,4,east_northeast_india,0.3149408663,2.629502093,2.235855883,0.792883058,0,0,476733.6896,35
piggycast_full,2025-07-14,5,india,-0.006831949053,5.987018965,4.513999061,-0.8774587471,0.08414238787,0,3207490.246,171
piggycast_full,2025-07-14,5,northwest_india,0.2900293154,4.221745257,3.243000314,0.5806312157,0.204227444,0,1124851.459,68
piggycast_full,2025-07-14,5,central_india,0.1394350826,6.758214825,5.31767641,-1.285602659,0,0,1088520.578,67
piggycast_full,2025-07-14,5,south_peninsula,-0.7364069287,8.546253207,6.631943985,-5.723936888,0.07762186139,0,517384.5263,34
piggycast_full,2025-07-14,5,east_northeast_india,0.2627614603,3.944278256,3.379347821,1.873828311,0,0,476733.6896,35
piggycast_full,2025-07-14,6,india,-0.3515336974,6.950470132,4.96450046,-2.403346518,0.02691609706,0,3207490.246,171
piggycast_full,2025-07-14,6,northwest_india,-0.05200335384,7.307420252,5.275357759,-3.631976383,0.0149372366,0,1124851.459,68
piggycast_full,2025-07-14,6,central_india,-0.2889531751,8.212918291,5.688025671,-4.690484777,0,0,1088520.578,67
piggycast_full,2025-07-14,6,south_peninsula,0.3338649787,4.104158019,3.327484656,3.064725578,0.134389304,0,517384.5263,34
piggycast_full,2025-07-14,6,east_northeast_india,-0.5189243286,5.171040837,4.355620192,-0.2165338487,0,0,476733.6896,35
piggycast_full,2025-07-17,1,india,0.6189144967,4.544026799,2.926516497,0.7609917519,0.02015587958,0,3207490.246,171
piggycast_full,2025-07-17,1,northwest_india,0.3751076984,4.439138381,3.411704456,0.7870996048,0.01528264771,0,1124851.459,68
piggycast_full,2025-07-17,1,central_india,0.8306387476,2.469715811,1.967090163,-0.1599996828,0,0,1088520.578,67
piggycast_full,2025-07-17,1,south_peninsula,-0.1657522767,8.245639155,4.99176797,2.263254378,0.09172883257,0,517384.5263,34
piggycast_full,2025-07-17,1,east_northeast_india,0.782881238,2.170475403,1.731009975,1.171919762,0,0,476733.6896,35
piggycast_full,2025-07-17,2,india,0.4125494665,5.88255599,3.960229557,0.3552551753,0.1173154354,0,3207490.246,171
piggycast_full,2025-07-17,2,northwest_india,0.7595767805,5.135557884,3.068339723,-1.040888914,0.1106049193,0,1124851.459,68
piggycast_full,2025-07-17,2,central_india,0.2264650333,8.081545479,6.142524757,2.383580774,0.03577182042,0,1088520.578,67
piggycast_full,2025-07-17,2,south_peninsula,0.7704613179,2.410933788,1.964370934,1.61781248,0.4115616846,0,517384.5263,34
piggycast_full,2025-07-17,2,east_northeast_india,0.6784311581,3.893393601,3.247875267,-2.352015356,0,0,476733.6896,35
piggycast_full,2025-07-17,3,india,0.685098881,5.569606537,4.282917437,0.5229227134,0.1690058465,0,3207490.246,171
piggycast_full,2025-07-17,3,northwest_india,0.6497514643,5.736985857,4.005274039,-1.353710245,0.2414383923,0,1124851.459,68
piggycast_full,2025-07-17,3,central_india,0.5791337157,5.995621139,5.091270021,4.658035699,0.2459212293,0,1088520.578,67
piggycast_full,2025-07-17,3,south_peninsula,0.8698183699,4.03722625,2.97488245,-1.637078777,0.005434946944,0,517384.5263,34
piggycast_full,2025-07-17,3,east_northeast_india,0.2382526734,5.593043231,4.511884285,-2.14664092,0,0,476733.6896,35
piggycast_full,2025-07-17,4,india,0.502942938,5.20753426,3.726990203,-1.108351,0.1910033229,0,3207490.246,171
piggycast_full,2025-07-17,4,northwest_india,0.6982931242,2.92107239,2.449219356,0.796314059,0.4374952339,0,1124851.459,68
piggycast_full,2025-07-17,4,central_india,0.47306224,4.111832599,3.324050548,-0.2219937575,0.1087272182,0,1088520.578,67
piggycast_full,2025-07-17,4,south_peninsula,0.4487453356,9.73517265,7.603448118,-6.736321174,0.004198672132,0,517384.5263,34
piggycast_full,2025-07-17,4,east_northeast_india,0.2806865469,4.567553812,3.454912028,-1.518346544,0,0,476733.6896,35
piggycast_full,2025-07-17,5,india,0.11009791,7.390346892,5.285614864,-1.063308204,0.1007729524,0,3207490.246,171
piggycast_full,2025-07-17,5,northwest_india,-0.0026635678,4.403249769,3.504581089,0.8952218367,0.2343780965,0,1124851.459,68
piggycast_full,2025-07-17,5,central_india,0.299261981,10.48541332,7.611123164,-4.939843553,0.005562526158,0,1088520.578,67
piggycast_full,2025-07-17,5,south_peninsula,-0.4348386358,5.943416512,4.340676194,-2.576986076,0.09172883257,0,517384.5263,34
piggycast_full,2025-07-17,5,east_northeast_india,0.4690307759,5.68774303,5.203664397,4.809544309,0.01274026995,0,476733.6896,35
piggycast_full,2025-07-17,6,india,-0.1376186606,7.34915267,4.838187201,-2.4433091,0.02405090354,0,3207490.246,171
piggycast_full,2025-07-17,6,northwest_india,0.1473229585,10.17912752,6.991231554,-5.891941621,0,0,1124851.459,68
piggycast_full,2025-07-17,6,central_india,-0.1013088131,5.665856525,3.623144817,-1.866299162,0,0,1088520.578,67
piggycast_full,2025-07-17,6,south_peninsula,0.05334829321,4.159125717,3.038624254,0.6943899099,0.1491019437,0,517384.5263,34
piggycast_full,2025-07-17,6,east_northeast_india,-0.5593753243,5.180042411,4.485389742,0.9709979958,0,0,476733.6896,35
piggycast_full,2025-07-21,1,india,0.6320820048,4.873816946,3.719568681,1.238391738,0.07416253923,0,3207490.246,171
piggycast_full,2025-07-21,1,northwest_india,0.5055109933,3.625382802,2.771256124,0.5223219705,0.1367980822,0,1124851.459,68
piggycast_full,2025-07-21,1,central_india,0.417133489,6.59128153,5.443549684,2.456186116,0.01400006406,0,1088520.578,67
piggycast_full,2025-07-21,1,south_peninsula,0.7032805916,4.511874476,3.650348053,1.921620241,0.1328967866,0,517384.5263,34
piggycast_full,2025-07-21,1,east_northeast_india,0.7633008125,2.741663682,2.095885755,-0.5941072334,0,0,476733.6896,35
piggycast_full,2025-07-21,2,india,0.6107084264,5.069755829,3.717747508,-0.9421479444,0.08049637836,0,3207490.246,171
piggycast_full,2025-07-21,2,northwest_india,0.2363239044,5.393628626,4.073641306,-2.08545623,0.1224545766,0,1124851.459,68
piggycast_full,2025-07-21,2,central_india,0.4407304,5.300312005,3.878489087,0.5928532176,0.1735226173,0,1088520.578,67
piggycast_full,2025-07-21,2,south_peninsula,0.9233587471,1.516823046,1.232206295,-0.2170412795,-0.1378031502,0,517384.5263,34
piggycast_full,2025-07-21,2,east_northeast_india,0.3696649389,6.135518996,5.208479953,-2.536302812,0.006004231522,0,476733.6896,35
piggycast_full,2025-07-21,3,india,0.716623119,4.677405896,3.214992459,-0.9920776675,0.1295167871,0,3207490.246,171
piggycast_full,2025-07-21,3,northwest_india,0.6930510447,4.185627399,2.537626473,-0.7744810228,0.3153402308,0,1124851.459,68
piggycast_full,2025-07-21,3,central_india,0.8361966299,3.454445154,2.585444912,-0.02747347526,0.0537799517,0,1088520.578,67
piggycast_full,2025-07-21,3,south_peninsula,0.7559119474,7.864650982,6.385039764,-5.51132504,0.004198672132,0,517384.5263,34
piggycast_full,2025-07-21,3,east_northeast_india,0.2684850816,3.389140802,2.810318233,1.196635329,0,0,476733.6896,35
piggycast_full,2025-07-21,4,india,0.3438879675,5.980604939,4.116839504,-2.186873509,0.08414238787,0,3207490.246,171
piggycast_full,2025-07-21,4,northwest_india,0.5084417345,3.797943592,2.544785433,-0.848557982,0.204227444,0,1124851.459,68
piggycast_full,2025-07-21,4,central_india,0.4725752891,7.134048717,5.242938245,-3.945334758,0,0,1088520.578,67
piggycast_full,2025-07-21,4,south_peninsula,-0.3046604641,8.473284506,6.306166841,-4.569962998,0.07762186139,0,517384.5263,34
piggycast_full,2025-07-21,4,east_northeast_india,0.3647499187,3.533632407,2.878877004,1.256744504,0,0,476733.6896,35
piggycast_full,2025-07-21,5,india,5.377547025e-05,6.798771076,4.923905499,-2.13937355,0.02691609706,0,3207490.246,171
piggycast_full,2025-07-21,5,northwest_india,0.1625045183,7.208606764,5.186942312,-3.495750817,0.0149372366,0,1124851.459,68
piggycast_full,2025-07-21,5,central_india,0.1391124928,7.814426897,5.485515983,-4.165885979,0,0,1088520.578,67
piggycast_full,2025-07-21,5,south_peninsula,0.1001552579,4.449032718,3.65815811,3.463630624,0.134389304,0,517384.5263,34
piggycast_full,2025-07-21,5,east_northeast_india,-0.4006406521,5.241427864,4.394629268,-0.3926629793,0,0,476733.6896,35
piggycast_full,2025-07-21,6,india,0.3449910298,7.387320088,5.500390932,-2.053211636,0.03995696914,0,3207490.246,171
piggycast_full,2025-07-21,6,northwest_india,0.2850574778,9.046321647,6.830273408,-5.613275544,0.003805747625,0,1124851.459,68
piggycast_full,2025-07-21,6,central_india,0.4738260771,6.189809331,4.877692363,-0.596734669,0.05414086165,0,1088520.578,67
piggycast_full,2025-07-21,6,south_peninsula,0.6081773649,7.407193603,4.761008699,-3.195193499,0.1255299351,0,517384.5263,34
piggycast_full,2025-07-21,6,east_northeast_india,0.3612525628,5.200852049,4.586767447,4.260547506,0,0,476733.6896,35
piggycast_full,2025-07-24,1,india,0.6762368684,4.607034176,3.291665689,0.03777583428,0.08924014747,0,3207490.246,171
piggycast_full,2025-07-24,1,northwest_india,0.8101028996,4.194341022,2.79837025,-1.054868705,0.06982269683,0,1124851.459,68
piggycast_full,2025-07-24,1,central_india,0.6396905017,6.048246242,4.710291796,1.772461836,0.03577182042,0,1088520.578,67
piggycast_full,2025-07-24,1,south_peninsula,0.6673458685,2.064253002,1.568381832,0.6003719047,0.3261759271,0,517384.5263,34
piggycast_full,2025-07-24,1,east_northeast_india,0.6911907176,3.625165545,3.086689176,-1.955490309,0,0,476733.6896,35
piggycast_full,2025-07-24,2,india,0.6890438133,5.073880562,3.664596672,-0.05989945456,0.08980277518,0,3207490.246,171
piggycast_full,2025-07-24,2,northwest_india,0.4823799236,5.96922335,3.965410831,-1.205665147,0.166482757,0,1124851.459,68
piggycast_full,2025-07-24,2,central_india,0.6742927455,4.505709576,3.401550428,2.643278366,0.1400710664,0,1088520.578,67
piggycast_full,2025-07-24,2,south_peninsula,0.9214871557,3.450003136,2.808604769,-2.559623959,-0.09992004667,0,517384.5263,34
piggycast_full,2025-07-24,2,east_northeast_india,0.2692340612,5.464857852,4.484419088,-0.8157296227,0,0,476733.6896,35
piggycast_full,2025-07-24,3,india,0.6433705055,4.883971466,3.411055474,-1.885965799,0.1221893852,0,3207490.246,171
piggycast_full,2025-07-24,3,northwest_india,0.7017245166,2.811656906,2.170327861,-0.8945777593,0.3020831241,0,1124851.459,68
piggycast_full,2025-07-24,3,central_india,0.6697438643,3.9881337,2.972121538,-1.808807836,0.04588823653,0,1088520.578,67
piggycast_full,2025-07-24,3,south_peninsula,0.2053363193,8.97295134,7.324350476,-4.332383722,0.004198672132,0,517384.5263,34
piggycast_full,2025-07-24,3,east_northeast_india,0.5054018407,4.258786614,3.093781074,-1.746293566,0,0,476733.6896,35
piggycast_full,2025-07-24,4,india,0.4534767605,6.862714995,4.907933477,-1.961764259,0.09599096456,0,3207490.246,171
piggycast_full,2025-07-24,4,northwest_india,0.2057381316,4.311351078,3.249986748,-0.8350526703,0.2207423589,0,1124851.459,68
piggycast_full,2025-07-24,4,central_india,0.691282693,9.848096605,7.315921515,-6.267364105,0.005562526158,0,1088520.578,67
piggycast_full,2025-07-24,4,south_peninsula,0.2546169181,5.04300649,4.195614982,-0.191265467,0.09172883257,0,517384.5263,34
piggycast_full,2025-07-24,4,east_northeast_india,-0.1251959779,4.895636714,4.09477891,3.289222295,0.01274026995,0,476733.6896,35
piggycast_full,2025-07-24,5,india,0.01022084021,7.269085597,4.806854265,-2.29001889,0.02405090354,0,3207490.246,171
piggycast_full,2025-07-24,5,northwest_india,0.2181364011,10.10855013,6.957583003,-5.822332798,0,0,1124851.459,68
piggycast_full,2025-07-24,5,central_india,-0.1009354538,5.577323882,3.647850533,-1.425007039,0,0,1088520.578,67
piggycast_full,2025-07-24,5,south_peninsula,0.5068612533,3.999876061,2.937687904,0.8615484677,0.1491019437,0,517384.5263,34
piggycast_full,2025-07-24,5,east_northeast_india,-0.09234127474,5.100919145,4.407106542,0.6490917714,0,0,476733.6896,35
piggycast_full,2025-07-24,6,india,0.2526759692,7.502047021,5.30344467,-3.273346354,0.03233883987,0,3207490.246,171
piggycast_full,2025-07-24,6,northwest_india,0.3084336073,10.70227686,8.358694308,-7.728107956,0.003805747625,0,1124851.459,68
piggycast_full,2025-07-24,6,central_india,0.2022332424,5.58067062,4.214764833,-2.63422991,0.05414086165,0,1088520.578,67
piggycast_full,2025-07-24,6,south_peninsula,0.4966414096,4.45916503,2.697888895,-0.6776424771,0.07830185985,0,517384.5263,34
piggycast_full,2025-07-24,6,east_northeast_india,0.1519789761,3.964317378,3.40809426,2.961322501,0,0,476733.6896,35
piggycast_full,2025-07-28,1,india,0.8168444127,3.733267715,2.744943937,-0.8407243666,0.04035911645,0.0001096872178,3207490.246,171
piggycast_full,2025-07-28,1,northwest_india,0.6913822136,3.970922811,3.005429176,-1.40928217,0.08537964563,0,1124851.459,68
piggycast_full,2025-07-28,1,central_india,0.8213873969,3.383481301,2.564753549,0.6777046623,0.1230324885,0,1088520.578,67
piggycast_full,2025-07-28,1,south_peninsula,0.9719303591,1.223287071,0.8332154765,-0.5707355635,-0.1998006428,0.0006799984601,517384.5263,34
piggycast_full,2025-07-28,1,east_northeast_india,0.7332527319,5.36682023,4.616497146,-3.259236471,0.006004231522,0,476733.6896,35
piggycast_full,2025-07-28,2,india,0.742548579,4.484111046,3.023855354,-1.411945458,0.06330226069,0,3207490.246,171
piggycast_full,2025-07-28,2,northwest_india,0.6960416068,4.026094192,2.408369104,-1.209105089,0.1398907523,0,1124851.459,68
piggycast_full,2025-07-28,2,central_india,0.8557233864,3.228077056,2.296405543,-1.646577171,0.04265919258,0,1088520.578,67
piggycast_full,2025-07-28,2,south_peninsula,0.6679115126,7.234547127,5.658657379,-4.217631876,-0.001450260779,0,517384.5263,34
piggycast_full,2025-07-28,2,east_northeast_india,0.3493034658,4.054880239,3.277600619,1.690111121,0,0,476733.6896,35
piggycast_full,2025-07-28,3,india,0.5636437457,5.199415946,3.645543622,-1.749072524,0.0794972677,0,3207490.246,171
piggycast_full,2025-07-28,3,northwest_india,0.4001686371,3.938455221,2.760395298,-0.5783955818,0.1909819817,0,1124851.459,68
piggycast_full,2025-07-28,3,central_india,0.6381372528,6.039175251,4.27347129,-3.053113175,0,0,1088520.578,67
piggycast_full,2025-07-28,3,south_peninsula,0.2407403168,6.944463502,5.357555474,-3.666554068,0.07762186139,0,517384.5263,34
piggycast_full,2025-07-28,3,east_northeast_india,0.5128500683,3.110232994,2.44231367,0.5472046965,0,0,476733.6896,35
piggycast_full,2025-07-28,4,india,0.1290149956,6.843928764,5.133070007,-2.056419298,0.02691609706,0,3207490.246,171
piggycast_full,2025-07-28,4,northwest_india,0.3048197881,7.286212913,5.180833927,-3.947623651,0.0149372366,0,1124851.459,68
piggycast_full,2025-07-28,4,central_india,0.1816273415,7.492085177,5.694117352,-3.201934384,0,0,1088520.578,67
piggycast_full,2025-07-28,4,south_peninsula,0.2393371645,5.109512633,4.383128574,4.245217847,0.134389304,0,517384.5263,34
piggycast_full,2025-07-28,4,east_northeast_india,-0.3913877588,5.777317516,4.553226785,-1.817562306,0,0,476733.6896,35
piggycast_full,2025-07-28,5,india,0.2695742021,7.342215408,5.474153637,-1.94642306,0.03995696914,0,3207490.246,171
piggycast_full,2025-07-28,5,northwest_india,0.05635354747,9.069416234,6.848737925,-5.611613577,0.003805747625,0,1124851.459,68
piggycast_full,2025-07-28,5,central_india,0.5293482157,6.061256314,4.775306385,-0.4119773535,0.05414086165,0,1088520.578,67
piggycast_full,2025-07-28,5,south_peninsula,0.3740202714,7.337024303,4.825596494,-2.868006204,0.1255299351,0,517384.5263,34
piggycast_full,2025-07-28,5,east_northeast_india,0.3457943959,5.129383021,4.530356097,4.198164808,0,0,476733.6896,35
piggycast_full,2025-07-28,6,india,0.1687555715,6.670291334,4.831513902,-1.815265469,0.0411476525,0,3207490.246,171
piggycast_full,2025-07-28,6,northwest_india,0.5499762525,7.436193586,5.700400434,-5.037334333,0.01952291122,0,1124851.459,68
piggycast_full,2025-07-28,6,central_india,0.01852319122,7.564114771,4.998354701,-3.166423661,0.04240143605,0,1088520.578,67
piggycast_full,2025-07-28,6,south_peninsula,-0.02646952676,3.33541245,2.991212497,2.634120909,0.1124494812,0,517384.5263,34
piggycast_full,2025-07-28,6,east_northeast_india,0.004478298619,5.114980191,4.397656418,4.043495496,0.01192670558,0,476733.6896,35
piggycast_full,2025-07-31,1,india,0.8972961653,3.110163333,2.064974653,-0.3545459097,0.02825015974,0.00831596936,3207490.246,171
piggycast_full,2025-07-31,1,northwest_india,0.8413416862,3.686899765,2.430675644,-0.5511260479,0.1289907028,0,1124851.459,68
piggycast_full,2025-07-31,1,central_india,0.9279815318,1.785040992,1.160274626,-0.1321523187,-0.03968879237,0.0245042594,1088520.578,67
piggycast_full,2025-07-31,1,south_peninsula,0.8411713908,3.124184785,2.1920061,-0.8382481226,-0.02180429098,0,517384.5263,34
