provider,product_hint,season_hint,year,init_date,mmdd,forecast_type,variable,level,file_path,extension,size_bytes,nonempty
ecmwf,reforecast,,,,1210,cf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_cf_1210.grib,.grib,2323000,True
ecmwf,reforecast,,,,0903,pf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_pf_0903.grib,.grib,23230000,True
ecmwf,reforecast,,,,1112,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_1112.grib,.grib,23009200,True
ecmwf,reforecast,,,,0924,cf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_cf_0924.grib,.grib,2300920,True
ecmwf,reforecast,,,,0511,cf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_cf_0511.grib,.grib,2300920,True
ecmwf,reforecast,,,,0511,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_0511.grib,.grib,23009200,True
ecmwf,reforecast,,,,1130,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_1130.grib,.grib,23009200,True
ecmwf,reforecast,,,,0917,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_0917.grib,.grib,23009200,True
ecmwf,reforecast,,,,1112,pf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_pf_1112.grib,.grib,23230000,True
ecmwf,reforecast,,,,0723,pf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_pf_0723.grib,.grib,23230000,True
ecmwf,reforecast,,,,0423,cf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_cf_0423.grib,.grib,2300920,True
ecmwf,reforecast,,,,0910,pf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_pf_0910.grib,.grib,23230000,True
ecmwf,reforecast,,,,0817,cf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_cf_0817.grib,.grib,2323000,True
ecmwf,reforecast,,,,0720,pf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_pf_0720.grib,.grib,23230000,True
ecmwf,reforecast,,,,0511,cf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_cf_0511.grib,.grib,2323000,True
ecmwf,reforecast,,,,0217,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_0217.grib,.grib,23009200,True
ecmwf,reforecast,,,,0625,cf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_cf_0625.grib,.grib,2323000,True
ecmwf,reforecast,,,,0309,cf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_cf_0309.grib,.grib,2323000,True
ecmwf,reforecast,,,,1214,cf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_cf_1214.grib,.grib,2300920,True
ecmwf,reforecast,,,,0824,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_0824.grib,.grib,23009200,True
ecmwf,reforecast,,,,1203,cf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_cf_1203.grib,.grib,2300920,True
ecmwf,reforecast,,,,0706,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_0706.grib,.grib,23009200,True
ecmwf,reforecast,,,,0611,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_0611.grib,.grib,23009200,True
ecmwf,reforecast,,,,0803,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_0803.grib,.grib,23009200,True
ecmwf,reforecast,,,,0120,cf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_cf_0120.grib,.grib,2300920,True
ecmwf,reforecast,,,,0611,pf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_pf_0611.grib,.grib,23230000,True
ecmwf,reforecast,,,,0528,pf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_pf_0528.grib,.grib,23230000,True
ecmwf,reforecast,,,,1005,cf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_cf_1005.grib,.grib,2323000,True
ecmwf,reforecast,,,,0227,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_0227.grib,.grib,23009200,True
ecmwf,reforecast,,,,0716,cf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_cf_0716.grib,.grib,2323000,True
ecmwf,reforecast,,,,1012,cf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_cf_1012.grib,.grib,2323000,True
ecmwf,reforecast,,,,1005,pf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_pf_1005.grib,.grib,23230000,True
ecmwf,reforecast,,,,1214,pf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_pf_1214.grib,.grib,23230000,True
ecmwf,reforecast,,,,0109,pf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_pf_0109.grib,.grib,23230000,True
ecmwf,reforecast,,,,0521,pf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_pf_0521.grib,.grib,23230000,True
ecmwf,reforecast,,,,0528,cf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_cf_0528.grib,.grib,2300920,True
ecmwf,reforecast,,,,0416,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_0416.grib,.grib,23009200,True
ecmwf,reforecast,,,,0413,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_0413.grib,.grib,23009200,True
ecmwf,reforecast,,,,0130,pf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_pf_0130.grib,.grib,23230000,True
ecmwf,reforecast,,,,0806,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_0806.grib,.grib,23009200,True
ecmwf,reforecast,,,,0514,pf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_pf_0514.grib,.grib,23230000,True
ecmwf,reforecast,,,,0102,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_0102.grib,.grib,23009200,True
ecmwf,reforecast,,,,0102,cf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_cf_0102.grib,.grib,2323000,True
ecmwf,reforecast,,,,0203,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_0203.grib,.grib,23009200,True
ecmwf,reforecast,,,,1221,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_1221.grib,.grib,23009200,True
ecmwf,reforecast,,,,0525,cf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_cf_0525.grib,.grib,2300920,True
ecmwf,reforecast,,,,0217,pf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_pf_0217.grib,.grib,23230000,True
ecmwf,reforecast,,,,1228,cf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_cf_1228.grib,.grib,2300920,True
ecmwf,reforecast,,,,0820,pf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_pf_0820.grib,.grib,23230000,True
ecmwf,reforecast,,,,0227,cf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_cf_0227.grib,.grib,2323000,True
ecmwf,reforecast,,,,0831,cf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_cf_0831.grib,.grib,2300920,True
ecmwf,reforecast,,,,0302,cf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_cf_0302.grib,.grib,2300920,True
ecmwf,reforecast,,,,1130,pf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_pf_1130.grib,.grib,23230000,True
ecmwf,reforecast,,,,0323,pf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_pf_0323.grib,.grib,23230000,True
ecmwf,reforecast,,,,0525,cf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_cf_0525.grib,.grib,2323000,True
ecmwf,reforecast,,,,0423,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_0423.grib,.grib,23009200,True
ecmwf,reforecast,,,,0227,cf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_cf_0227.grib,.grib,2300920,True
ecmwf,reforecast,,,,0910,cf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_cf_0910.grib,.grib,2300920,True
ecmwf,reforecast,,,,0416,cf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_cf_0416.grib,.grib,2300920,True
ecmwf,reforecast,,,,0803,pf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_pf_0803.grib,.grib,23230000,True
ecmwf,reforecast,,,,0629,cf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_cf_0629.grib,.grib,2300920,True
ecmwf,reforecast,,,,0420,cf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_cf_0420.grib,.grib,2300920,True
ecmwf,reforecast,,,,0130,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_0130.grib,.grib,23009200,True
ecmwf,reforecast,,,,0106,cf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_cf_0106.grib,.grib,2323000,True
ecmwf,reforecast,,,,0330,pf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_pf_0330.grib,.grib,23230000,True
ecmwf,reforecast,,,,0102,cf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_cf_0102.grib,.grib,2300920,True
ecmwf,reforecast,,,,0420,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_0420.grib,.grib,23009200,True
ecmwf,reforecast,,,,0123,cf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_cf_0123.grib,.grib,2300920,True
ecmwf,reforecast,,,,1116,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_1116.grib,.grib,23009200,True
ecmwf,reforecast,,,,1109,pf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_pf_1109.grib,.grib,23230000,True
ecmwf,reforecast,,,,0716,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_0716.grib,.grib,23009200,True
ecmwf,reforecast,,,,0903,cf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_cf_0903.grib,.grib,2300920,True
ecmwf,reforecast,,,,1123,cf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_cf_1123.grib,.grib,2323000,True
ecmwf,reforecast,,,,0305,cf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_cf_0305.grib,.grib,2300920,True
ecmwf,reforecast,,,,0702,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_0702.grib,.grib,23009200,True
ecmwf,reforecast,,,,0928,pf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_pf_0928.grib,.grib,23230000,True
ecmwf,reforecast,,,,0302,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_0302.grib,.grib,23009200,True
ecmwf,reforecast,,,,0817,cf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_cf_0817.grib,.grib,2300920,True
ecmwf,reforecast,,,,1026,cf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_cf_1026.grib,.grib,2300920,True
ecmwf,reforecast,,,,0427,cf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_cf_0427.grib,.grib,2300920,True
ecmwf,reforecast,,,,0430,cf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_cf_0430.grib,.grib,2323000,True
ecmwf,reforecast,,,,0831,cf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_cf_0831.grib,.grib,2323000,True
ecmwf,reforecast,,,,1224,pf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_pf_1224.grib,.grib,23230000,True
ecmwf,reforecast,,,,0120,pf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_pf_0120.grib,.grib,23230000,True
ecmwf,reforecast,,,,0601,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_0601.grib,.grib,23009200,True
ecmwf,reforecast,,,,0224,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_0224.grib,.grib,23009200,True
ecmwf,reforecast,,,,0720,cf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_cf_0720.grib,.grib,2323000,True
ecmwf,reforecast,,,,0611,cf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_cf_0611.grib,.grib,2300920,True
ecmwf,reforecast,,,,1012,pf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_pf_1012.grib,.grib,23230000,True
ecmwf,reforecast,,,,0629,pf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_pf_0629.grib,.grib,23230000,True
ecmwf,reforecast,,,,0319,cf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_cf_0319.grib,.grib,2323000,True
ecmwf,reforecast,,,,0120,cf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_cf_0120.grib,.grib,2323000,True
ecmwf,reforecast,,,,0302,cf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_cf_0302.grib,.grib,2323000,True
ecmwf,reforecast,,,,0330,cf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_cf_0330.grib,.grib,2300920,True
ecmwf,reforecast,,,,0831,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_0831.grib,.grib,23009200,True
ecmwf,reforecast,,,,0820,cf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_cf_0820.grib,.grib,2300920,True
ecmwf,reforecast,,,,0206,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_0206.grib,.grib,23009200,True
ecmwf,reforecast,,,,0806,cf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_cf_0806.grib,.grib,2323000,True
ecmwf,reforecast,,,,0706,pf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_pf_0706.grib,.grib,23230000,True
ecmwf,reforecast,,,,0504,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_0504.grib,.grib,23009200,True
ecmwf,reforecast,,,,0116,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_0116.grib,.grib,23009200,True
ecmwf,reforecast,,,,0123,cf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_cf_0123.grib,.grib,2323000,True
ecmwf,reforecast,,,,0420,cf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_cf_0420.grib,.grib,2323000,True
ecmwf,reforecast,,,,0709,cf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_cf_0709.grib,.grib,2300920,True
ecmwf,reforecast,,,,0507,cf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_cf_0507.grib,.grib,2300920,True
ecmwf,reforecast,,,,0709,cf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_cf_0709.grib,.grib,2323000,True
ecmwf,reforecast,,,,0917,cf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_cf_0917.grib,.grib,2323000,True
ecmwf,reforecast,,,,0827,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_0827.grib,.grib,23009200,True
ecmwf,reforecast,,,,0907,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_0907.grib,.grib,23009200,True
ecmwf,reforecast,,,,0323,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_0323.grib,.grib,23009200,True
ecmwf,reforecast,,,,0330,cf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_cf_0330.grib,.grib,2323000,True
ecmwf,reforecast,,,,0903,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_0903.grib,.grib,23009200,True
ecmwf,reforecast,,,,0730,pf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_pf_0730.grib,.grib,23230000,True
ecmwf,reforecast,,,,0109,cf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_cf_0109.grib,.grib,2300920,True
ecmwf,reforecast,,,,0309,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_0309.grib,.grib,23009200,True
ecmwf,reforecast,,,,0713,cf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_cf_0713.grib,.grib,2300920,True
ecmwf,reforecast,,,,1008,cf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_cf_1008.grib,.grib,2323000,True
ecmwf,reforecast,,,,0316,cf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_cf_0316.grib,.grib,2300920,True
ecmwf,reforecast,,,,0430,pf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_pf_0430.grib,.grib,23230000,True
ecmwf,reforecast,,,,0629,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_0629.grib,.grib,23009200,True
ecmwf,reforecast,,,,1001,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_1001.grib,.grib,23009200,True
ecmwf,reforecast,,,,0730,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_0730.grib,.grib,23009200,True
ecmwf,reforecast,,,,0521,cf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_cf_0521.grib,.grib,2300920,True
ecmwf,reforecast,,,,0423,pf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_pf_0423.grib,.grib,23230000,True
ecmwf,reforecast,,,,0213,cf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_cf_0213.grib,.grib,2323000,True
ecmwf,reforecast,,,,0413,cf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_cf_0413.grib,.grib,2300920,True
ecmwf,reforecast,,,,1112,cf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_cf_1112.grib,.grib,2300920,True
ecmwf,reforecast,,,,0217,cf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_cf_0217.grib,.grib,2300920,True
ecmwf,reforecast,,,,0604,cf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_cf_0604.grib,.grib,2300920,True
ecmwf,reforecast,,,,0127,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_0127.grib,.grib,23009200,True
ecmwf,reforecast,,,,1005,cf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_cf_1005.grib,.grib,2300920,True
ecmwf,reforecast,,,,0625,pf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_pf_0625.grib,.grib,23230000,True
ecmwf,reforecast,,,,1228,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_1228.grib,.grib,23009200,True
ecmwf,reforecast,,,,0702,pf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_pf_0702.grib,.grib,23230000,True
ecmwf,reforecast,,,,0326,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_0326.grib,.grib,23009200,True
ecmwf,reforecast,,,,0213,pf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_pf_0213.grib,.grib,23230000,True
ecmwf,reforecast,,,,0130,cf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_cf_0130.grib,.grib,2300920,True
ecmwf,reforecast,,,,0810,pf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_pf_0810.grib,.grib,23230000,True
ecmwf,reforecast,,,,0406,cf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_cf_0406.grib,.grib,2323000,True
ecmwf,reforecast,,,,0713,cf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_cf_0713.grib,.grib,2323000,True
ecmwf,reforecast,,,,1029,cf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_cf_1029.grib,.grib,2323000,True
ecmwf,reforecast,,,,0514,cf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_cf_0514.grib,.grib,2323000,True
ecmwf,reforecast,,,,0316,cf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_cf_0316.grib,.grib,2323000,True
ecmwf,reforecast,,,,1001,pf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_pf_1001.grib,.grib,23230000,True
ecmwf,reforecast,,,,0625,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_0625.grib,.grib,23009200,True
ecmwf,reforecast,,,,0203,pf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_pf_0203.grib,.grib,23230000,True
ecmwf,reforecast,,,,1019,cf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_cf_1019.grib,.grib,2300920,True
ecmwf,reforecast,,,,0224,cf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_cf_0224.grib,.grib,2323000,True
ecmwf,reforecast,,,,0521,cf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_cf_0521.grib,.grib,2323000,True
ecmwf,reforecast,,,,0203,cf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_cf_0203.grib,.grib,2323000,True
ecmwf,reforecast,,,,0723,cf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_cf_0723.grib,.grib,2323000,True
ecmwf,reforecast,,,,0618,cf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_cf_0618.grib,.grib,2323000,True
ecmwf,reforecast,,,,0316,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_0316.grib,.grib,23009200,True
ecmwf,reforecast,,,,0224,pf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_pf_0224.grib,.grib,23230000,True
ecmwf,reforecast,,,,0113,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_0113.grib,.grib,23009200,True
ecmwf,reforecast,,,,1210,cf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_cf_1210.grib,.grib,2300920,True
ecmwf,reforecast,,,,0827,cf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_cf_0827.grib,.grib,2323000,True
ecmwf,reforecast,,,,0914,cf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_cf_0914.grib,.grib,2323000,True
ecmwf,reforecast,,,,0319,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_0319.grib,.grib,23009200,True
ecmwf,reforecast,,,,1217,cf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_cf_1217.grib,.grib,2323000,True
ecmwf,reforecast,,,,0525,pf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_pf_0525.grib,.grib,23230000,True
ecmwf,reforecast,,,,0604,pf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_pf_0604.grib,.grib,23230000,True
ecmwf,reforecast,,,,0309,cf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_cf_0309.grib,.grib,2300920,True
ecmwf,reforecast,,,,0102,pf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_pf_0102.grib,.grib,23230000,True
ecmwf,reforecast,,,,0430,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_0430.grib,.grib,23009200,True
ecmwf,reforecast,,,,1012,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_1012.grib,.grib,23009200,True
ecmwf,reforecast,,,,1214,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_1214.grib,.grib,23009200,True
ecmwf,reforecast,,,,1102,pf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_pf_1102.grib,.grib,23230000,True
ecmwf,reforecast,,,,0312,cf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_cf_0312.grib,.grib,2323000,True
ecmwf,reforecast,,,,0224,cf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_cf_0224.grib,.grib,2300920,True
ecmwf,reforecast,,,,0806,cf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_cf_0806.grib,.grib,2300920,True
ecmwf,reforecast,,,,0116,pf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_pf_0116.grib,.grib,23230000,True
ecmwf,reforecast,,,,0803,cf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_cf_0803.grib,.grib,2300920,True
ecmwf,reforecast,,,,1224,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_1224.grib,.grib,23009200,True
ecmwf,reforecast,,,,1022,pf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_pf_1022.grib,.grib,23230000,True
ecmwf,reforecast,,,,1001,cf,tp,,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/tp_cf_1001.grib,.grib,2323000,True
ecmwf,reforecast,,,,0402,pf,z500,500,/storage/raj.ayush/archive/All_Model_Data/models/ecmwf/data/z500_pf_0402.grib,.grib,23009200,True
