fuxi_init,ecmwf_init,valid_start,valid_end,variable,region,week,bias_ECMWF,bias_FuXi,fcst_mean_ECMWF,fcst_mean_FuXi,obs_mean_ECMWF,obs_mean_FuXi,pcc_ECMWF,pcc_FuXi,rmse_ECMWF,rmse_FuXi,pcc_gain_fuxi_minus_ecmwf,rmse_reduction_fuxi_vs_ecmwf,abs_bias_reduction_fuxi_vs_ecmwf,lead_week
2019-06-30,2019-06-29,2019-07-08,2019-07-14,TP,All India,Week 2,-0.7023685867497858,-3.250127984969778,9.246492472076348,6.698733073856355,9.948861058826134,9.948861058826134,0.8861496600486476,0.9579363485553263,7.275477266456827,6.938267167970956,0.07178668850667869,0.3372100984858708,-2.547759398219992,2
2019-07-04,2019-07-02,2019-07-12,2019-07-18,TP,All India,Week 2,4.213668844284843,-0.10397437487671501,10.007600601191847,5.689957382030291,5.793931756907005,5.793931756907005,0.8950484776095734,0.8992259416456846,6.866020825041958,3.32921203905713,0.004177464036111189,3.536808785984828,4.109694469408128,2
2019-07-07,2019-07-06,2019-07-15,2019-07-21,TP,All India,Week 2,1.580069207413976,-1.4065129748198102,7.883229366959064,4.896647184725279,6.303160159545089,6.303160159545089,0.6300279138798519,0.7401917753499158,7.495287660626398,3.9522230388749024,0.11016386147006385,3.543064621751496,0.17355623259416575,2
2019-07-11,2019-07-09,2019-07-19,2019-07-25,TP,All India,Week 2,-1.9548229376872623,-2.0502237727111874,7.361979335435327,7.266578500411401,9.316802273122589,9.316802273122589,0.8685256274444672,0.711592891348703,3.6646141284646294,4.845530513171953,-0.1569327360957642,-1.1809163847073236,-0.09540083502392505,2
2019-07-14,2019-07-13,2019-07-22,2019-07-28,TP,All India,Week 2,-3.038713594335706,-2.006985467919925,9.314611172020983,10.346339298436758,12.353324766356684,12.353324766356684,0.7024312657996918,0.7101950340821751,5.703057550603086,4.942179394099639,0.007763768282483263,0.7608781565034475,1.0317281264157812,2
2019-07-18,2019-07-16,2019-07-26,2019-08-01,TP,All India,Week 2,-0.7891370420031881,-2.04067203397265,11.98188104475777,10.730346052788306,12.771018086760957,12.771018086760957,0.7102765441238368,0.4629381912059087,5.884273480930067,7.6759462724549286,-0.2473383529179281,-1.7916727915248618,-1.2515349919694616,2
2019-07-21,2019-07-20,2019-07-29,2019-08-04,TP,All India,Week 2,-0.9863576514128483,-1.9860617803067042,10.921365803958905,9.921661675065048,11.90772345537175,11.90772345537175,0.577056079171468,0.5034862797328676,7.86784250665972,8.552376908675102,-0.07356979943860031,-0.6845344020153821,-0.999704128893856,2
2019-07-25,2019-07-23,2019-08-02,2019-08-08,TP,All India,Week 2,-2.434702026397861,-3.5100077732702752,11.791772314874652,10.71646656800224,14.22647434127251,14.22647434127251,0.6438153491400249,0.7952888273192357,7.961207478679464,7.051922102372081,0.15147347817921075,0.9092853763073832,-1.0753057468724143,2
2019-07-28,2019-07-27,2019-08-05,2019-08-11,TP,All India,Week 2,-1.7523102935619925,-4.538799607368694,10.89966281444966,8.113173500642954,12.651973108011651,12.651973108011651,0.7434712556092881,0.5994149485591431,5.756502806380424,7.9784653593435415,-0.14405630705014494,-2.2219625529631175,-2.7864893138067015,2
2019-06-20,2019-06-18,2019-07-05,2019-07-11,TP,All India,Week 3,-4.774395494628049,-3.678728797678178,7.611686132175507,8.70735282912538,12.386081626803556,12.386081626803556,0.88287093618348,0.7691239391893792,8.669753726898595,8.789035972789003,-0.11374699699410085,-0.11928224589040859,1.0956666969498707,3
2019-06-23,2019-06-22,2019-07-08,2019-07-14,TP,All India,Week 3,0.966854422195255,-2.5095658354383836,10.91571548102139,7.43929522338775,9.948861058826134,9.948861058826134,0.4242709718177848,0.8922702546117508,11.902407078794242,8.502506050710466,0.467999282793966,3.399901028083777,-1.5427114132431288,3
2019-06-27,2019-06-25,2019-07-12,2019-07-18,TP,All India,Week 3,2.430898416525934,2.9788319045709026,8.22483017343294,8.772763661477908,5.793931756907005,5.793931756907005,0.7833752867529815,0.6537095767457172,5.160381732194572,6.323645991047395,-0.12966571000726435,-1.1632642588528235,-0.5479334880449684,3
2019-06-30,2019-06-29,2019-07-15,2019-07-21,TP,All India,Week 3,1.8251145215016982,0.6903982462910639,8.128274681046786,6.993558405836152,6.303160159545089,6.303160159545089,0.5718189384048668,0.6360392883383058,6.742993891990209,4.739094628740776,0.06422034993343906,2.0038992632494335,1.1347162752106343,3
2019-07-04,2019-07-02,2019-07-19,2019-07-25,TP,All India,Week 3,-0.2517816773678883,-1.187198303276546,9.065020595754701,8.129603969846043,9.316802273122589,9.316802273122589,0.7685408768385481,0.60141572544899,3.9980417526484917,5.139083282254881,-0.16712515138955808,-1.1410415296063894,-0.9354166259086578,3
2019-07-07,2019-07-06,2019-07-22,2019-07-28,TP,All India,Week 3,-3.976980995390529,-3.2324294687030775,8.376343770966159,9.120895297653608,12.353324766356684,12.353324766356684,0.7151404191790395,0.7071073810917049,5.758321879895996,5.3154477296457285,-0.008033038087334576,0.4428741502502671,0.7445515266874514,3
2019-07-11,2019-07-09,2019-07-26,2019-08-01,TP,All India,Week 3,-2.927557145854052,-3.5197152251530306,9.843460940906906,9.251302861607925,12.771018086760957,12.771018086760957,0.5496811361932067,0.3386421354830602,7.503092357253596,8.957361978596044,-0.21103900071014647,-1.4542696213424477,-0.5921580792989785,3
2019-07-14,2019-07-13,2019-07-29,2019-08-04,TP,All India,Week 3,-1.062727329899105,-2.0928232824961945,10.844996125472646,9.814900172875557,11.90772345537175,11.90772345537175,0.3964951565462403,0.6516287075124952,8.861232673666846,7.696782736140737,0.25513355096625495,1.1644499375261095,-1.0300959525970896,3
2019-07-18,2019-07-16,2019-08-02,2019-08-08,TP,All India,Week 3,-3.992513055724116,-4.793192809448418,10.233961285548398,9.433281531824093,14.22647434127251,14.22647434127251,0.43040788431171184,0.8582129510483755,9.861929132193636,7.411082213757167,0.42780506673666363,2.4508469184364685,-0.8006797537243018,3
2019-07-21,2019-07-20,2019-08-05,2019-08-11,TP,All India,Week 3,-2.0101609037630332,-3.536306532710619,10.641812204248613,9.11566657530103,12.651973108011651,12.651973108011651,0.8402415592862936,0.9026871405570983,5.165847318281025,5.072102870013499,0.062445581270804684,0.09374444826752626,-1.5261456289475857,3
2019-07-25,2019-07-23,2019-08-09,2019-08-15,TP,All India,Week 3,-1.4310175051182645,-2.599435047764233,9.498602741997415,8.330185199351448,10.929620247115679,10.929620247115679,0.7071235107562898,0.7718546685074943,4.882642114467086,5.082976210888177,0.06473115775120453,-0.20033409642109046,-1.1684175426459686,3
2019-07-28,2019-07-27,2019-08-12,2019-08-18,TP,All India,Week 3,-2.8392945685031017,-2.9758386214894417,8.479014034561889,8.34246998157555,11.31830860306499,11.31830860306499,0.500806373634822,0.6321826351314931,6.610146482653513,5.8005418811091936,0.13137626149667103,0.8096046015443195,-0.13654405298633998,3
2019-06-20,2019-06-18,2019-07-12,2019-07-18,TP,All India,Week 4,2.656978212948954,1.7327677992774708,8.450909969855958,7.526699556184476,5.793931756907005,5.793931756907005,0.6578903590553022,0.6675124258381369,6.122020419293597,5.722690471408857,0.009622066782834615,0.3993299478847403,0.9242104136714833,4
