variable,region,week,init_date,model,crps,crps_clim,crpss,rmse,spread,ssr
TP,central_india,Week 3,2026-01-01,SPIRE,0.3602214467865966,0.5716394393801194,0.36984500723529945,0.4588243529645167,1.2937882103475988,2.8197897561197114
TP,south_peninsula,Week 3,2026-01-01,SPIRE,0.4693607151548789,0.3654854577142853,-0.2842117387931673,0.8394709261786282,1.628799638000928,1.9402692662811067
TP,east_northeast_india,Week 3,2026-01-01,SPIRE,0.3960588509200808,1.8636038491924036,0.7874769087369541,0.6581881341122334,1.2682745696139448,1.9269180100376593
TP,All India,Week 4,2026-01-01,SPIRE,1.233432082831986,1.4849209381227482,0.16936178138123426,4.472081232288671,1.729456553885813,0.3867229739475755
TP,northwest_india,Week 4,2026-01-01,SPIRE,2.606267462178327,2.521973752232859,-0.033423706281969556,7.510137575921555,2.5364292170207805,0.337734054986275
TP,central_india,Week 4,2026-01-01,SPIRE,0.8098264165478419,0.8903618125421014,0.09045243726740737,2.6189311087624887,1.7876897013348303,0.6826027975128979
TP,south_peninsula,Week 4,2026-01-01,SPIRE,0.5014790736960041,0.5049024406497757,0.006780254318767054,1.8666072162667342,1.2923542655776692,0.6923546926827023
TP,east_northeast_india,Week 4,2026-01-01,SPIRE,0.5145321006770224,1.8583966815648656,0.7231311776537612,1.0771834767144584,1.5076219395206139,1.3995962360275387
TP,All India,Week 5,2026-01-01,SPIRE,0.6705822346088027,0.8732996756433259,0.2321281533571956,1.6665127093333545,1.965523513019452,1.1794230563088288
TP,northwest_india,Week 5,2026-01-01,SPIRE,0.8298154793806469,0.7902241578585762,-0.05010138089090943,1.450794371623182,2.6916965369731907,1.8553260128529856
TP,central_india,Week 5,2026-01-01,SPIRE,0.6308270564405295,0.6063133330645653,-0.040430783951363125,0.8486456615884087,2.2288029048449607,2.626305660566642
TP,south_peninsula,Week 5,2026-01-01,SPIRE,0.49147949344535163,0.3636314782184606,-0.3515867654067153,0.567691537519165,1.8518399983758882,3.2620532031682274
TP,east_northeast_india,Week 5,2026-01-01,SPIRE,0.5841388875965233,1.7949992397831558,0.674574298055363,1.1699628337472976,1.8542245241686408,1.5848576302460033
TP,All India,Week 6,2026-01-01,SPIRE,0.6689389999655218,0.8829648487914864,0.2423945292034012,1.617032445268421,1.8775712025673392,1.1611215396829404
TP,northwest_india,Week 6,2026-01-01,SPIRE,0.8591624681266471,0.8058307307961812,-0.06618230763894162,1.7470019284626888,2.5878478181182323,1.4813079344425588
TP,central_india,Week 6,2026-01-01,SPIRE,0.5177858054504908,0.5517632915344438,0.061579823459190663,0.7316024469418997,1.80523862414571,2.467513103177296
TP,south_peninsula,Week 6,2026-01-01,SPIRE,0.3855521984990274,0.3890845026666776,0.009078501311259535,0.7831152641432249,1.2819787691227025,1.6370243664261408
TP,east_northeast_india,Week 6,2026-01-01,SPIRE,0.6377650123674755,1.7903621772598208,0.6437787725478062,1.4458715088556129,1.8837706225315511,1.3028617072775224
TP,All India,Week 1,2026-01-08,SPIRE,0.1600956170775074,0.9173578009460064,0.825481816459824,1.0386742934857627,0.24323688696243437,0.23418013566710888
TP,northwest_india,Week 1,2026-01-08,SPIRE,0.06196730333836514,0.7781729226949012,0.9203682092615542,0.1844153677241517,0.11085122325607018,0.6010953676153568
TP,central_india,Week 1,2026-01-08,SPIRE,0.06235058209660217,0.5765047855929619,0.8918472428074093,0.17767553400065086,0.1201022480823272,0.6759639066675732
TP,south_peninsula,Week 1,2026-01-08,SPIRE,0.6777303015419621,0.9131937346776399,0.257846089163979,2.8163011660256174,0.82135178630956,0.2916420289910461
TP,east_northeast_india,Week 1,2026-01-08,SPIRE,0.08999708917547987,1.8927223334431391,0.9524509815384479,0.21491750030215945,0.1675937799332635,0.779805179650973
TP,All India,Week 2,2026-01-08,SPIRE,0.4151942005597612,0.8931975305695227,0.5351597084073619,1.4240935719527033,0.9331947508916684,0.6552903329323233
TP,northwest_india,Week 2,2026-01-08,SPIRE,0.6474266826489359,0.8327733087262604,0.22256552189552647,1.8815117123649538,1.4848748556848326,0.7891924594072438
TP,central_india,Week 2,2026-01-08,SPIRE,0.25711888121931026,0.5716394393801194,0.5502079396443891,0.39407669700320413,0.8979821782802924,2.2786990073482856
TP,south_peninsula,Week 2,2026-01-08,SPIRE,0.14118565687155812,0.3654854577142853,0.6137037633329624,0.28232671569633017,0.42890761533370336,1.5191889094726523
