season,variable,model,region,init_date,scale,lead,week,crps,crps_clim,crps_pers,crpss_clim,crpss_pers,spread,rmse,ssr
JFM2026,TP,ECMWF,east_northeast_india,2026-01-15,daily,10,Week 2,0.1122506803802697,1.7838360331221275,0.07819729757403689,0.9370734314723955,-0.43548030255126413,0.14906084134831485,0.363645520752819,0.4099069914012115
JFM2026,TP,ECMWF,east_northeast_india,2026-01-22,daily,10,Week 2,0.16039295730012873,1.8417997641129358,0.04219759239358883,0.9129150951013513,-2.8009978342863366,0.3436696543753527,0.370721451244763,0.9270293187011996
JFM2026,TP,ECMWF,east_northeast_india,2026-01-29,daily,10,Week 2,0.6662699367959655,1.8403782011443528,0.6306209723552756,0.6379711863671952,-0.05652993795551442,0.17677483134238398,2.1655462552659466,0.08163059593510026
JFM2026,TP,ECMWF,east_northeast_india,2026-02-05,daily,10,Week 2,0.44735180971904576,1.8052264252852706,0.36711506095662,0.752190748233506,-0.21856022074754078,0.5869375622372701,1.201655465779385,0.48844080433370035
JFM2026,TP,ECMWF,east_northeast_india,2026-02-12,daily,10,Week 2,0.7155495834118685,1.9415908411024776,0.56379040934897,0.6314622173405167,-0.26917657971184816,0.21757800929369372,2.22112438927474,0.09795849811218321
JFM2026,TP,ECMWF,east_northeast_india,2026-02-19,daily,10,Week 2,2.0341799333891313,1.7809033405505266,1.9650701191618027,-0.14221804579259745,-0.03516913394256238,0.5364708186412037,5.83083979939561,0.09200575510526135
JFM2026,TP,ECMWF,east_northeast_india,2026-02-26,daily,10,Week 2,0.8999686976083136,2.1880308346071957,0.4387734905050619,0.5886855507820667,-1.051100891652275,2.384932468350885,2.204354184572837,1.081918906245568
JFM2026,TP,ECMWF,east_northeast_india,2026-03-05,daily,10,Week 2,8.491973131068209,11.539448880119505,15.336700743113527,0.26409196667109247,0.4462972660608725,6.05792270321987,20.971561527973016,0.2888636926315421
JFM2026,TP,ECMWF,east_northeast_india,2026-03-12,daily,10,Week 2,11.57493889620645,12.74443108389818,16.53871047962753,0.09176495835654142,0.30013050833288835,5.319106256118315,17.808545207685547,0.29868280615211473
JFM2026,TP,ECMWF,east_northeast_india,2026-03-19,daily,10,Week 2,6.885026671097944,5.7387441302672615,6.9637155255550764,-0.19974449370986314,0.011299837589339168,4.300654957874927,12.430725640425727,0.3459697432214937
JFM2026,TP,ECMWF,east_northeast_india,2026-03-26,daily,10,Week 2,2.0202913002028056,1.9268060314401974,4.22837126725876,-0.048518256242291447,0.522205792134106,4.238428596601282,4.732855288470096,0.8955331059723489
JFM2026,TP,ECMWF,east_northeast_india,2026-01-01,daily,11,Week 2,0.1374238725557495,1.694123800760695,0.17888161195253155,0.918882036546536,0.23176076592927486,0.29659185875834826,0.3298478178662072,0.8991778714105417
JFM2026,TP,ECMWF,east_northeast_india,2026-01-08,daily,11,Week 2,0.12371294949601705,1.7546871590552604,0.1193032718421331,0.9294957230081827,-0.03696191718630315,0.3109581194949816,0.2575336146524695,1.207446724632845
JFM2026,TP,ECMWF,east_northeast_india,2026-01-15,daily,11,Week 2,0.2794960086668273,1.7487450600153753,0.25177899648883456,0.8401733820112293,-0.11008468762096224,0.3295188184515289,0.8872462390194332,0.3713950017029168
JFM2026,TP,ECMWF,east_northeast_india,2026-01-22,daily,11,Week 2,0.1949437565290745,1.8713947950080154,0.1449981298002844,0.8958297003662237,-0.3444570409120693,0.5258002220528779,0.6306955335376732,0.8336831229857924
JFM2026,TP,ECMWF,east_northeast_india,2026-01-29,daily,11,Week 2,0.32702316875376886,1.7657543314110276,0.3975160558411107,0.814796904112679,0.1773334335846758,0.5525699112606993,0.8390356614002333,0.6585773843492388
JFM2026,TP,ECMWF,east_northeast_india,2026-02-05,daily,11,Week 2,1.2108079119117356,1.6914797674508564,1.0886219358820903,0.28417239436657105,-0.11223912728769347,0.6166672056773999,3.2517708472182743,0.1896404250640624
JFM2026,TP,ECMWF,east_northeast_india,2026-02-12,daily,11,Week 2,0.9384488602206209,1.906309662890764,0.7480437044069913,0.507714366407009,-0.25453747513933367,0.8909465104118982,3.1420666434334015,0.2835543008847013
JFM2026,TP,ECMWF,east_northeast_india,2026-02-19,daily,11,Week 2,1.298227854622598,1.8587918625367628,1.1183834999934152,0.3015743823782089,-0.16080741054409486,0.8300145263603244,3.235105417079919,0.25656490882127564
JFM2026,TP,ECMWF,east_northeast_india,2026-02-26,daily,11,Week 2,2.291448322892168,2.063420543263594,0.4408972510207628,-0.11050960036867497,-4.1972388523335535,4.876453099238385,5.569887676143524,0.8755029513655725
JFM2026,TP,ECMWF,east_northeast_india,2026-03-05,daily,11,Week 2,7.490242819817735,8.011135962379658,11.772808526107427,0.06502113370788365,0.36376754933138156,7.0292341635945625,17.638622400277523,0.3985137843578967
JFM2026,TP,ECMWF,east_northeast_india,2026-03-12,daily,11,Week 2,5.270559411673366,4.567212837883122,7.4463169103412215,-0.15399907969172766,0.292192438874879,3.1734395615821143,11.282780465002297,0.2812639642706607
JFM2026,TP,ECMWF,east_northeast_india,2026-03-19,daily,11,Week 2,1.3063296499698598,2.2302492209555718,8.719247143753414,0.41426741115051247,0.8501786188150737,3.256777966031741,2.545675938395653,1.2793372152797429
JFM2026,TP,ECMWF,east_northeast_india,2026-03-26,daily,11,Week 2,4.780660861325765,4.41895939781183,7.794660992529783,-0.08185218078560341,0.38667494764590327,4.419040342852776,13.709374572592315,0.3223371219054216
JFM2026,TP,ECMWF,east_northeast_india,2026-01-01,daily,12,Week 2,0.1046651923386686,1.7374222622963178,0.2995093763330246,0.9397583451012452,0.6505445217772037,0.32801069144693945,0.23835094105468388,1.3761669662201388
JFM2026,TP,ECMWF,east_northeast_india,2026-01-08,daily,12,Week 2,0.3477157612683153,1.7382679680530475,0.184666243002399,0.7999642358607255,-0.8829416552531377,0.6731191304129474,0.9169064699857115,0.7341197302527889
