variable,region,week,init_date,model,pcc,rmse,bias,fcst_std,obs_std,fcst_mean,obs_mean
TP,central_india,Week 2,2026-03-05,NCEP,0.9878732690763666,0.05374939907824351,0.012445103500089386,0.31281598570874664,0.32839296740674734,0.01273907030090493,0.0002939668008155413
Z500,central_india,Week 2,2026-03-05,NCEP,0.7159725016897446,6.8998914283992665,-1.6274032160092986,9.573068179592594,7.3967104741876595,5817.557286390762,5819.18468960677
TP,central_india,Week 2,2026-03-05,MME,0.9931512994783167,0.09867955885224326,0.0799850181865332,0.282924043701209,0.32839296740674734,0.08027898498734874,0.0002939668008155413
Z500,central_india,Week 2,2026-03-05,MME,0.9628986206277587,7.211340887518464,6.469176087881565,4.63857990630261,7.3967104741876595,5825.653865694651,5819.18468960677
TP,central_india,Week 2,2026-03-05,Persistence,0.9999975111307045,0.000787651951602907,-0.0002865009159128373,0.3284309379438788,0.32839296740674734,7.465884902703944e-06,0.0002939668008155413
Z500,central_india,Week 2,2026-03-05,Persistence,0.7059395663391476,26.135784708589444,24.908208187018214,11.155811856383599,7.3967104741876595,5844.092897793789,5819.18468960677
TP,south_peninsula,Week 2,2026-03-05,SPIRE,0.99545739860335,0.42700474998566856,0.337252500183969,0.9279843762673821,1.1703207533807387,0.3564051727288382,0.019152672544869125
Z500,south_peninsula,Week 2,2026-03-05,SPIRE,0.4284901399958597,28.814842027267034,28.721999034325577,1.3486087251153165,2.5418094354965555,5866.0125287000565,5837.29052966573
TP,south_peninsula,Week 2,2026-03-05,FuXi,0.9998251131969319,0.029856262141405042,-0.017453643567812264,1.1804959137342905,1.1703207533807387,0.0016990289770568582,0.019152672544869125
Z500,south_peninsula,Week 2,2026-03-05,FuXi,0.6332810592808367,9.550402781131636,8.573158089518804,5.330086660211757,2.5418094354965555,5845.863687755249,5837.29052966573
TP,south_peninsula,Week 2,2026-03-05,ECMWF,0.989539510759854,0.3077798905871903,0.2244202949575917,1.0321443974790783,1.1703207533807387,0.24357296750246077,0.019152672544869125
Z500,south_peninsula,Week 2,2026-03-05,ECMWF,0.5150815643293852,13.494616460892253,13.317572241291636,1.325209443829815,2.5418094354965555,5850.6081019070225,5837.29052966573
TP,south_peninsula,Week 2,2026-03-05,NCEP,0.9967842862000894,0.10654856325425134,0.04028218945360618,1.135974731355973,1.1703207533807387,0.0594348619984753,0.019152672544869125
Z500,south_peninsula,Week 2,2026-03-05,NCEP,0.18010895132660132,2.8074655099680244,-0.7276434570365429,1.5071765559543404,2.5418094354965555,5836.562886208693,5837.29052966573
TP,south_peninsula,Week 2,2026-03-05,MME,0.997693333092933,0.19444837794212902,0.14612533525683866,1.0668929159758047,1.1703207533807387,0.1652780078017078,0.019152672544869125
Z500,south_peninsula,Week 2,2026-03-05,MME,0.9501666927016512,12.546863322633715,12.471271477024828,1.2911827597476,2.5418094354965555,5849.761801142755,5837.29052966573
TP,south_peninsula,Week 2,2026-03-05,Persistence,0.9997972590045562,0.02848733336677557,-0.0156654034809267,1.1733714770283128,1.1703207533807387,0.0034872690639424233,0.019152672544869125
Z500,south_peninsula,Week 2,2026-03-05,Persistence,-0.21877840320873093,15.749928810148122,14.240700858269342,5.697797045352716,2.5418094354965555,5851.5312305239995,5837.29052966573
TP,east_northeast_india,Week 2,2026-03-05,SPIRE,-0.10422727947528496,9.315476936722265,6.872450990353148,4.161045379875712,4.301421203796823,7.22157123802373,0.3491202476705836
Z500,east_northeast_india,Week 2,2026-03-05,SPIRE,0.8606954236099451,25.587156709580817,25.4755400900137,4.689145749872517,4.043590345474016,5796.801646014369,5771.326105924356
TP,east_northeast_india,Week 2,2026-03-05,FuXi,0.9995139753635565,0.2611844140257505,-0.14837640110595823,4.467321793112717,4.301421203796823,0.20074384656462535,0.3491202476705836
Z500,east_northeast_india,Week 2,2026-03-05,FuXi,0.7784664949029866,3.272990826184185,-0.42588533204448054,5.169954416939976,4.043590345474016,5770.900220592311,5771.326105924356
TP,east_northeast_india,Week 2,2026-03-05,ECMWF,0.17287701351412457,9.201764625567757,6.515158899692391,5.6706766630269385,4.301421203796823,6.864279147362976,0.3491202476705836
Z500,east_northeast_india,Week 2,2026-03-05,ECMWF,0.9157749854024907,4.1559238773753,3.7886920215032487,4.2314524762128425,4.043590345474016,5775.114797945859,5771.326105924356
TP,east_northeast_india,Week 2,2026-03-05,NCEP,0.6878988807407691,5.57281239912928,4.026861844547835,5.215874383490699,4.301421203796823,4.375982092218419,0.3491202476705836
Z500,east_northeast_india,Week 2,2026-03-05,NCEP,0.936745248377667,18.682540550203996,-18.124721337365134,8.092312874137228,4.043590345474016,5753.20138458699,5771.326105924356
TP,east_northeast_india,Week 2,2026-03-05,MME,0.5891806595943831,5.652828684948348,4.316523833371854,3.6490420134722283,4.301421203796823,4.665644081042437,0.3491202476705836
Z500,east_northeast_india,Week 2,2026-03-05,MME,0.9567706940200963,3.1735641773466736,2.6784063605266546,5.099460264137555,4.043590345474016,5774.004512284882,5771.326105924356
TP,east_northeast_india,Week 2,2026-03-05,Persistence,0.9981300741566821,0.5399178366732438,-0.3265610600418332,4.63358113479367,4.301421203796823,0.022559187628750327,0.3491202476705836
Z500,east_northeast_india,Week 2,2026-03-05,Persistence,-0.4782940762150423,23.49636966354798,-18.5144652512674,12.090374672547867,4.043590345474016,5752.811640673088,5771.326105924356
TP,All India,Week 3,2026-03-05,SPIRE,0.3598315387758285,3.0377655929396883,1.9143263408063131,1.3615088136655569,2.4772949403840485,1.9685473628721892,0.05422102206587604
Z500,All India,Week 3,2026-03-05,SPIRE,0.47352833165512326,33.689391877235124,32.66161353431505,6.149176595915713,9.14561934010601,5812.241964011416,5779.580350477099
TP,All India,Week 3,2026-03-05,FuXi,0.9994947675464602,0.08227830278764686,0.021432988854533166,2.465521953705421,2.4772949403840485,0.0756540109204092,0.05422102206587604
Z500,All India,Week 3,2026-03-05,FuXi,-0.23563594835534676,27.272962168100726,-11.630795597987387,20.856718769927273,9.14561934010601,5767.949554879112,5779.580350477099
TP,All India,Week 3,2026-03-05,ECMWF,0.7055781407562243,2.1472962680381333,1.2320290670397507,1.8539335422877772,2.4772949403840485,1.2862500891056274,0.05422102206587604
Z500,All India,Week 3,2026-03-05,ECMWF,0.6568971038289341,28.05458175547911,26.564142483571228,11.826353419860974,9.14561934010601,5806.1444929606705,5779.580350477099
TP,All India,Week 3,2026-03-05,NCEP,0.36216000107309304,3.468245755193219,1.8126140962807067,2.7440922289415854,2.4772949403840485,1.8668351183465823,0.05422102206587604
Z500,All India,Week 3,2026-03-05,NCEP,0.627449596986818,11.76749793760211,1.0335647315153011,15.049312397477559,9.14561934010601,5780.613915208614,5779.580350477099
TP,All India,Week 3,2026-03-05,MME,0.737824751384748,2.0853236945288196,1.245100623245326,1.780939687928663,2.4772949403840485,1.2993216453112018,0.05422102206587604
Z500,All India,Week 3,2026-03-05,MME,0.49632774520740836,14.85181418074734,12.157131287853456,7.660562543364756,9.14561934010601,5791.737481764953,5779.580350477099
TP,All India,Week 3,2026-03-05,Persistence,0.999630440784859,0.08980111642605945,-0.04838146442099329,2.510851885776669,2.4772949403840485,0.005839557644882747,0.05422102206587604
Z500,All India,Week 3,2026-03-05,Persistence,-0.4521995394236527,34.93224078688704,26.978558320923774,16.501216404041312,9.14561934010601,5806.558908798025,5779.580350477099
TP,northwest_india,Week 3,2026-03-05,SPIRE,-0.6572060475411595,3.5892115334506713,2.631275801778035,1.2828100686488753,1.3983560958971977,2.7153928245286547,0.08411702275061946
Z500,northwest_india,Week 3,2026-03-05,SPIRE,-0.04258764304862513,29.99796498980279,28.508692983302524,4.727206766679775,7.85016213116516,5762.341200286149,5733.8325073028445
TP,northwest_india,Week 3,2026-03-05,FuXi,0.9983089286955706,0.12528757086827286,0.05958504406958704,1.3215686042815948,1.3983560958971977,0.1437020668202065,0.08411702275061946
Z500,northwest_india,Week 3,2026-03-05,FuXi,-0.7174305265320958,44.72656607105674,-40.201083675936594,13.194427929678088,7.85016213116516,5693.631423626909,5733.8325073028445
TP,northwest_india,Week 3,2026-03-05,ECMWF,-0.6232676744418802,2.7610404759125555,1.8459490949759256,0.8662692704435659,1.3983560958971977,1.9300661177265452,0.08411702275061946
Z500,northwest_india,Week 3,2026-03-05,ECMWF,0.6364408538755191,31.777386260389974,31.117560762731845,7.1953223306958165,7.85016213116516,5764.9500680655765,5733.8325073028445
TP,northwest_india,Week 3,2026-03-05,NCEP,-0.7882294223916958,4.819960521560092,3.389660645930204,2.2146588484486376,1.3983560958971977,3.4737776686808237,0.08411702275061946
Z500,northwest_india,Week 3,2026-03-05,NCEP,0.6364964831127531,10.271214195398448,7.736597629647685,7.993911069202639,7.85016213116516,5741.569104932492,5733.8325073028445
TP,northwest_india,Week 3,2026-03-05,MME,-0.5988315299906851,2.7780923134555713,1.9816176466884385,0.7553517163625175,1.3983560958971977,2.0657346694390575,0.08411702275061946
Z500,northwest_india,Week 3,2026-03-05,MME,3.7870872250286833e-06,11.875273569862168,6.79044192493627,5.76951630419099,7.85016213116516,5740.622949227782,5733.8325073028445
TP,northwest_india,Week 3,2026-03-05,Persistence,0.9988941004723796,0.10599295535408984,-0.07849045764099555,1.4242175869590767,1.3983560958971977,0.005626565109623904,0.08411702275061946
Z500,northwest_india,Week 3,2026-03-05,Persistence,-0.468448431921697,36.46303144282327,32.44166790238495,11.454987762780128,7.85016213116516,5766.27417520523,5733.8325073028445
TP,central_india,Week 3,2026-03-05,SPIRE,0.6866077649309666,0.8611190476193419,0.8141146837231789,0.3112669971109922,0.3796450682332989,0.8190667725305499,0.004952088807370941
Z500,central_india,Week 3,2026-03-05,SPIRE,-0.6258563060601698,38.08341645356954,37.70622659695365,2.8081593553389856,3.1200101657031434,5838.898372207459,5801.192145610505
TP,central_india,Week 3,2026-03-05,FuXi,0.9985279863294698,0.030091459044179706,0.021832973755679348,0.37689403560046963,0.3796450682332989,0.02678506256305029,0.004952088807370941
Z500,central_india,Week 3,2026-03-05,FuXi,-0.3469403649582068,12.028994632184286,0.8283237182662929,10.555748685281356,3.1200101657031434,5802.02046932877,5801.192145610505
TP,central_india,Week 3,2026-03-05,ECMWF,0.9165232455714956,0.3879762569582288,0.35087855573463955,0.28199068930742105,0.3796450682332989,0.35583064454201047,0.004952088807370941
Z500,central_india,Week 3,2026-03-05,ECMWF,-0.4142192792270081,27.761190161442205,26.812727150409486,5.31800942495442,3.1200101657031434,5828.004872760914,5801.192145610505
TP,central_india,Week 3,2026-03-05,NCEP,0.8907226252223622,0.3378602731541406,0.23872950202993473,0.5036230998549157,0.3796450682332989,0.2436815908373057,0.004952088807370941
Z500,central_india,Week 3,2026-03-05,NCEP,-0.33503619094026654,8.489981360244766,-0.01677816302763496,6.919463949599832,3.1200101657031434,5801.175367447477,5801.192145610505
TP,central_india,Week 3,2026-03-05,MME,0.9431589017470116,0.3783324876326892,0.3563889288108581,0.3438172212070101,0.3796450682332989,0.36134101761822907,0.004952088807370941
Z500,central_india,Week 3,2026-03-05,MME,-0.665806336825696,17.49083414047364,16.33262482565036,3.732621585423347,3.1200101657031434,5817.524770436155,5801.192145610505
TP,central_india,Week 3,2026-03-05,Persistence,0.9991584099124693,0.016343885934276752,-0.004944622922468238,0.37890366132703385,0.3796450682332989,7.465884902703944e-06,0.004952088807370941
Z500,central_india,Week 3,2026-03-05,Persistence,0.3702192260435583,43.853528626949746,42.90075218328421,9.772349460989597,3.1200101657031434,5844.092897793789,5801.192145610505
TP,south_peninsula,Week 3,2026-03-05,SPIRE,0.985897859118503,0.8885402533187383,0.8089554356566178,1.2157114593193612,1.5046786859022212,0.8117638607523692,0.0028084250957515246
Z500,south_peninsula,Week 3,2026-03-05,SPIRE,0.8581330962999704,28.02967736796573,27.69702972108942,1.5828551470625871,5.586409600476897,5865.429836979112,5837.732807258022
TP,south_peninsula,Week 3,2026-03-05,FuXi,0.9999934687334407,0.0064131588565044285,0.0029418635972444647,1.5063717412204156,1.5046786859022212,0.00575028869299599,0.0028084250957515246
Z500,south_peninsula,Week 3,2026-03-05,FuXi,0.9701343155658526,11.383463695868363,11.181114877396178,7.071735063449366,5.586409600476897,5848.913922135419,5837.732807258022
TP,south_peninsula,Week 3,2026-03-05,ECMWF,0.9896812247793414,0.6200586078598409,0.5641201569301237,1.348590564349456,1.5046786859022212,0.5669285820258753,0.0028084250957515246
Z500,south_peninsula,Week 3,2026-03-05,ECMWF,0.7895378839508037,13.7225092424052,13.145727991550409,2.4759367882503223,5.586409600476897,5850.878535249573,5837.732807258022
TP,south_peninsula,Week 3,2026-03-05,NCEP,0.9939286731250545,0.2734358595032908,0.1872716808037418,1.384690817688373,1.5046786859022212,0.19008010589949328,0.0028084250957515246
Z500,south_peninsula,Week 3,2026-03-05,NCEP,0.6827012345980022,17.82159010705727,-17.295853813904284,2.4722136421138527,5.586409600476897,5820.436953444118,5837.732807258022
TP,south_peninsula,Week 3,2026-03-05,MME,0.9958839379759233,0.43662308791432053,0.3908222842469319,1.3595680404601136,1.5046786859022212,0.39363070934268346,0.0028084250957515246
Z500,south_peninsula,Week 3,2026-03-05,MME,0.9309152876352236,9.143339053447283,8.682004694032777,3.1854301352085543,5.586409600476897,5846.414811952056,5837.732807258022
TP,south_peninsula,Week 3,2026-03-05,Persistence,0.9999927302483487,0.006784386681396384,0.0006788439681908982,1.501111215924334,1.5046786859022212,0.0034872690639424233,0.0028084250957515246
Z500,south_peninsula,Week 3,2026-03-05,Persistence,-0.888703918035444,17.252443887863414,13.798423265976597,5.069789192604235,5.586409600476897,5851.5312305239995,5837.732807258022
TP,east_northeast_india,Week 3,2026-03-05,SPIRE,0.7878310571486815,5.580333016845833,4.238090054797854,2.0530221511515894,5.020360416980376,4.403579168388693,0.16548911359083868
Z500,east_northeast_india,Week 3,2026-03-05,SPIRE,0.9711718811782895,36.91163307553293,36.38232607266531,4.97070339810842,10.94222343323969,5794.130954559596,5757.748628486931
TP,east_northeast_india,Week 3,2026-03-05,FuXi,0.9998658482859241,0.09510579993829461,-0.03979989788063146,4.993244342535144,5.020360416980376,0.1256892157102072,0.16548911359083868
Z500,east_northeast_india,Week 3,2026-03-05,FuXi,0.5409355597288799,11.512891772636904,-6.087606169934775,2.634150788334477,10.94222343323969,5751.6610223169955,5757.748628486931
TP,east_northeast_india,Week 3,2026-03-05,ECMWF,0.8756441190240847,3.6719483046301313,2.73585720652914,4.050334674351603,5.020360416980376,2.9013463201199787,0.16548911359083868
Z500,east_northeast_india,Week 3,2026-03-05,ECMWF,0.9695556665316716,32.90998256630021,32.748653511936,8.761587471747124,10.94222343323969,5790.497281998866,5757.748628486931
TP,east_northeast_india,Week 3,2026-03-05,NCEP,0.7365959849609356,5.446228958409051,3.987279439182718,5.192644556735719,5.020360416980376,4.152768552773558,0.16548911359083868
Z500,east_northeast_india,Week 3,2026-03-05,NCEP,0.9815920306839555,11.802728082346029,11.602524392444943,11.305010520527075,10.94222343323969,5769.351152879375,5757.748628486931
TP,east_northeast_india,Week 3,2026-03-05,MME,0.9272107586145412,3.4313201158370856,2.73035670065727,3.7697853054269026,5.020360416980376,2.895845814248109,0.16548911359083868
Z500,east_northeast_india,Week 3,2026-03-05,MME,0.9835380690726835,19.228648830419083,18.661474451777845,6.569158080525003,10.94222343323969,5776.410102938709,5757.748628486931
TP,east_northeast_india,Week 3,2026-03-05,Persistence,0.9998473286830508,0.1701041934859885,-0.14292992596208828,5.04807550588612,5.020360416980376,0.022559187628750327,0.16548911359083868
Z500,east_northeast_india,Week 3,2026-03-05,Persistence,-0.7884371692994157,22.879783672987124,-4.936987813842905,12.675512671058183,10.94222343323969,5752.811640673088,5757.748628486931
TP,All India,Week 4,2026-03-05,SPIRE,0.7333419266969636,2.443426807085765,1.4829033646805192,1.2500019660327075,2.662853919210037,1.5289356015381408,0.04603223685762191
Z500,All India,Week 4,2026-03-05,SPIRE,0.31130479999960087,20.05577830036096,17.795904784575235,4.368495735175305,9.624658779585074,5823.981117022151,5806.185212237577
TP,All India,Week 4,2026-03-05,FuXi,0.9996445382001596,0.10360153942720565,-0.018403776202127117,2.7350815881988186,2.662853919210037,0.027628460655494777,0.04603223685762191
Z500,All India,Week 4,2026-03-05,FuXi,-0.861013647900282,33.99601829521732,-22.592313199025693,16.64005763710156,9.624658779585074,5783.59289903855,5806.185212237577
TP,All India,Week 4,2026-03-05,ECMWF,0.7281199749120488,2.159093892435236,1.1532378128128895,1.925367533232391,2.662853919210037,1.1992700496705115,0.04603223685762191
Z500,All India,Week 4,2026-03-05,ECMWF,0.3701561041868652,10.918254097297998,4.414172177103039,8.010277862300088,9.624658779585074,5810.59938441468,5806.185212237577
TP,All India,Week 4,2026-03-05,NCEP,0.5939492584882308,3.235721642600517,2.140666952877315,2.720945300178105,2.662853919210037,2.1866991897349357,0.04603223685762191
Z500,All India,Week 4,2026-03-05,NCEP,0.7347498263712835,23.855062612890304,-22.579204319438578,11.148315479237361,9.624658779585074,5783.606007918138,5806.185212237577
TP,All India,Week 4,2026-03-05,MME,0.8689192578506832,1.8188881087760094,1.1896010885421489,1.918702504429827,2.662853919210037,1.2356333253997709,0.04603223685762191
Z500,All India,Week 4,2026-03-05,MME,-0.08317348667554894,12.803748963699727,-5.740360139196481,5.443762787212884,9.624658779585074,5800.44485209838,5806.185212237577
TP,All India,Week 4,2026-03-05,Persistence,0.9995646800220753,0.1279714601545057,-0.040192679212739155,2.7543719123352726,2.662853919210037,0.005839557644882747,0.04603223685762191
Z500,All India,Week 4,2026-03-05,Persistence,-0.1337771827211483,19.81493329941617,0.37369656044648597,16.07664729989398,9.624658779585074,5806.558908798025,5806.185212237577
TP,northwest_india,Week 4,2026-03-05,SPIRE,0.1141877221016604,2.1323735271051727,1.6190417690289693,0.5694990849878298,1.3321605292436614,1.6512954372224848,0.032253668193515696
Z500,northwest_india,Week 4,2026-03-05,SPIRE,0.6777636155722057,9.508425586271906,6.868597510320477,3.585998438962698,8.45377005280736,5777.062379627964,5770.193782117644
TP,northwest_india,Week 4,2026-03-05,FuXi,0.9994257360204604,0.049866793093964024,-0.003471959959293754,1.3522998405169613,1.3321605292436614,0.02878170823422194,0.032253668193515696
Z500,northwest_india,Week 4,2026-03-05,FuXi,-0.5574181934165295,51.899659378133734,-50.33623209304311,5.803312053091265,8.45377005280736,5719.857550024602,5770.193782117644
TP,northwest_india,Week 4,2026-03-05,ECMWF,-0.5709443696955656,2.5960826931866077,1.7510253400779983,0.8133864314366148,1.3321605292436614,1.7832790082715142,0.032253668193515696
Z500,northwest_india,Week 4,2026-03-05,ECMWF,0.4123068807742089,10.171338274649571,-6.359069654272291,5.409389843121501,8.45377005280736,5763.834712463372,5770.193782117644
TP,northwest_india,Week 4,2026-03-05,NCEP,-0.5883179442518918,4.65280884836452,3.9759812673762576,1.3795483677327087,1.3321605292436614,4.0082349355697735,0.032253668193515696
Z500,northwest_india,Week 4,2026-03-05,NCEP,0.9313657262672979,27.576163924785757,-27.399671689144753,8.352504880191178,8.45377005280736,5742.794110428499,5770.193782117644
TP,northwest_india,Week 4,2026-03-05,MME,0.07026471761689974,2.30231888770677,1.8356441041309828,0.5000432946054032,1.3321605292436614,1.8678977723244985,0.032253668193515696
Z500,northwest_india,Week 4,2026-03-05,MME,0.6171473357294163,20.474532042705622,-19.306593981534768,3.7289122228330354,8.45377005280736,5750.887188136109,5770.193782117644
TP,northwest_india,Week 4,2026-03-05,Persistence,0.9993663936573041,0.06665964988343122,-0.02662710308389179,1.369869772881009,1.3321605292436614,0.005626565109623904,0.032253668193515696
Z500,northwest_india,Week 4,2026-03-05,Persistence,-0.740415973120266,20.324279040014595,-3.9196069124137862,12.856804322670698,8.45377005280736,5766.27417520523,5770.193782117644
TP,central_india,Week 4,2026-03-05,SPIRE,0.8357237825798264,0.7871971926510016,0.7468778947605689,0.373907634799342,0.452811157515842,0.7480196261685685,0.0011417314079996872
Z500,central_india,Week 4,2026-03-05,SPIRE,0.24236500863527435,21.46051370383354,20.910666509717657,3.1126099405929755,4.519813974539924,5850.183821689533,5829.273155179814
TP,central_india,Week 4,2026-03-05,FuXi,0.9996231369585337,0.02155379676387305,0.015865105725444584,0.44500171078463185,0.452811157515842,0.01700683713344427,0.0011417314079996872
Z500,central_india,Week 4,2026-03-05,FuXi,-0.8177106432439535,17.532902083794546,-11.407636579322208,9.361643480329231,4.519813974539924,5817.8655186004935,5829.273155179814
TP,central_india,Week 4,2026-03-05,ECMWF,0.9676290839137108,0.28131763977589747,0.24630172359454047,0.36456386040391625,0.452811157515842,0.24744345500254017,0.0011417314079996872
Z500,central_india,Week 4,2026-03-05,ECMWF,0.5424457156288642,7.155314059796578,5.618841352192131,4.734190827225623,4.519813974539924,5834.891996532007,5829.273155179814
TP,central_india,Week 4,2026-03-05,NCEP,0.7998344262778416,0.7466576718736962,0.623628452308683,0.6699356456685729,0.452811157515842,0.6247701837166826,0.0011417314079996872
Z500,central_india,Week 4,2026-03-05,NCEP,0.785623210126819,25.979332577334205,-25.824344158662807,4.00796457897756,4.519813974539924,5803.448811021153,5829.273155179814
TP,central_india,Week 4,2026-03-05,MME,0.9526084590046479,0.4307845588257004,0.4081682940973092,0.43195021010082324,0.452811157515842,0.40931002550530887,0.0011417314079996872
Z500,central_india,Week 4,2026-03-05,MME,-0.08306707182617974,6.554356254611628,-2.6756182190189097,3.5631936372426094,4.519813974539924,5826.597536960797,5829.273155179814
TP,central_india,Week 4,2026-03-05,Persistence,0.9999846910053901,0.002752439241396172,-0.0011342655230969835,0.4526966987658894,0.452811157515842,7.465884902703944e-06,0.0011417314079996872
Z500,central_india,Week 4,2026-03-05,Persistence,0.24715557015200224,17.188998646292173,14.819742613973471,8.644121253712491,4.519813974539924,5844.092897793789,5829.273155179814
TP,south_peninsula,Week 4,2026-03-05,SPIRE,0.9876106593016367,0.8641315487233101,0.753835345139801,1.5139409048317167,1.844489571997735,0.7585427528845099,0.004707407744708907
Z500,south_peninsula,Week 4,2026-03-05,SPIRE,0.10028307562823674,27.21643002278518,27.151253789315618,0.9199643835233916,1.7371452170401775,5874.621996441729,5847.470742652413
TP,south_peninsula,Week 4,2026-03-05,FuXi,0.9999879488766171,0.01036117646864185,0.004606285811275213,1.8465013895948983,1.844489571997735,0.009313693555984121,0.004707407744708907
Z500,south_peninsula,Week 4,2026-03-05,FuXi,0.5746531271359235,12.517883558731375,11.933006655678332,4.50248228592322,1.7371452170401775,5859.403749308091,5847.470742652413
TP,south_peninsula,Week 4,2026-03-05,ECMWF,0.9897556683111369,0.5683647143556385,0.47077187085402106,1.6465297783184238,1.844489571997735,0.47547927859873,0.004707407744708907
Z500,south_peninsula,Week 4,2026-03-05,ECMWF,0.8102377255898685,11.143793062586301,11.093623022590092,1.6886348267434095,1.7371452170401775,5858.564365675003,5847.470742652413
TP,south_peninsula,Week 4,2026-03-05,NCEP,0.9928616052077563,0.49519388168844974,0.40216082746884485,1.6440120424916371,1.844489571997735,0.4068682352135538,0.004707407744708907
Z500,south_peninsula,Week 4,2026-03-05,NCEP,0.8361583542795924,18.98958308558244,-18.804900865411103,3.9166986713736245,1.7371452170401775,5828.665841787001,5847.470742652413
TP,south_peninsula,Week 4,2026-03-05,MME,0.9956517020685824,0.4771487752693114,0.40784358231848555,1.6581104404397917,1.844489571997735,0.4125509900631945,0.004707407744708907
Z500,south_peninsula,Week 4,2026-03-05,MME,0.7696269846116573,7.989488878198589,7.843245650543316,2.378684247817901,1.7371452170401775,5855.313988302955,5847.470742652413
TP,south_peninsula,Week 4,2026-03-05,Persistence,0.9999903632641659,0.008725170890575952,-0.001220138680766484,1.8414603022634943,1.844489571997735,0.0034872690639424233,0.004707407744708907
Z500,south_peninsula,Week 4,2026-03-05,Persistence,-0.3917706815453536,6.803912603369035,4.060487871586842,4.539701494711612,1.7371452170401775,5851.5312305239995,5847.470742652413
TP,east_northeast_india,Week 4,2026-03-05,SPIRE,0.8068106288545241,5.273175822600294,3.7747428452978524,2.324836047818863,5.292001114836839,4.004875657191085,0.23013281189323243
Z500,east_northeast_india,Week 4,2026-03-05,SPIRE,0.6564905177285724,22.99570192241601,22.903108014113354,2.521100937427815,2.4508717306057166,5803.563220799657,5780.660112785544
TP,east_northeast_india,Week 4,2026-03-05,FuXi,0.9996261176653041,0.2557995339048119,-0.15796027666227466,5.429824215592516,5.292001114836839,0.07217253523095772,0.23013281189323243
Z500,east_northeast_india,Week 4,2026-03-05,FuXi,-0.754875139240548,31.282938210935885,-30.51785599274038,4.835613559516749,2.4508717306057166,5750.142256792803,5780.660112785544
TP,east_northeast_india,Week 4,2026-03-05,ECMWF,0.842636045104893,3.999248377040656,2.7693402997219314,4.007339069682332,5.292001114836839,2.9994731116151643,0.23013281189323243
Z500,east_northeast_india,Week 4,2026-03-05,ECMWF,0.786351197516798,17.40212874327964,16.879617259644466,5.879474476858953,2.4508717306057166,5797.539730045188,5780.660112785544
TP,east_northeast_india,Week 4,2026-03-05,NCEP,0.8660968638487051,4.629145836512281,3.762159507800848,5.1099731578167376,5.292001114836839,3.99229231969408,0.23013281189323243
Z500,east_northeast_india,Week 4,2026-03-05,NCEP,0.7500885425797913,12.983026944486808,-9.331741377106352,10.718147067794652,2.4508717306057166,5771.328371408436,5780.660112785544
TP,east_northeast_india,Week 4,2026-03-05,MME,0.9606288770384822,3.150634556607512,2.537070594039589,3.9312675702451974,5.292001114836839,2.7672034059328214,0.23013281189323243
Z500,east_northeast_india,Week 4,2026-03-05,MME,0.7009458842882617,2.7222385996507734,-0.016718024022286743,3.8047464678107863,2.4508717306057166,5780.6433947615205,5780.660112785544
TP,east_northeast_india,Week 4,2026-03-05,Persistence,0.9995462204460014,0.31643441960381274,-0.2075736242644821,5.467457116564154,5.292001114836839,0.022559187628750327,0.23013281189323243
Z500,east_northeast_india,Week 4,2026-03-05,Persistence,-0.5528055043747122,31.638718545939206,-27.848472112455553,13.521299129999164,2.4508717306057166,5752.811640673088,5780.660112785544
TP,All India,Week 5,2026-03-05,SPIRE,0.8541438722840116,2.193258436456335,1.2047761221277065,1.4935314800670194,2.93570512987288,1.2631188798406823,0.05834275771297614
Z500,All India,Week 5,2026-03-05,SPIRE,-0.17737970152368793,46.76608977923319,40.52075587642487,4.735414416513547,22.038339710482777,5835.16114610886,5794.640390232436
TP,All India,Week 5,2026-03-05,FuXi,0.999811815560123,0.06805771139567955,-0.02638180049979455,2.9614675700110302,2.93570512987288,0.03196095721318157,0.05834275771297614
Z500,All India,Week 5,2026-03-05,FuXi,0.33769935409143204,24.093306775081505,11.066852127698457,12.706563314333172,22.038339710482777,5805.707242360135,5794.640390232436
TP,All India,Week 5,2026-03-05,ECMWF,0.8866633028900384,1.67044345316888,0.8420268660990762,2.1145940411273805,2.93570512987288,0.9003696238120523,0.05834275771297614
Z500,All India,Week 5,2026-03-05,ECMWF,0.47191022073671063,35.302082583743925,29.067066692322125,5.5198820226007586,22.038339710482777,5823.707456924758,5794.640390232436
TP,All India,Week 5,2026-03-05,NCEP,0.7472821625575142,2.5214689664325434,1.590063024410519,2.348394709678017,2.93570512987288,1.6484057821234952,0.05834275771297614
Z500,All India,Week 5,2026-03-05,NCEP,0.3071740307037171,21.29299953186881,1.5024296780214068,10.127235374008217,22.038339710482777,5796.142819910457,5794.640390232436
TP,All India,Week 5,2026-03-05,MME,0.9409649145198669,1.5014602721138406,0.9026210530343767,2.0899948877573142,2.93570512987288,0.9609638107473529,0.05834275771297614
Z500,All India,Week 5,2026-03-05,MME,0.7289880649586604,28.573115446864293,20.539276093616756,3.1436537586337163,22.038339710482777,5815.179666326053,5794.640390232436
TP,All India,Week 5,2026-03-05,Persistence,0.9997165355848162,0.10321672820545186,-0.0525032000680934,2.989752831648352,2.93570512987288,0.005839557644882747,0.05834275771297614
